name	registration_no
FIRA INTERNATIONAL	PV67063
FIRE & ICE	PV11476
FIRE -SECURE MEP INTERNATIONAL	PV00236934
FIRE ALERT ENGINEERING SERVICES	PV61605
FIRE ALERT INTERNATIONAL	PV8295
FIRE AND ICE PIZZERIA	PV101539
FIRE APPS	PV00271623
FIRE DEFENDER	PV62188
FIRE DRAGON LANKA	PV91239
FIRE ENGINEERING AND EQUIPMENT TRADERS ASSOCIATION OF SRI LANKA	GA624
FIRE EXPRESS INTERNATIONAL	PV00265190
FIRE FREEZE FIRE SERVICES	PV00292636
FIRE MASTERS	PV5895
FIRE MASTERS POWER SOLUTIONS	PV129597
FIRE NET	PV00250744
FIRE PROTECTION CONSULTANTS AND ENGINEERS	PV120621
FIRE PROTECTION ENGINEERING AND FIRE CONSULTANT	PV67315
FIRE RISK PROTECTION SERVICE	PV00287553
FIRE SAFE INTERNATIONAL	PV00294158
FIRE SAFTY ENGINEERS	PV18946
FIRE SHELTER LANKA	PV94322
FIRE TRICKS SAFETY SYSTEMS	PV125566
FIRE WORKS TRADING	PV00285393
FIRE-X PROJECTS	PV10488
FIRECOCO LANKA & ENGINEERING	PV00253853
FIRED EARTH	PV100967
FIREDOVE INTERNATIONAL	GA2632
FIREFLOWER	PV85987
FIREFLY ADVENTURES	PV00290139
FIREFLY BEACH CABANAS	PV00252587
FIREFLY TRAVELS & TOUR	PV00207547
FIREFOX LANKA	PV3148
FIRESTARTER 	PV109146
FIRETECH	PV12130
FIRGUN LANKA	PV00223872
FIRM CELL TECH	PV115963
FIRM FAB . [N(PVS) 46987]	PV12209
FIRM INTERNATIONAL INVESTMENTS	PV91174
FIRMENICH AROMETICS	NF314
FIRO CONSOLIDATED	PV105246
FIRO GLASS COMPANY	PV118577
FIRO PHARMACEUTICALS	PV115718
FIROWS TECH	PV00282138
FIROWS TRAVELS	PV100916
FIROZE	PV13706
FIRS	PV87324
FIRST & BEST MEDICAL SERVICES	PV00245922
FIRST & FAST INTERNATIONAL	PV00286385
FIRST ALLIANCE MONEY BROKERS	PV5487
FIRST AND BEST FOOT CARE	PV00226376
FIRST AND FORWARD	PV9214
FIRST APEX	PV98015
FIRST BASE TRAVELS	PV43
FIRST CAPITAL	PB332
FIRST CAPITAL ADVISORY SERVICES	PV00284893
FIRST CAPITAL ASSET MANAGEMENT	PB187
FIRST CAPITAL HOLDINGS	PQ44
