name	registration_no
FIT - SIX	PV00204605
FIT AUTO PARTS	PV00283593
FIT D X B	PV00240507
FIT MEALS	PV00219054
FIT PACK PACKAGING	PV19986
FIT RITE LANKA CONSTRUCTION	PV00273552
FIT. LK	PV106742
FITBIRD	PV129352
FITCH RATINGS LANKA	PB1042
FITCRIB 360	PV00252349
FITE RITE LANKA	PV78692
FITFLEX	PV00284585
FITNESS ART	PV114520
FITNESS CULTURE	PV00231398
FITNESS DOT LK	PV00206205
FITNESS FIRST	PV9192
FITNESS GLORY INTERNATIONAL	PV00269730
FITNESS HOUSE	PV00219848
FITNESS ID GYM	
FITNESS INSIGHT \	PV87847
FITNESS ISLAND	PV00245557
FITNESS KINGDOM LANKA	PV20319
FITNESS PLUS	PV00200518
FITNESS STYLE INTERNATIONAL	PV00206644
FITNESS TIME GYM	PV00228070
FITNESS WOLF	PV00276621
FITNOMIC TRADING	PV00283608
FITON COLLECTION	PV00237930
FITOSHO	PV00259806
FITS AVIATION	PV3355
FITS CARGO	PV00254698
FITS HEAVY LIFT	
FITS RETAIL 	PV2298
FITS TRIP SUPPORT SERVICES	PV00255038
FITSOIL	PV00216490
FITZKY	PV00202963
FITZKY LONDON	
