name	registration_no
ATRA PROPERTY DEVELOPMENT COMPANY	PV13113
ATRADIUS CREDIT MANAGEMENT	PV00222789
ATRAK SECURITY SERVICES	PV62780
ATREYA OILS	PV00249097
ATRI INTERNATIONAL	PV127788
ATRIAM SHELTERS	PV121468
ATRIAM TRADING	
ATRIBS GLOBAL TECHNOLOGY SOLUTIONS	PV00229248
ATRINCO MARINE	PV128810
ATRIUM CAPITAL HOLDINGS	PV102577
ATRIUM CONSTRUCTION	PV00277116
ATRIUM CONSULTANCY	
ATRIUM DINING	PV102848
ATRIUM STUDIO	PV00298010
ATRO C C P	PV72926
ATRO HOLDINGS TRUST	PV121935
ATRO HOLIDAYS	PV122708
ATROPINE TRADING	PV00231381
