name	registration_no
ANI ART ACADEMIES LANKA	GA2755
ANI TEA ESTATES	PV87829
ANI TECHNOLOGIES LANKA	PV127953
ANI VILLAS DICKWELLA	PV65974
ANI VILLAS DICKWELLA TWO	PV90010
ANI VILLAS LANKA	PV64840
ANI VILLAS MARKETING SERVICES LTD.	FC00258848
ANI WIJE SPICES	PV106049
ANICHCHAM	
ANICON	PV00269610
ANIDU IMPEX	PV17316
ANIDU TIMBERLAND	PV00214751
ANIKA MARKETING	PV00233124
ANIKIA AGENCIES	PV62972
ANIKKA RICE MILL	PV00248505
ANIL ENERGY	PV00217510
ANIL HARDWARE & PAINT HOUSE	PV94395
ANIL KARUNARATNE TRADING COMPANY	PV102537
ANILAD HOTELS	PV00281257
ANILANA COLLECTION	PV72344
ANILANA HOTELS & PROPERTIES	PV72355PQ
ANILANA RESORTS	PV63315
ANILAU	PV112914
ANILU EATS	
ANILUX	PV123772
ANIM 8	PV6523
ANIMA	PV00288354
ANIMA VESTRA LEISURE	PV00216366
ANIMAL LOG	
ANIMAL LOVER'S ZONE	PV94703
ANIMAL S.O.S. LANKA	PV65748
ANIMAL VENOM RESEARCH INTERNATIONAL	PV112214
ANIMAL WELLNESS TRUST	GA00219711
ANIMCO	PV86727
ANIME THREADS	PV00287330
ANIMEAXIOM LABS	
ANIMIC	PV125234
ANIMIL CEYLON	PV00260155
ANIRA HILL	PV90327
ANIS AUTOCARE CENTRE	PV96068
ANISH EAGLE CARGO	PV110193
ANISHA APPARELS	PV60742
ANITA DESIGNER WEAR	PV00208076
ANITA HOLDINGS	PV99313
ANITHA BUILDERS	PV00247650
ANIWA	PV113641
