name	registration_no
SOCAL INTERNATIONAL	PV89789
SOCAP FUND 1	PV00251932
SOCIAL & ECONOMICAL DEVELOPMENT ASSOCIATION\	GA2850
SOCIAL AFFAIRS	PV00273268
SOCIAL AID FELLOSHIP AND WELLS REGAL RANGE	PV78688
SOCIAL AND EDUCATIONAL FUND OF SAI CHARITABLE TRUST	GA148
SOCIAL AND SELF ECONOMIC RESEARCH INSTITUTE	
SOCIAL ASSESSMENT AND RESETTLEMENT MANAGEMENT SERVICES	PV75838
SOCIAL BUZZ	PV00289724
SOCIAL CORE	
SOCIAL CREDIT INVESTMENTS FOR FOOD SECURITY AND CLIMATE CHANGE IMPACT	PV00290693
SOCIAL CULTURAL AND SUSTAINABLE DEVELOPMENT FOUNDATION IN ASIA	GL00243811
SOCIAL DEMOCRATIC FOUNDATION	GL00201023
SOCIAL DEVELOPMENT & RESEARCH ORGANIZATION	GA2353
SOCIAL DEVELOPMENT INTEGRATE ASSOCIATION	GL00238519
SOCIAL ECONOMIC DEVELOPMENT FEDERATION	
SOCIAL ECONOMIC DEVELOPMENT ORGANIZATION LANKA	GA2629
SOCIAL ECONOMICAL AND ENVIRONMENTAL DEVELOPERS	GA327
SOCIAL EMPOWERMENT AGENCY	GA00271298
SOCIAL ENGINE MEDIA	PV00270841
SOCIAL ENTERPRISE AND VENTURE	PB3954
SOCIAL ENTERPRISE FUND	PV00203602
SOCIAL ENTERPRISE LANKA	PV105809
SOCIAL ENTERPRISE TRAINING RESTAURANT DON BOSCO NOCHCHIYAGAMA	GA00217738
SOCIAL ENTREPRENEURES	PV80792
SOCIAL HUB SL	PV00267091
SOCIAL I T	PV76695
SOCIAL IMPACT BUSINESS NETWORK LANKA	
SOCIAL IMPACT CAPITAL	PV00203603
SOCIAL IMPACT ENTERPRISE GROUP	PV00210115
SOCIAL INTEGRATION DEVELOPMENT INSTITUTE	GL00285687
SOCIAL INTELL	GL00220763
SOCIAL LAB	PV00265333
SOCIAL LANKA HOLDINGS	PV00278029
SOCIAL LANKA WELFARE ORGANIZATION	GA00273727
SOCIAL LIFE CARE FOUNDATION	GA00259126
SOCIAL MAPPERS	PV103845
SOCIAL MEDIA ACADEMY	PV00231010
SOCIAL MEDIA PRODUCTIONS	PV98365
SOCIAL MERCY VOLUNTEERS FOUNDATION	GA3486
SOCIAL ORGANIZATIONS NETWOKING FOR DEVELOPMENT	GA2227
SOCIAL PERFPRMANCE DEVELOPMENT CENTER	PV68308
SOCIAL PIXEL	PV00277687
SOCIAL SCIENTISTS ASSOCIATION	GA472
SOCIAL SEED MEDIA	PV79784
SOCIAL SPARK	PV00302878
SOCIAL TRADE LANKA	PV93867
SOCIAL TRANSFORMATION ACCELERATOR TASKFORCE	PV00292622
SOCIAL TRANSFORMATIVE ACTION NETWORK FOR DEVELOPMENT	GA2719
SOCIAL TRUST	PV00306382
SOCIAL VIGILANCE ORGANIZATION	GA2058
SOCIAL WELFARE ECONOMICAL AND ENVIRONMENTAL DEVELOPMENT FOUNDATION	GA2722
SOCIAL WELFARE SOCIETY	
SOCIAL WELLBEING AND ECONOMY TRANSFORMATION ASSOCIATION	GA2927
SOCIAL WORK SOLUTIONS	GA2907
SOCIALENT	PV00253856
SOCIALINK	PV60252
SOCIALIZER 360	PV82132
SOCIALROO	PV101051
SOCIALXPERTS	PV00282780
SOCIETE DES FORGES AT ATLLIARS DU CREUANT	F269
SOCIETE DU CANAL DE PROVINCE ET D' MEMAGEMENT DE LA REGION PROVENCALE	FC1311
SOCIETE EAU & ASSAINISSENMENT SOCCMAN	F291
SOCIETE GENERALE	NF299
SOCIETY FOR PEOPLE CENTERED DEVELOPMENT	GA240
SOCIETY FOR PREVENTION OF CRUELTY TO ANIMALS	PBG2
SOCIETY MEDITERRANEENNE DE PORTEF AITAGE & TRANSIT	F258
SOCIO ECONOMIC AND YOUTH DEVELOPMENT FOUNDATION	GA2872
SOCIO ECONOMIC DEVELOPMENT FUND	GA00236274
SOCIO ECONOMIC PRACTICE	GL00233341
SOCIO LANKA	PV00252408
