name	registration_no
SON &  DAUGHTER	PV00229005
SONA BAKERS & CATERS	PV00236454
SONAALKA FACILITIES CORPORATE SERVICES	PV00268570
SONADO	PV73646
SONAGRO LANKA	PV00239952
SONAKMA ENERGY	PV89530
SONAKMA ENGINEERING	PV73256
SONAKSHI HOLDINGS	PV98626
SONAKSHI TRUST	PV84363
SONAL AGRIBUSINESS	PV00272128
SONAL BROTHERS	PV97382
SONAL INVESTMENT	PV00265310
SONALLI VANBUREN SALON	PV00233691
SONALY TOURS & TRAVELS	PV78756
SONARA LANKA TRADING	PV108525
SONARO HOUSE BUILDERS	PV78475
SONAX	PV4924
SONDOS GARDEN	PV00238618
SONDURU NIVAHANA HOME PLAN AND CONSTRUCTION	PV00276760
SONDURU SIHINAYAKA URUMAYA SANVIDHANAYA	GA00216437
SONDYS TRADING LANKA	PV102602
SONEC CHEM INTERNATIONAL	PV17128
SONEC HOME	PV108177
SONEEK LANKA ENTERPRISES	PV121888
SONEK BUSINESS SOLUTIONS	PV00223211
SONEKA GEM & JEWELLERY	PV00218507
SONEKRO	PV99799
SONEKTA LANDS FOR HOUSING	PV5183
SONELCO PROPERTY DEVELOPERS	PV67004
SONELKA ENVIRONMENTAL SERVICES	PV69617
SONELKA FACILITY MANAGEMENT SERVICES	PV109593
SONELTA CEYLON EXPORTS	PV00270797
SONELTA CONSTRUCTIONS	PV118676
SONELTA LANKA	PV00208569
SONESTA HOLIDAYS	PV76262
SONET INTERNATIONAL	PV00224195
SONET LANKA	PV91504
SONET SHOES	PV82938
SONETH HOLDING	PV00213477
SONEX ENGINEERING & TRADERS	PV00216487
SONEX ENGINEERING	PV112002
SONFA	PV128872
SONFRESH FOOD	PV00233688
SONG BIRD	PV83255
SONGCOSMOS	PV00273908
SONGGEMS	PV00283262
SONIC ADVERTISING AND MARKETING SERVICES	PV9613
SONIC ALLIANCE	PV00214462
SONIC AUTO ENGINEERING	PV00293814
SONIC CERAMIC	PV86778
SONIC FLUID POWER SYSTEMS	PV116942
SONIC HYDRO POWER	PV16596
SONIC IMPEX	PV68358
SONIC LANKA TRADING	PV70844
SONIC PLANTATION	PV00253444
SONIC POWER SOLUTIONS	PV67525
SONIC PRODUCTIONS & SERVICES	PV00286459
SONIC SALES	
SONIC STEEL INDUSTRIES	PV5254
SONIC TOURS & TRAVELS	PV76925
SONIC TRADERS	
SONICA IMPORTS	PV18526
SONICEXPO	PV1143
SONICNET TECHNOLOGIES	PV11055
SONIKMO TRADING	PV102885
SONIQ LANKA DIGITAL	PV79380
SONIT CAB	PV81076
SONIT TRAVELS & TOURS	PV96332
SONIVOX ELECTRONICS	PV00252088
SONLI JEWELLARY	PV00283287
SONLO CONSTRUCTION TECHNOLOGY	PV95633
SONLO TRAVELS & TOURS	PV76599
SONMIC FOOD	PV123946
SONMIC ORGANIC AND NATURAL FARMERS ASSOCIATION	GA00204127
SONMUL LANKA	PV00252471
SONNAC BIDDING CENTRE	PV92940
SONNAT ASIA	PV76983
SONNAX HEALTHCARE	PV00248688
SONNEN BLUME	PV2284
SONO GLOBAL	PV00206240
SONO ITALIANO	PV00251266
SONOLTA AUTOMOBILE	PV65778
SONORO INVESTMENT AND MARKETING	PV00203194
SONPACK EXPORTS	PV00258587
SONRAK MEDIA & ADVERTISING	PV61494
SONREL HOLDINGS	PV89659
SONRICH ADVERTISING	PV00217333
SONRICH ASHIA	PV123830
SONRICH DREAM	PV00267052
SONRICH INTERNATIONAL	PV96108
SONRO ELECTIC COMPANY	PV22235
SONS OF BRAVE	PV00288568
SONS OF CHANDRAKUMAR	PV00255957
SONSEL GARMENT	PV68075
SONSUS	PV00225601
SONTARO HOLDINGS	PV00233512
SONULO TECHNOLOGIES	PV00287069
SONY AUDIO	PV00288817
SONY ELECTRONICS (SINGAPORE) PTE	FC1160
SONY INTERNATIONAL (SINGAPORE)	FC1303
SONY LANKA	PV00220815
SONZAI AUTO MART	PV00288173
SONZY	PV2216
