name	registration_no
SOO CEYLON	PV00276450
SOO CHAI	PV00247234
SOO GROUP	PV00246740
SOOM BAY THE TRAVELER	PV00209148
SOORIYA AGRI PARK	
SOORIYA BROTHERS	PV96135
SOORIYA CEYLON HOLDINGS	PV00245987
SOORIYA CONSUTRCTIONS AND PROPERTY DEVELOPERS	PV104249
SOORIYA DESIGN BUILD CONTRACTORS	PV00248223
SOORIYA ENTERPRISES AND TIMBER STORES	PV122447
SOORIYA KISH INTERNATIONAL	PV00250091
SOORIYA LANKA MEDICAL RESEARCH AND HEALTH CARE	PV110409
SOORIYA MARKETING	PV21383
SOORIYA ORGANIZATION	
SOORIYA PUBLISHERS	PV00264687
SOORIYA SECURITY SERVICES	PV80104
SOORIYA SOLAR ENERGY SOLUTIONS	PV00291042
SOORIYA SUPER	PV00269658
SOORIYA TECHNICAL COLLEGE	PV76988
SOORIYA TRADING COMPANY	PV00252204
SOORIYA UYANA	PV78951
SOORIYA WESSAGIRI RESORT	PV00290316
SOORIYABANDARA ASSOCIATES	PV82855
SOORIYABANDARA INTERNATIONAL GROUP OF COMPANIES	PV00254858
SOORIYAN MINING COMPANY	PV66989
SOORIYANOLLI POWER	PV115655
SOORIYAWEWA WINE STORES	PV00237411
SOORYA AGRICULTURAL FARM IMPORT AND EXPORT	PV109408
SOORYA BALA LANKA	PV125935
SOORYA FOOD PRODUCTS	PV116120
SOORYA MUSIC VILLAGE	PV94370
SOORYA PHARMACY	PV00285655
SOORYA RASHMI SOLAR	PV121927
SOORYA RICE AND RICE FLOUR PROCESSING	PV64577
SOORYA VISHWA SPA AND ROOMS	PV00270048
SOORYAA INTERNATIONAL MARINE	PV112276
SOORYALANKA ENGINEERING	PV00288984
SOORYASHAKTHI	PV00288158
SOORYAWANSHA AYURVEDIC HERBAL PRODUCTS	PV00210062
SOORYODAYA FOUNDATION	GA00289774
SOOSEY MARYAN FERNANDO AND SONS	PV17534
