name	registration_no
XIN GAN XIAN ENGINEERING	PV00200011
XIN HE LANKA INTERNATIONAL TRADING	PV00261432
XIN JI CONSTRUCTION GROUP	PV00228577
XIN RAN INTERNATIONAL COMPANY	PV00224963
XIN RESORCES GENERAL TRADING	PV126711
XIN YUE CO.	PV00266413
XIN.CHENGXIANG DECORATION AND DESIGN ENGINEERING	PV00213490
XINATY	PV00229323
XINCHUN SHAN CONSTRUCTION	PV00204390
XINDA CONSTRUCTION AND ENGINEERING COOPERATION	PV00237964
XINDA LANKA	PV105048
XINFINIT	PV106474
XINGCHENG INTERNATIONAL LABOUR AGENCY	PV00228326
XINHAI GLOBAL INVESTMENT AND MANAGEMENT HOLDINGS	PV124613
XINJI CONSTRUCTION COMPANY	PV91424
XINJINDI INTERNATIONAL	PB5376
XINOTECH B P O	PV00260021
XINOTECH SOFTWARE SOLUTIONS	PV00233310
XINYUAN INTERNATIONAL CONSTRUCTION	PV00205350
XINYUN SEAFOOD EXPORT	PV00264233
XINZHI LANKA	PV95477
XINZHI LANKA PUBLISHING HOUSE	PV128468
