name	registration_no
IMA CAMPUS	
IMA CONTROL HAIDL LANKA	PV3935
IMA ENGINEERING	PV00253004
IMA HOLDINGS	PV00252058
IMAAD	GA00288207
IMAAD ENTERPRISES	PV111339
IMAADH TRADING	PV63631
IMAAM SHATHIBY INSTITUTE	GL2460
IMAAZ GLOBAL	PV86291
IMAC HOLDINGS	PV88057
IMACLO ENGINEERING	PV00227413
IMACO CREATIONS	PV113087
IMAD CONSTRUCTION	PV87156
IMADH ENTERPRISES	PV00269930
IMADH FIYAZ IMPORT & TRANSPORT	PV00257607
IMAG CLEANING SERVICES	PV109470
IMAGE ART ACADEMY	PV110308
IMAGE BLINDS	PV63508
IMAGE DIGITAL COLOUR LABORATORIES	PV4712
IMAGE EMPOWERMENT 	PV75796
IMAGE IMPORTS & EXPORTS	PV68115
IMAGE INDUSTRIES LANKA	PV63473
IMAGE INTERIORS	PV13136
IMAGE JEWELS	PV20358
IMAGE LANKA	PV1341
IMAGE LIKES	PV00280558
IMAGE LIVE MUSIC AND ENTERTAINMENT	
IMAGE PRINTING SYSTEMS	PV17130
IMAGE SCIENTIFIC	PV77485
IMAGE SERVICES	PV00277292
IMAGE SQUARE	PV00221590
IMAGE STUDIO	PV60414
IMAGEGATE INTERNATIONAL	PV73322
IMAGELAND	PV14240
IMAGESERVE OFFICE AUTOMATIONA	PV81951
IMAGIINEER	PV117538
IMAGINA CREATIONS	
IMAGINARE ENTERTAINMENT NETWORK	PV00220157
IMAGINARY DIGITAL SOLUTIONS	PV00202935
IMAGINATURE	PV60754
IMAGINE ADFILMS	PV00267743
IMAGINE DESIGN STUDIO	PV95562
IMAGINE ENTERTAINMENT	PV15015
IMAGINE IDEA	PV00207049
IMAGINE INTEGRATED	PV121530
IMAGINE INTERNATIONAL COLOMBO	
IMAGINE MEDIA SOLUTIONS	PV94979
IMAGINECOMM	PV00228634
IMAGING CONCEPTS	PV117224
IMAGIRA SPA & WELLNESS	PV00258360
IMAGO TEX WASHING	PV91792
IMAGYN 8 GLOBAL	PV130365
IMAIZ FARMS	PV00210949
IMAKO TRADING	
IMAKRO ENTERPRISES	PV65453
IMALI FOOD PRODUCTS	PV104377
IMALKA RECEPTION HALL	PV18431
IMALSHI CONTACTORS	PV72449
IMAM GEMS	PV101353
IMAM SHAFIEE FOUNDATION	GA2071
IMAN INTERNATIONAL	PV82303
IMAN VASTRA	PV71524
IMANA  TRADING  LANKA	PV00209037
IMANDI ENTERPRISES	PV00275474
IMANDI HOLDINGS	PV00276064
IMANI FAITH	PV00251277
IMANI HOLDINGS	PV119642
IMANRO INTERNATIONAL	PV83487
IMANSA HOLDINGS	PV00282900
IMANTHA INTERNATIONAL	PV509
IMANYA INTERNATIONAL	PV66984
IMARA SOFTWARE SOLUTIONS	PV73232
IMARA TECHNOLOGY STUDIES	PV00206573
IMARA TRADING	PV00264057
IMARANGA INVESTMENT	PV123978
IMARK CLOTHING CO.	PV00277879
IMARO PRODUCTS	PV00223596
IMARSH COCO LANKA	PV122943
IMART ADVERTISING	PV80574
IMAS VENTURES	PV00268648
IMASHA C P	PV00219766
IMASHA ENTERPRISES	PV121120
IMASHA INTERNATIONAL TRAINING INSTITUTE	PV00250613
IMASHA TELE PRODUCTIONS	PV6760
IMASHA TEXTILE	PV00246190
IMASHA TRADE INTERNATIONAL	PV112842
IMASHAN'S MEDICALS	PV130516
IMASHI ENERGY SYSTEMS	PV130986
IMATA CONSTRUCTION ENGINEERING	PV00207870
IMATH AUTO TRADING	PV00208515
IMATRIX LANKA TECHNOLOGIES	PV63138
IMATRIXLABS	PV00277679
IMAX ENTERTAINMENT	PV73032
IMAX FURNITURE AND INTERIOR	PV00228203
IMAX LANKA ENGINEERING	PV00239070
IMAX MEDIA NETWORK	PV00278714
IMAX SOLUTIONS	PV100399
IMAXEE ENGINEERING & INTERIOR	PV89694
IMAYA HOLDINGS	PV00242037
IMAYA NATURE PRODUCTS	PV00216804
IMAYA WOUND CARE HOSPITAL	PV00239607
IMAYAM ENGINEERING LANKA	PV115856
IMAZA GEMS & JEWELLERY	PV00239427
IMAZA HARDWARE	PV00268604
