name	registration_no
IMM CONSULTS LANKA	PV00257194
IMMACULATE INTERNATIONAL	PV00226718
IMMENSE	PV90290
IMMENSE GLOBAL	PV00268412
IMMENSE HOME	PV00257570
IMMENSE LAND AND PROPERTY DEVELOPMENTS	PV123416
IMMENSIVE STEEL	PV00249212
IMMER SEIN HOLDINGS	PV00221541
IMMERSEA FISHING ADVENTURES	PV00212473
IMMERSION LANKA	PV96257
IMMERSIVE LANKA TRADING	PV96902
IMMI TOURS	PV00219565
IMMIGRATION & EDUCATION BUREAU OF N G HOLDINGS	PV125009
IMMIGRATION ADVISORY BUREAU	PV00216954
IMMIGRATION AND RECRUITING SERVICES	PV65457
IMMIGRATION CUSTOMER SERVICES CENTER	PV67306
IMMIGRATION EXPERTS	PV00263510
IMMIGRATION VISA CONSULTING	PV85297
IMMINEANT WEAR	PV96599
IMMINENT TECHNOLOGIES	PV15890
IMMORTAL LOGISTICS	PV88372
IMMORTAL TRIBE	PV00222072
IMMUNE CARE	PV00232695
IMMUNIFYME HEALTHTEC	PV131992
IMMUNO	PV00221918
IMMUSH TRAVELS AND TOURISM	PV00263181
