name	registration_no
IMPACT 21	PV110920
IMPACT ACADEMY	PV00305871
IMPACT CONTRACTING COMPANY	PV00202781
IMPACT CREATIVE SOLUTIONS	PV00301436
IMPACT CURRENCY EXCHANGE	PV00237415
IMPACT ENGINEERING	PV00254299
IMPACT FOUNDATION	GA655
IMPACT I.T SOLUTIONS	PV00208627
IMPACT INTERNATIONAL	PV00282491
IMPACT SECURITY & MANAGEMENT	PV74059
IMPACT SOLUTIONS	PV1271
IMPACT VOICES	PV00230176
IMPACTUR	PV98014
IMPALA CLICK	PV123807
IMPALA EXPRESS	PV74162
IMPALA IMPEX	PV00220265
IMPALA PROPERTY DEVELOPMENT	PV4689
IMPAX MOBILE SOLUTIONS	PV81008
IMPECCABLE SERVICES	PV86535
IMPEL EDUCARTION CONSULTANTS	PV123500
IMPEL ENGINEERING SERVICES	PV00216962
IMPERIA HOLIDAYS	PV00231309
IMPERIAL ADVISORS	PV00299169
IMPERIAL AGENCIES	PV86984
IMPERIAL BANK OF INDIA	F35
IMPERIAL BERHAD	PV00315430
IMPERIAL BEVERAGES	PV222
IMPERIAL BREWERY	PV00274499
IMPERIAL BUILDERS	PV78366
IMPERIAL CARE	PV00302328
IMPERIAL CATERING	PV00277144
IMPERIAL COATINGS	PV82995
IMPERIAL COLLEGE OF BUSINESS STUDIES	PV11017
IMPERIAL COLLEGE OF INFORMATION TECHNOLOGY AND BUSINESS	PV00245662
IMPERIAL CONSULTANTS ADVISORY	PV00239288
IMPERIAL DEVELOPERS & INVESTMENTS	PV71767
IMPERIAL EDUTECH	PV127719
IMPERIAL EXPRESS	
IMPERIAL FOODS MANUFACTURING	PV00296692
IMPERIAL GLOBAL HOLDINGS	PV00248456
IMPERIAL GLOBAL LOGISTICS	PV00257844
IMPERIAL GLOBAL TRADERS	PV00297474
IMPERIAL HEALTHCARE	PV00212440
IMPERIAL HOLDINGS	PV16467
IMPERIAL HOMES	PV00221877
IMPERIAL HOTELS	PB870
IMPERIAL IMPEX	PV74216
IMPERIAL INTERNATIONAL TRADING COMPANY	PV00213666
IMPERIAL KITCHEN & TECHNOLOGY LANKA	PV74146
IMPERIAL LANDS	PV00278522
IMPERIAL LANKA CONSULTANCY SERVICES	PV65692
IMPERIAL LANKA EXPORTS	PV00225777
IMPERIAL LEISURE HOLDINGS	PV00226997
IMPERIAL LIFE SCIENCES	PV00224380
IMPERIAL MANAGEMENT SERVICES	PV284
IMPERIAL MART	PV00313353
IMPERIAL MEDICAL STORES	PV22309
IMPERIAL MOTOR GARAGE	PB1118
IMPERIAL POWER	PV80770
IMPERIAL POWER VENTURES	PV89395
IMPERIAL PRESTIGE CARS	PV65482
IMPERIAL PROPERTIES	PV00200704
IMPERIAL ROYAL GRAND	PV00270580
IMPERIAL SCHOOL OF BUSINESS	GL00256997
IMPERIAL SPICES	PV299
IMPERIAL TEA EXPORTS	PV234
IMPERIAL TECHNOLOGY SUPPORT & SERVICES	PV00260843
IMPERIAL TRADE LINK	PV00274005
IMPERIAL VOYAGERS	
IMPERIALGRO & TRADING	
IMPERIAN	PV94004
IMPERIUM	PV103576
IMPERIUM CREW SOLUTIONS	PV00314387
IMPERIUM GREEN POWER	PB00215124
IMPERIUM INTERNATIONAL	PV00201897
IMPERIVO L K	PV00218343
IMPETUS HOLDINGS	PV10289
IMPEX CORPORATION	PV7429
IMPEX DELIVERIES AND TOTAL SOLUTIONS	PV125100
IMPEX EXPORTS	PV00282585
IMPEX TEXTILES	PV00209447
IMPLANT MICRO HOLDINGS	PV00214459
IMPLEX HOLDINGS	PV00276954
IMPLEX TECHNOLOGIES	PV00312783
IMPLEXNET	PV00286576
IMPO-EXPO BUSINESS	PV101021
IMPOR LANKA TRADING	PV107570
IMPOREXPO LANKA MARKETING	PV00243834
IMPORT XPRESS	PV00288517
IMPORTRA COMPANY	PV00226677
IMPOTERS R US	PV77270
IMPRA LANKA	PV00292787
IMPRA TEAS CEYLON	PV3067
IMPRESS  HOSPITALITY	
IMPRESS	PV00317250
IMPRESS EVENTS	PV129593
IMPRESS GLOBAL INVESTMENT COMPANY	PV00286395
IMPRESS INTERNATIONAL LANKA	PV60985
IMPRESS LANKA	PV80129
IMPRESS LOGISTICS	PV104077
IMPRESS TRADING LANKA	
IMPRESSA GLOW MARK	PV00251784
IMPRESSA INTERNATIONAL	PV7876
IMPRESSION  TECHNOLOGIES	PV00202306
IMPRESSION CREATIVE SOLUTIONS	PB255
IMPRESSION LABELS IDENTIFICATION	PV63723
IMPRESSIONS LABELS LANKA	PV00223938
IMPRESSO CEYLON HOLDINGS	PV00256812
IMPRINT LANKA TEX	PV3418
IMPRO TECH	PV120306
IMPROVEZA INVESTMENT	PV00245949
IMPROVING ECONOMIES FOR STRONGER COMMUNITIES	FC1378
IMPULSE PRODUCTIONS	PV00282898
IMPULSE TECHNOLOGIES & BUSINESS SOLUTIONS	PV00254263
