name	registration_no
XENEX IMPEX	PV00238418
XENIA ABODE SERVICES	PV86583
XENIA INVESTMENTS	PV86411
XENIQ INTERNATIONAL	PV129321
XENO INVESTMENTS	PV106917
XENO PROJECTS	PV108940
XENO-CLO	PV00229823
XENON ENGINEERING SERVICES	PV00268919
XENON INTEGRATED	PV96510
XENON MANAGEMENT CONSULTANCY	PV91991
XENON TECH	PV109532
XENOPS HOLDINGS	PV17426
XENOSYS	PV100382
XENOX LANKA	PV76082
XENTEEM SOLUTIONS	PV00218626
XENTIUN	PV00221410
XENTURA ONE	PV00283666
XENTURY DIGITAL	PV00244844
