name	registration_no
HIG HRICH	PV106792
HIGA CLASS CAR COMPANY	PV111745
HIGASHI AUTO TRADING	PV66049
HIGASHI OSAKA LANKA	PV89966
HIGENE LIFE HOLDINGS	PV00209677
HIGER TASTE	PV91931
HIGGS BOSON	
HIGH  LEVEL TRAVELS	PV00311940
HIGH - CEL	PV71899
HIGH - RICH APPAREL	PV00215113
HIGH AND AMAZE	PV00232158
HIGH BRIGHT	PV00209945
HIGH BRITISH ENGLISH ACADEMY	PV131343
HIGH BUSINESS CONSULTING	PV00221878
HIGH CALIBER GLOBAL	PV00307736
HIGH CALIBER PUBLICATION	PV00226512
HIGH CEYLON TOURISM & TRANSPORT	PV00253976
HIGH CLASS BUSINESS EDUCATION ACADEMY	PV00287744
HIGH COOL REF CENTRE	PV12640
HIGH E SOLUTIONS	PV00234491
HIGH ELMS TRAVELS	PV7788
HIGH FAB ALUMINIUM	PV00312394
HIGH FIELD COTTAGE	PV130638
HIGH FIVE CONSULTANCY AND TRAINING	PV10890
HIGH FIVE ENGINEERING SOLUTIONS	PV00226564
HIGH FIVE RESTAURANT	PV00220906
HIGH FIVE RETREATS	PV121894
HIGH FLYER ACADEMY	PV00291497
HIGH FLYER GLOBAL	PV97078
HIGH GARDEN TEA	PV00226562
HIGH GATE CITY CAMPUS	PV00276054
HIGH GEN MOTORS	PV00245906
HIGH GOAL TRADING LANKA	PV75243
HIGH GREAT LANKA ESTABLISHMENT	PV112933
HIGH GREEN INTERNATIONAL	PV99642
HIGH GREEN TEA	PV21879
HIGH GROWN CINNAMON	PV00284878
HIGH GROWTH INTERNATIONAL	PV00229728
HIGH HOPE	PV00233327
HIGH KING STUDIOS	PV00340914
HIGH LEVEL ALUMINIUM	PV61604
HIGH LEVEL ALUMINIUM TRADING COMPANY	PV00209288
HIGH LEVEL AUTO PARTS	PV127222
HIGH LEVEL CARS	PV129178
HIGH LEVEL CONSTRUCTION AND MANAGEMENT	PV6338
HIGH LEVEL HOLDINGS	PV74700
HIGH LEVEL WOOD FASHIONS	PV15472
HIGH LEVEL WOODMARE	PV89970
HIGH LIFE	PV00319240
HIGH LINE HOLDINGS	PV00266273
HIGH LINE IMPORTS	PV00296552
HIGH LINK	PV00284717
HIGH MARK CONSTRUCTION ENGINEERING	PV125963
HIGH MART LANKA	PV00242553
HIGH MAX (HONG KONG)	NF679
HIGH MECH ENGINEERING COMPANY	PV00262894
HIGH MUSIC STORE	PV100217
HIGH OCTANE ACADEMY OF SPORTS SCIENCES	PV00321319
HIGH OCTANE FITNESS CENTER	PV88222
HIGH OCTANE PREMIER	PV00273047
HIGH OZONE	PV00214148
HIGH PARK HOTEL	PV82036
HIGH PARK TOURS	PV116274
HIGH PEAK HOLDINGS 	PV5286
HIGH PERFORM MANAGEMENT	PV79499
HIGH PERFORM PHARMA	PV00231177
HIGH PERFORMANCE HUB	PV00250848
HIGH PERFORMANCE INDUSTRIAL COATING LANKA	PV113712
HIGH PERFORMANCE INTERNATIONAL ACADEMY	PV00241809
HIGH Q	PV00205872
HIGH QUALITY ELEVATORS SOLUTION	PV00282582
HIGH QUALITY WATER SOLUTIONS	PV00215929
HIGH RICH INTERNATIONAL	PV00288230
HIGH RISE DEVELOPERS	PV00255846
HIGH RISE GREEN CONSTRUCTION	PV00213722
HIGH RISE INNOVATIONS & SOLUTIONS	PV00335716
HIGH RISE MULTI TRADE INTERNATIONAL	PV67435
HIGH RISE PROPERTY MANAGEMENT	PV108440
HIGH ROPES	PV00212850
HIGH SEASON	
HIGH SKILL CRAFT ACADEMY	
HIGH SKY EXPORTS	PV00220108
HIGH SPEED AUTO ENGINEERS	PV00336430
HIGH SPRING TEA	PV00262711
HIGH STAR CLEANERS	PV103128
HIGH STREET CAR SALE	
HIGH STRENGTH ENGINEERING	PV00339730
HIGH TAGS HOLDING	PV00260179
HIGH TEA INTERNATIONAL	PV4430
HIGH TEA ISLAND	PV00289773
HIGH TEC MARINE ENGINEERING	PV19783
HIGH TECH AUTOMOBILE & RECONDITIONING	PV00330940
HIGH TECH AUTOMOBILE & VOCATIONAL TRAINING INSTITUTE  LANKA	PB00324689
HIGH TECH CAMPUS	PV00280841
HIGH TECH CEYLON	PV00296199
HIGH TECH CONSTRUCTION	PV00282430
HIGH TECH CREATION	PV18306
HIGH TECH ELEVATORS	PV99236
HIGH TECH ENGINEERING CONSTRUCTION	PV00313124
HIGH TECH ENGINEERING EXPERTS	PV16634
HIGH TECH ENGINEERING SOLUTIONS	PV00253057
HIGH TECH ENTERPRISE	PV00231023
HIGH TECH GREEN ENTERPRISES	PV00327016
HIGH TECH IRRIGATION	PV00200162
HIGH TECH SOLAR FARMS	PV116625
HIGH TECH SOLAR SYSTEMS	PV4441
HIGH TECH SOLUTIONS	PV00319676
HIGH TIDE CEYLON	
HIGH TIMES	PV17465
HIGH TOP HOLDING	PV111225
HIGH YIELD	PV00274350
HIGH YIELD GROUP	PV00273179
HIGH ZAM CREDIT & INVESTMENT	PV00263701
HIGH ZAM GEM & JEWELLERY	PV00262505
HIGH ZAM LANDS	PV00336361
HIGH ZAM PLANTATIONS	PV00314622
HIGH-TECH FACTORY AND MARKETING	PV00307282
HIGHBORN	PV117413
HIGHBRIDY ENTERPRISES	PV68703
HIGHBROW CORPORATES	
HIGHBROW INTERNATIONAL	PV121501
HIGHBROW MONTESSORI	PV00203628
HIGHBROW TECHNOLOGIES	PV00213531
HIGHBURY LANKA	PV00209443
HIGHCHEM R CEYLON COMPANY	PV17937
HIGHCHEM R TRADE SERVICES	PV17830
HIGHCLIFFE CAPITAL	PV91597
HIGHCO	
HIGHER COOL	PV00314550
HIGHER EDUCATION OF BRITISH AND ASIA CAMPUS	PV00320144
HIGHER EDUCATION SERVICES	
HIGHER EXCELLENT CONSULTANCY SERVICE	PV00251015
HIGHER HIMALAYAN	PV00289592
HIGHER INSTITUTE OF TECHNOLOGY	GL2447
HIGHER METRO CAMPUS	PV00240312
HIGHER NATIONAL ENGINEERING DIPLOMATS' ASSOCIATION	GA2334
HIGHER NATIONAL ENGINEERING DIPLOMATS'' ASSOCIATION	GA2334
HIGHER NOVAS COLLEGE	PV00318325
HIGHER ORDER INTELLIGENT CIVILIZATION (HOIC)	PV00309535
HIGHEST APPAREL	PV00239208
HIGHEST APPAREL EYUK	PV00318492
HIGHEST AUTO KINGDOM	
HIGHFLI TRAVEL LANKA	PV00209777
HIGHFLIER	PV00239563
HIGHFLYER	PV00330261
HIGHFOSYS	PV118460
HIGHGATE	PV00296725
HIGHGATE COLLEGE	PV00283828
HIGHGATE INTERNATIONAL	
