name	registration_no
ZIRA GROUP	PV00275116
ZIRATEH	PV00210719
ZIRCON HOLDING	PV105178
ZIRCON PHARMACEUTICALS	PV00222906
ZIRKON LANKA GROUP OF COMPANIES	PV00225886
