name	registration_no
JUSH MARKETING	PV00236325
JUST BUY	PV95167
JUST CEYLON	PV00232595
JUST CINNAMON	PV9313
JUST DECORATE INTERIORS	PV00214856
JUST DIGITAL	PV00259809
JUST EAT RIGHT	PV101339
JUST EXPLORE	PV00212720
JUST FOCUS LOGISTICS	PV00234662
JUST FRESH	PV00241467
JUST GO SPACE	PV123269
JUST GREEN	PV79845
JUST GYMNASTICS LK	PV00264595
JUST IN TIME	PV17338
JUST IN TIME RESOURCING AND CONSULTANCY SERVICES	PV90880
JUST IN TIME SUPPLIES CHAIN SOLUTIONS	PV92809
JUST IN TIME TECHNOLOGIES	PV5245
JUST JEANS	PV00276441
JUST KIDDING	PV105456
JUST LIVING IT	PV00221151
JUST LOOK GROUP OF COMPANY	
JUST MEDIA FOUNDATION	GA3053
JUST NOW TRADERS	PV00231578
JUST ORDER LANKA	PV94430
JUST PRETTY MAKEUP STUDIO	
JUST RELAX	PV00230269
JUST STRIPES	PV119057
JUST TECHNOLOGIES	PV00210245
JUST TINT COLOMBO	
JUST.STYLE & COMPANY	PV117373
JUSTHISONE	PV00225808
JUSTICE FOR ALL	GA2791
JUSTICE FOR ANIMALS	GA00232310
JUSTIN MORGAN	PV71427
JUSTMAAS COIR PRODUCTS	PV00239022
JUSTMAAS FARM HOUSE	PV00216135
JUSTMAAS HOLDINGS	PV00249467
JUSTROCK	PV00200428
JUSTU	PV70012
JUSTWIN INVESTMENT	PV125231
