name	registration_no
STRABAG ENGINEERING	PV00225373
STRABAR AG	FC1255
STRABSO	PV00208475
STRAD CONSULTANTS	PV8402
STRAIGHT - LINE INTERNATIONAL	PV20033
STRAIGHT LINE INDUSTRIES	PV69725
STRAIGHT SALE	PV00214309
STRAIGHT V & S	PV107064
STRAINTEC	PV15231
STRAITS  TRADES CEYLON	
STRAITS FUNDS CORPORATION	PB00284383
STRAITS GLOBAL TRADING  	PV00210294
STRAMMCO CORPORATION	PV00222309
STRAND AND KEARNEY	PV104609
STRAND INVESTMENT	PV99840
STRANGERS C M B PRODUCTIONS	PV122948
STRANGERS COMPUTERS	PV76015
STRANGERS GROUP	PV61905
STRANNIK AGRO	PV00206472
STRANNIK CONSTRUCTION	PV114658
STRANNIK NEW RUSSIAN TECHNOLOGIES	PV00206714
STRANNIK UNIVERSA GROUP	PV98489
STRANSOM	PV127712
STRAT HOLDINGS	
STRATBIZT	PV00253925
STRATECORE	PV117091
STRATEGIC ALLIANCE	PV9105
STRATEGIC ALLIANCE FOR RESEARCH AND DEVELOPMENT	GL2127
STRATEGIC ALLIANCE TRADING	PV113224
STRATEGIC BUSINESS AND LEGAL CONSULTANTS	PV88920
STRATEGIC BUSINESS INNOVATOR	PV129016
STRATEGIC BUSINESS SOLUTIONS LANKA	PV85206
STRATEGIC C S R FUTURES	PV17645
STRATEGIC CONSULTING PARTNERS	PV00244317
STRATEGIC CORPORATE ALLIANCE	PV75110
STRATEGIC DIGITAL SOLUTIONZ	PV116581
STRATEGIC ENTERPRISE SOLUTIONS	PV83542
STRATEGIC FACILITATION SERVICES	PV00222976
STRATEGIC INITIATIVES GROUP	PV9875
STRATEGIC INSURANCE BROKERS	PV60673
STRATEGIC LANKA BUSINESS	PV78075
STRATEGIC MANAGEMENT & MARKETING CONSULTANTS	PV00208932
STRATEGIC MANAGEMENT SYSTEMS REALITIES	PV19736
STRATEGIC MARKETING AND TRAININGS	PV124428
STRATEGIC MINDS	PV10556
STRATEGIC RESEARCH	PB4241
STRATEGIC SOLUTIONS GROUP	PV00285977
STRATEGIC SOLUTIONS INTERNATIONAL	PV21627
STRATEGIC SOURCING SOLUTIONS	PV00249357
STRATEGIC WIN INVESTMENT LANKA	PV91525
STRATEGICAL TRENDS COMPANY	PV105258
STRATEGIX I T SOLUTIONS	PV83059
STRATEGIX I.T. COMPUTERS	PV131858
STRATEGY AND LEADERSHIP INCUBE	PV00215327
STRATEGY COLLEGE OF BUSINESS	PV73077
STRATEGY CONSULTING GROUP	PV9586
STRATEGY PARTNERS	PV85256
STRATEGY SPACE BUSINESS CONSULTING	PV00252895
STRATEGY TEAM	PV16018
STRATEGYONE	PV00232675
STRATEXX CORPORATION 	PV112816
STRATFORD H. I. G.	PV00212177
STRATFORD INSTITUTE OF FURTHER EDUCATION	PV00287668
STRATFORD INTERNATIONAL COLLEGE	PV00231775
STRATH FIELD CENTRE OF LEARNING	PV63598
STRATHMORE FAIRWAY	PV105831
STRATTERSPEAR	PV87900
STRATTON COLLEGE OF BUSINESS & MANAGEMENT	PV00235851
STRAWBERRY PROPERTIES	PV75381
STRAWBURG FOODS	PV00266791
STRAWS & TUBES	PV00251174
STREAM GLOBAL	PV121256
STREAM LINE TEA	PV122441
STREAM MEDIA NETWORK	PV13997
STREAMING LIVE	PV107395
STREAMLINE AQUA FARMS	PV00243232
STREAMLINE AUTOMOBILE	PV00211393
STREAMLINE INDUSTRIES	PV00227460
STREAMLINE INTERNATIONAL	PV4619
STREAMLINE MEDIA SOLUTIONS	PV99306
STREAMLINEACE SOFTWARE	PV00278984
STREDGE ADVISORY	PV00210547
STREET BEATZ DISK JOCKEY & ENTERTAINMENT GROUP	PV00230651
STREET HUT	PV00249305
STREET KITCHEN RESTAURANT	PV00268037
STREET MOBILE	PV00286853
STREET TREAT BY RAZEEN CATERING	
STREET VIEW MOTEL	PV00224677
STREET WOK	PV00235448
STREETS EAGLE	PV117311
STREETS OF COLOMBO	PV00281707
STRELING CEYGMA ENGINEERS	PV104885
STRENGTH CONSTRUCTION	PV83019
STRENGTH ENTERPRISES	PV00256338
STRENGTH FOUNDATION	
STRENGTH GLOBAL ENTERPRISES	
STRENGTH INTERNATIONAL	PV79616
STRENGTH LINE	PV111022
STRENGTHCAMP.FIT	PV00269499
STRENGTHENING YOUTH LEADERSHIP COLLECTIVE	GL00248377
STRESENS	PV00229145
STRESSOUT	PV00249364
STRETCH HOLDINGS	PV123211
STRETCH LANKA	PV74549
STRETCH WEAR	PV00238533
STRETCHTEC	PV10587
STRICT LAND SECURITY SERVICES 7 INVESTIGATIONS	PV102399
STRID MOTOR COMPANY	PV19645
STRIDE APPARELS	PV99415
STRIDE ENGINEERING	PV89551
STRIDE HOLDINGS	PV105291
STRIDE INFORMATION TECHNOLOGIES	PV20802
STRIDE INTERNATIONAL	PV00289650
STRIDE PRO	PV00260770
STRIDE SERVICES	PV11419
STRIDE SOFTWARE	PV00245011
STRIDER CAPITAL ASIA	PV104615
STRIDER SEVEN	
STRIDERS CORPORATION	PV00208398
STRIDES TECH SOLUTIONS	PV00252143
STRIKE AVIATION	PV107398
STRING ART	PV14435
STRIVEBEAM	PV00264062
STRONG BAGS	PV00275277
STRONG EIGHT RESOURCES	PV104313
STRONG GLOBAL EDUCATION CENTRE	PV117745
STRONG HER	PV00212579
STRONG PLUS INVESTMENT	PV00205893
STRONG PROMOTE	PV00255201
STRONG SYSTEMS LANKA	PV00208316
STRONG WINDOW COMPANY	PV13097
STRONGARM RAIMENTS	PV129899
STRONGFEED	PV00215898
STRONHOLD SERVICES	PV104896
STRONTIUM	PV00273824
STRTYX WRITE	PV112189
STRUCTA ENGINEERING AND CONTRACTORS	PV130206
STRUCTDE ENGINEERS	PV00235816
STRUCTURAL AND ENVIRONMENTAL ENGINEERS	PV129333
STRUCTURAL ENGINEERS AND DESIGN CONSULTANTS	PV00240082
STRUCTURAL WATERPROOFING COMPANY	PV13938
STRYVI HOLDINGS	PV00247418
