name	registration_no
STOCK CAPITAL	PV00243315
STOCKHOLM VENTURES	PV00207404
STOCKINFO	PV80124
STOCKLINE LANKA	PV70646
STOCKLODGE CONSULTING	PV00211294
STOCKMAN	PV00234888
STOKE BAR & KITCHEN	PV00230155
STONA LANKA	PV118956
STONE AND CARGO	PV00217309
STONE ASIA	PV68135
STONE BASE	PV00267432
STONE BRIDGE EXPORTS	PV00289203
STONE HANDS PROJECT AND CONSULTANCY	PV00204003
STONE HOUSE ENTERPRISES	PV00227403
STONE ISLAND LOGISTICS AND TRADING	PV00214012
STONE LAND	PV120764
STONE RAY GEMS, JEWELLERS AND TOOLS	PV00265682
STONE RIVER TRADING	PV78399
STONE TECHNOLOGIES	PV18349
STONEAPPY	PV00208403
STONEBRIDGE	PV00205583
STONEBRIDGE TRADING	PV00257929
STONEHAVEN INTERNATIONAL	PV67436
STONEHAVEN PROJECTS	PV00288014
STONELINE GRANITE & SLATESTONES	PV00260336
STONERS	PV00254481
STONERS FIVE	PV00224155
STONERY LANKA	PV00226807
STONERZ SPACE	PV00214504
STONET	PV00265605
STONETECH SERVICES	
STONEVIEWER	PV00273705
STONEWELL JEWELLERY	PV103574
STONEWOOD HOMES HONG KONG	PV00201741
STONEWORKS	PV125110
STONY RIVER S.R.V. CONSULTANTS	PV67908
STOP CORRUPTION BUILD MOTHERLAND ALLIANCE	
STOP IN S L	PV00284513
STOP N SHOP LIFESTYLE	PV00291357
STOR AUTOMOTIVES LANKA	PV9826
STORE .LK	PV90344
STORE 2 DOOR	PV00221660
STORE FIELD INTERNATIONAL	PV00224678
STOREFIELD TEA SHOP	PV104498
STOREIT	
STORIES & CONCEPTS	PV00218219
STORK ENGINEERS & CONTRACTORS B.V.	NF394
STORK OF CEYLON INTERNATIONAL	PV94835
STORK PROTECH (UK)	NF324
STORLION	PV00230016
STORM CLOUD TECHNOLOGIES	PV108688
STORM HOLDINGS	PV94379
STORM MART	PV00219764
STORM MEDIA ADVERTISING	PV00290955
STORM SEC AND TECHNOLOGIES	PV9529
STORMCAVE INTERNATIONAL	PV82174
STORMCAVE INVESTMENTS	PV91369
STORMCAVE LANKA	PV82164
STORY OF BAKING	PV00229706
STORY OF BLOSSOMS	PV102775
STORYBOOK	PV127126
STORYCRAFT SOLUTIONS	
STORYFLIX	PV00257743
STORYLINE	PV00208508
STORYLIZE PRODUCTIONS	PV102966
STORYTELLERS SPACE-TIME	PV00254170
STOTA	PV93136
