name	registration_no
STA CCTV SECURITY SYSTEM	PV00285323
STAAG ENTERPRISES	PV8169
STAANDIV FLY MOON RESORTS	PV129206
STAANDIV HOUSING DEVELOPMENT COMPANY	PV100821
STAATUM PHARMACEUTICALS	PV11948
STABI COOL ENGINEERING	PV95020
STACK TECHNOLOGIES	PV00216837
STACKBERRY	PV110870
STACKNIUM	PV00235349
STACKSYS	PV100546
STAD SOLAR FUND	PV121176
STADIUM TRADERS INTERNATIONAL	PV96790
STAFANI PLASTIC RECYCLING	PV101259
STAFFINGOVERSES RECRUITMENT AGENCY	PV00244143
STAFFLINK CONSULTING	PV74462
STAFFORD AND CHAN LANKA	PV88900
STAFFORD AUTO SPARE PARTS TRADING	PV00215548
STAFFORD BOYAGANE	PV17357
STAFFORD CLOTHING	
STAFFORD ENGINEERING & CONSTRUCTION	PV00250806
STAFFORD GARMENTS INDUSTRIES	PV8711
STAFFORD HOLDINGS	PV82432
STAFFORD IMPORTS & EXPORTS	PV00266372
STAFFORD INTERNATIONAL SCHOOL	PV1511
STAFFORD ORIENT	PV15584
STAFFORD PAINT SOLUTIONS	PV00263937
STAFFORD TEXTILES	NF169
STAFFORD-EVE`S APPAREL  [N(PVS) 19680]	PV5338
STAG GLOBAL	
STAG HOLDINGS	PV00264889
STAG HOLDINGS CEYLON	PV00224000
STAG SPACE	PV00233246
STAGE ADVENTURES	PV00267268
STAGECRAFT EVENTS	PV121211
STAGES THEATRE	GL2419
STAGG INDUSTRIES	PV00276251
STAGU	PV00215114
STAINLESS STRUCTURALS ASIA	PV105977
STAIRO MARKETING	PV102779
STAIRS CEYLON	PV00280944
STALDOM LANKA	PV74381
STALIE DEAF TOURIST HOTEL	PV82443
STALIN GAMANEGUMA PEOPLES COMPANY	PB4497
STALIONE LANKA	PV00209255
STALLION BRAND	PV95822
STALLION CEYLON EXOTICS	PV00212023
STALLION COURIER SERVICES	PV6483
STALLION ENERGY SOLAR	PV00271907
STALLION EXPORTS	PV00229375
STALLION HOLDINGS	PV62745
STALLION KNITTING	PV00225124
STALLION PLANTATIONS	PV3799
STALLION RIDERS	PV00225551
STALLION SOLUTIONS	PV00236157
STALLIONS GLOBAL LINK	PV00281598
STALLIONS SPORTS	PV00217481
STALWART GLOBAL LANKA	PV00207720
STAMFORD STAR HOTEL	PV78970
STAMINA HIGH SCHOOL	PV13279
STAMPEDE	PV106605
STAN TRAVELS	PV88707
STANA INVESTMENT	PV127429
STAND UP MOVEMENT	GA2812
STAND UP MOVEMENT LANKA	GA3000
STANDARD  VANGUARD SERVICES	PV72988
STANDARD & ORIGIN LANKA	PV89942
STANDARD AND STELLAR CONSULTING	PV96603
STANDARD ASIAN FARMS	PV22129
STANDARD AUTO	PV75236
STANDARD BUILDING DESIGNERS & FABRICATORS	PV69721
STANDARD CAPITAL	PQ206
STANDARD CHARTERD BANK (PAKISTAN)	NF704
STANDARD CHARTERED BANK	F3
STANDARD CLOTHING EXPORTS	PV12017
STANDARD DAIRY FARM AND DEVELOPMENTS	PV00255608
STANDARD DESIGNS	PV00233750
STANDARD EDUCATIONAL CONSULTANCY	PV73597
STANDARD EMPLOYMENT AGENCY	PV78624
STANDARD ENGINEERING CONSORTIUM	PV00205468
STANDARD HOLDINGS	PV2463
STANDARD INDUSTRIAL SOLUTIONS	PV93332
STANDARD INDUSTRIES	PV84518
STANDARD INSPECTIONS SERVICES	PV00286992
STANDARD LEASING	PB00284502
STANDARD LIFE INVESTMENT	PV00200711
STANDARD MARINE SERVICES	PV13492
STANDARD MICRO BUSINESS	PV00253584
STANDARD NEWSPAPER	PV9538
STANDARD NOVELTY NETWORK TECHNOLOGIES	PV80271
STANDARD PAINTS	PV83543PB
STANDARD PAPERS	PV18346
STANDARD PRINTERS	PV5109
STANDARD PROPERTY	PV119050
STANDARD TECHNOLOGY	PV15243
STANDARD TRADING COMPANY	PV22400
STANDARD TRUST CONSULTING	PV63061
STANDING ASSETS	PV99621
STANDIVE GROUP	PV100741
STANFORD COLLEGE	PV00219271
STANFORD HOLDINGS	PV00239459
STANHOPE INVESTMENTS	PV102457
STANHOPE LANE	PV90011
STANIC SOFT	PV00246034
STANICS INTERNATIONAL	PV00277203
STANIEY ASSOCIATES	PV11708
STANIL HOLDINGS	PV121995
STANIL PROPERTY & INVESTMENTS	PV00252393
STANISH ADVERTISING & TRADING COMPANY	PV129103
STANISH GLOBAL LOGISTICS	PV00273994
STANKO LANKA	PV93839
STANLEY AND DAVIDSON PROPERTY HOLDINGS	PV6332
STANLEY DISTRIBUTORS	PV87238
STANLEY`S	PV73230
STANLID	PV00242313
STANMORE  TRADING	PV00205137
STANVO HOLDINGS	PV4450
STANZA CONSORTIUM	PV00212241
STAPLE HOLDINGS	PV96103
STAPLE MARK	PV00224449
STAR & SKY RESTAURANT	PV109158
STAR 7 GATE NETWORK	PV00241364
STAR 79 APPS LANKA	PV123841
STAR 89	PV128576
STAR 89 UNIVERSAL TRADING	PV00226592
STAR A.V.M.COMPANY	PV117838
STAR ACHILLIES	PV00274481
STAR AD CREATIONS AND ENTERTAINMENT	PV127187
STAR ADHESIVE TAPES	PV10916
STAR AGENCIES LANKA	PV66695
STAR AGRI BUSINESSES LANKA	PV00243265
STAR ALLIANCE CONSULTANTS	PV00260033
STAR ALUMINIUM	PV103849
STAR ALUMINIUM FITTING	PV00280053
STAR ANISE	PV100121
STAR ANISE HOTELS	PV00203277
STAR ANISE TRAVELS	PV128099
STAR AQUA WORLD	PV00221520
STAR ASIA PROPERTIES	PV6181
STAR ASPHALT	PV78130
STAR AUDIO	PV00260308
STAR BAGS	PV00288714
STAR BAKERY	PV00284233
STAR BATHWARE	PV128363
STAR BRIGHT SOLUTIONS	PV102468
STAR BUILDING MINERAL LANKA	PV98910
STAR BUILDING QUARTZ	PV21698
STAR BURST TECHNOLOGIES	PV00272558
STAR CAPITAL	PV00205189
STAR CAPITAL CONSTRUCTION	PV00243379
STAR CARTONS	PV95030
STAR CAVE INTERNATIONAL	PV00279731
STAR CELLS	PV74410
STAR CELLULAR SERVICES	PV65913
STAR CEMENT	PV60663
STAR CERAMIC INTERNATIONAL	PV00210594
STAR CEYLON CONSUMER	PV00204047
STAR CEYLON HOLIDAY TRAVELS	PV00201922
STAR CHEMICALS	PV00271025
STAR CITY CONSTRUCTION	PV00286220
STAR CLOTHING INTERNATIONAL	PV69614
STAR CLUB	PV107801
STAR CLUSTER GROUP OF COMPANY	PV00235132
STAR COMMODITIES LANKA	PV00203124
STAR CONSTRUCTION AND ENGINEERS	PV1726
STAR CREATIONS	PV60294
STAR DESTINATIONS	PV121573
STAR DISTRIBUTORS LANKA	PV00265135
STAR DUST LANKA	PV00208618
STAR DYNAMIC IMPORTS	PV00205675
STAR EDGE TRAVELS	PV00251868
STAR EDIBLE OIL	PV8055
STAR ELECTRICAL & HARDWARE	PV00208654
STAR ELECTRICAL LANKA	PV117555
STAR ELECTRONICS H K	PV00235388
STAR ENTERPRISESS SERVICE CENTER	PV124354
STAR ENTERTAINMENT AND EVENTS	PV127963
STAR EVENTS MANAGEMENT	PV82274
STAR EVENTS SOLUTIONS	PV93225
STAR EXPRESS TRADING	PV131823
STAR FARMERS	PV00256994
STAR FASHION	PV76492
STAR FASHION CLOTHING	PV83359
STAR FASHION COLLECTION	PV105781
STAR FASHION IMAGE	PV00271227
STAR FINANCE & MANAGEMENT SERVICES	PV4165
STAR FISH SEA FOOD COMPANY	PV112925
STAR FORTUNE ENGINEERING SERVICES	PV98330
STAR FORTUNE INVESTMENTS	PV00250960
STAR GARMENTS GROUP	PV113057
STAR GATE HOLDINGS LANKA	PV00218403
STAR GATE TRAVELS	
STAR GEM AND MINERALS	PV00225060
STAR GLOBAL EXPORTS SERVICES	PV105255
STAR GLOBAL FOODS	PV67682
STAR GLOBAL INDUSTRIES	PV104006
STAR GRANITE & MARBLE	PV00289320
STAR GRANITE	PV15199
STAR GRANITE LANKA	PV00224232
STAR GROUP CEYLON	
STAR GROUP FAMILY	
STAR GROUP HOTELS	PV84112
STAR GROUP LANKA	PV103864
STAR H.R. & EDUCATIONAL SERVICES	PV63436
STAR HOMES	PV432
STAR HOMES AND CONSTRUCTION	PV00247094
STAR HOTELS & RESORTS	
STAR I T SOLUTIONS	PV00241928
STAR INDUSTRIAL MACHINERY	PV18863
STAR INDUSTRIAL SERVICES	PV423
STAR INFORMATION TECHNOLOGY	PV15245
STAR INFOTECH	PV00281168
STAR INNOVATIONS	PV112599
STAR INTERNATIONAL CONSULTANTS	PV00228004
STAR JEWEL CRAFT	PV117939
STAR JEWEL TRADING	PV00245546
STAR KIDS EARLLY CHILDHOOD DEVELOPMENT	GL2263
STAR KING COCONUT	PV00263075
STAR LABLES	PV00263739
STAR LABS	PV126383
STAR LANDS DEVELOPMENT	PV00243964
STAR LANKA AGRI	PV77837
STAR LANKA COCO	PV72566
STAR LANKA ENTERPRISES	PV13529
STAR LANKA EXPORTS	PV3583
STAR LANKA FIBER	PV75674
STAR LANKA FOOTWEAR	PV102959
STAR LANKA GEMS	PV00243993
STAR LANKA HOLDINGS	PV72208
STAR LANKA INTERNATIONAL TRADES	PV72209
STAR LANKA TOUR AND TRAVELS	PV00284499
STAR LANKA TRADING	PV101200
STAR LATINOS	PV00228600
STAR LIFE TOURS & TRAVELS	PV00275906
STAR LIFE WOMEN DEVELOPMENT FOUNDATION	GA2963
STAR LIGHT CANDLES	PV77499
STAR LINE BEVERAGES	PV00242417
STAR LINE ENTERPRISES	PV00259282
STAR LINE PHARMA	PV00238127
STAR LINE SHIPPING COLOMBO	PV12644
STAR LINE TRADES	PV18316
STAR LINKS WORLDWIDE	PV15510
STAR LK HOLDINGS INTERNATIONAL	PV00266324
STAR LOGISTICS & TRANSPORT SOLUTIONS	PV132128
STAR LOGISTICS INTERNATIONAL	PV109023
STAR LOUNGE	PV00277621
STAR LOVE HOME STYLE	PV00220800
STAR MANAGEMENT INTERNATIONAL	
STAR MARINE & CONSTRUCTIONS	PV00211535
STAR MARINE LOGISTICS	PV86693
STAR MARINE PRODUCTS	PV00262484
STAR MARKETING HOLDLINGS	PV98485
STAR MEAT TRANSPORT	
STAR METAL INDUSTRIES	PV00259626
STAR MIRACLE COSMETICS	PV00217546
STAR MOBILES	PV9686
STAR MOON SPA	PV00214112
