name	registration_no
STI PROPERTY DEVELOPERS	PV00311256
STICH AND STYLE	PV00312546
STICHTING MISSION LANKA	GA00284399
STICK NO BILLS CEYLON	PV128052
STIEFEL LABORATORIES	NF255
STILLWATERS	PV71476
STILLWITHU	PV00272846
STILT FISHERMEN	PV78472
STIMED INTERNATIONAL	PV00252233
STIMULAI	PV00217053
STINGALU INTERNATIONAL	PV117026
STINGRAY EXPEDITIONS	PV00225026
STINGRAY TRADING AND MARKETING	PV00223672
STINGRAYS AQUATICS	PV00270083
STINGRAYS SPORTS	PV109515
STITCH	PV00269187
STITCH APPARELS	PV71113
STITCH BY STITCH	PV18737
STITCH BY STITCH STRONG SOLUTIONS	PV00230340
STITCHCRAFT	PV00294110
STITCHES	PV14927
STITCHIT DESIGN STUDIO & ACADEMY	PV96434
STITCHLINE	PV63927
STIVENGEMS	PV00307961
STIYAAN TRADERS	PV00264803
