name	registration_no
STUART ESTATES	PV77781
STUDENT EMBASSY	PV107293
STUDENT FIRST STUDY & VISA SERVICES	PV00214137
STUDENT LIFE MEDIA	PV00248014
STUDENT NEXT STEP	PV00289069
STUDENT SERVICES INTERNATIONAL EDUCATION 	PV6428
STUDENT VISA CENTRE	PV72520
STUDENT.LK	PV00286263
STUDENTS FIRST	PV126393
STUDENTS OF HUMAN RIGHTS	GA2248
STUDENTVISA.LK	PV00270582
STUDIENWEG	PV00248475
STUDIO  MOMENTZZ	PV00228878
STUDIO	PV00297284
STUDIO 15	PV00276906
STUDIO 21	PV4906
STUDIO 2911	PV00222894
STUDIO 48	PV98442
STUDIO 51	PV00239875
STUDIO 90	PV00283187
STUDIO 97	PV00224592
STUDIO ANGEL'S PHOTOGRAPHY	PV00289055
STUDIO ANIMOB	PV00262145
STUDIO ARIANA	PV93286
STUDIO AS	PV00291297
STUDIO BUTTERFLY WINGS	PV00261697
STUDIO CEYLON DESIGN CONSULTANTS	PV00259075
STUDIO CHRIS	PV72711
STUDIO CLAY	PV00209344
STUDIO CLICK	PV61647
STUDIO DESIGN WORLD	PV21745
STUDIO ELEVEN INTERNATIONAL	PV00244358
STUDIO FORT	PV120241
STUDIO GLAMOUR CAPTURES	PV00236221
STUDIO IROSHAN	PV90259
STUDIO J W 1	PV77109
STUDIO KRISZTINA CZIKA	PV00294054
STUDIO LAKDAM	PV9114
STUDIO LOGIA	PV00258240
STUDIO M - C M B	PV00224941
STUDIO MALLIKA	PV3014
STUDIO MI	PV00280825
STUDIO MIRROR	PV82887
STUDIO ONE ZERO ONE	PV81946
STUDIO PRINT	PV77502
STUDIO PUPILPIX	PV00265098
STUDIO RATTA	PV00220269
STUDIO RED ONE	PV00214293
STUDIO REFLECTION	PV00282605
STUDIO RIO AND COMPANY	PV2391
STUDIO RU	PV00281335
STUDIO S BUILDERS	PV00232277
STUDIO SHA ARCHITECTS	PV115654
STUDIO STYLE COLOMBO	PV83698
STUDIO THREE D STYLE	PV112246
STUDIO TIME DIGITAL COLOUR LABS	PV16108
STUDIO TIMES	PV2076
STUDIO TO B	PV106982
STUDIO TRELLIS	PV00288401
STUDIO U	PV14926
STUDIO U ART OF LIVING	PV120017
STUDIO UNBOUND	PV00265592
STUDIO VA	PV00284815
STUDIO VIVID	PV00285173
STUDIO WALES & COLOUR LABORATORIES	PV7635
STUDIO WHISKERS	
STUDIO YDL	
STUDIO ZEE	PV00282298
STUDIOLLIN	PV00231688
STUDIOMOJO	PV00207147
STUDIOTARA	PV65894
STUDIOWAIN	PV00216693
STUDIUM	PV00211176
STUDY 365 . L K	PV00209587
STUDY ABROAD & PLACEMENT	
STUDY ABROAD	PV60125
STUDY ABROAD CONSULTANCY	PV00203506
STUDY ABROAD LINK S L R	PV00210982
STUDY ABROAD PATHWAY	PV00261969
STUDY ABROAD WITH BAGBT	PV00300293
STUDY ADVISOR	PV00204655
STUDY ATLAS LANKA	PV00217492
STUDY BUDDY ZONE	PV00219834
STUDY DIRECT	PV00254060
STUDY DIRECT INTERNATIONAL	PV00265746
STUDY EUROPE SOLUTION	PV00205340
STUDY EXPERTS	PV00215774
STUDY GLOBAL	
STUDY GLOBAL CONSULTANTS	PV00249732
STUDY GLOBAL CONSULTANTS INTERNATIONAL	PV00260370
STUDY GLOBALLY LANKA	PV00227988
STUDY GURU	PV00292320
STUDY IN CHINA	PV130435
STUDY LANKA	PV00291748
STUDY OVERSEAS CONSULTANTS	PV00207532
STUDY PAL LANKA	PV00269822
STUDY PARTNER CAMPUS	PV00297571
STUDY PLUS HOLDINGS	PV00261633
STUDY POINT INSTITUTE	PV00267393
STUDY PORTAL	PV00280882
STUDY ROOF LANKA	PV00220541
STUDY SYDNEY AUSTRALIA	PV00280682
STUDY WINGS CONSULTANTS	PV00244591
STUDY WORLD LANKA CAMPUS	PV73420
STUDYCO LANKA	PV114675
STUDYDO INTERNATIONAL COLLEGE	PV00265949
STUDYINGERMANY.LK	
STUDYZ ACADEMY	PV00274051
STUN SECURITY SERVICE	PV68758
STUNNING ACADEMY LANKA	PV00211290
STUNNING GLOBAL	PV00235481
STUNNING HOLDINGS	PV00239112
STURDY SECURITY SERVICES	PV00209230
