name	registration_no
MCLARENS CONTAINER REFURBISHERS	PB247
MCLARENS CONTAINER SERVICES	PB174
MCLARENS CONTAINER YARD	PV126670
MCLARENS CONTAINERS	PV2315
MCLARENS DEVELOPERS	PV127891
MCLARENS GROUP	PB3624
MCLARENS GROUP MANAGEMENT	PB00234962
MCLARENS HOLDINGS	PB319
MCLARENS HOLIDAY RESORTS	PV4508
MCLARENS INTERNATIONAL	PV65310
MCLARENS INVESTMENTS	PV66799
MCLARENS LUBRICANTS	PB442
MCLARENS MARITIME ACADEMY	PV101120
MCLARENS RACING	PV93263
MCLARENS SHIPPING	PBPVPB138
MCLARENS TRADING	PV1237
MCLEAN PRINTERS	PV7656
MCLEOD	PV00205097
MCLLOYD BUSINESS INTELLIGENCE	PV67136
MCLLOYDS HOLDINGS	PV130011
MCLLOYDS LOGISTICS	PV00208457
