name	registration_no
MCC INTERNATIONAL INCORPORATION LTD	FC1387
MCC MOTOR COMPANY	PV00319021
MCCALLUM CARGO	PV14956
MCCALLUM INVESTMENTS	PV19372
MCCALLUM LOGISTICS	PV00214607
MCCALLUM NURSERIES GLOBAL	PV61483
MCCALLUM POWER	PV85408
MCCALLUM PRINTING COMPANY	PV63528
MCCALLUM SHIPPING	PV13195
MCCALLUM TOURS	PV00224715
MCCALLUM TRADING	PV2089
MCCANE CIRCLES	PV119349
MCCARTHY AND WICK	PV00316370
MCCARTHY GUEST HOUSE	PV00250161
MCCES ENGINEERING	PV67277
MCCOLL'S	PV00242356
MCCOY CEYLON COMMODITIES	PV86228
MCCOY LANKA	PV84723
MCCULLUM INSTITUTE OF BUSINESS AND TECHNOLOGY	PV00256707
