name	registration_no
ALO FOOD CITY	PV00254316
ALO HOLDINGS	PB00247113
ALOAID GROUP	PV00234865
ALOE EXPO INTERNATIONAL	PV00206448
ALOE GREEN PLANTATION	PV00217502
ALOE VERA GREEN EXPORTS	PV00219733
ALOFT INTERNATIONAL ACCESSORIES	PV65961
ALOHA ARUGAMBAY	PV00207335
ALOHA TOURS AND MOTORS	PV119354
ALOHIL RECRUITMENT CONSULTANTS	PV5727
ALOHIL TRAVELS & TOURS	PV78960
ALOKA ASTRO	PV00230591
ALOKA CHILD DEVELOPMENT FUND	GL00203300
ALOKA CONSTRUCTION AND DESIGN	PV00251096
ALOKA CONSULTANTS	PV00239516
ALOKA EDIRISINGHE SALONS & ACADEMY	PV105309
ALOKA ENGINEERING	PV00238551
ALOKA FASHION	PV00265992
ALOKA HARDWARE	PV87641
ALOKA HOLDINGS	PV00226510
ALOKA HOSPITALS AND HEALTH RESORT KANDY	PV8126
ALOKA HOTELS	PV97149
ALOKA INTERNATIONAL COMPANY	PV61136
ALOKA INVESTMENTS	PV97692
ALOKA LANKA	PV696
ALOKA LOGISTICS	PV00219809
ALOKA MARKETING	PV00215962
ALOKA MIGRATION CONSULTANTS	
ALOKA OPTICIANS	PV00223229
ALOKA REAL ESTATE COMPANY KANDY	PV109656
ALOKA SANNA	PV121149
ALOKA SOLAR SOLUTIONS & ENGINEERS	PV118409
ALOKA TRADING COMPANY	PV123154
ALOKADAHARA	PV122886
ALOKADAHARA, RAY'S OF LIGHT	PV00283818
ALOKHYA LEISURE	PV00205658
ALOKHYA TAILORMADE HOLIDAYS	PV00287935
ALOKO LANKA	PV00272840
ALOMEC COOK WARE	PV99151
ALON GREEN COIR	PV00227571
ALONA	F253
ALORA ASSOCIATES	PV00281897
ALORA COSMETIC LOUNGE	PV00242336
ALORA HEALTHCARE	PV108058
ALORA INTERNATIONAL	PV00272325
ALORA PHAMACEUTICALS	PV86235
ALOTA HEALTH CARE	PV00225741
ALOVERO	PV131892
ALOY EXPO	PV9790
ALOY MARICULTURE	PV22257
ALOY RESTAURANT	PV88199
ALOY SILK GARDENS	PV119966
ALOY''S TRAVEL SERVICE	PV8709
ALOY'S TRAVEL SERVICE	PV8709
ALOYSIUS HOLDINGS	PV12675
ALOY`S RESIDENCE	PV87800
ALOZI EXPRESS LANKA	PV00258907
