name	registration_no
ALA INFINITY HOLDINGS	PV77552
ALAAN ENTERPRISES	PV00269015
ALAAYA AUTO LINE	PV00223819
ALADDIN BREEDERS	PV100302
ALADDIN CORPORATION	
ALADDIN EDIBLE OILS & FATS	PV119983
ALADDIN INTERNATIONAL	PV81827
ALADDIN MAX COMPANY	PV83858
ALADEEN EXPORT	PV00235539
ALADENIYA WINE STORES	PV00214190
ALADIN EXPRESS	PV00243720
ALADIN FRESH FOODS	PV83690
ALADY ORIGIN	PV00252780
ALAGALLA LAGONE RESTAURANT	PV117372
ALAGALOYA GREEN ENERGY	PV127902
ALAGAMMA PRODUCTIONS	PV00276275
ALAGESAN IMPEX	PV160
ALAGIYADURA TRADING LANKA	PV00242350
ALAHAKOON INVESTMENTS	PV122956
ALAHAKOON PLANTATIONS	PV2367
ALAIA RESORT	PV107650
ALAIRE APPAREL	PV15944
ALAIZE	PV00285392
ALAKAMANDA HOTEL MANAGEMENT	PV87038
ALAKAMANDAWA PLANTATION	PV00261284
ALAKAR	PV00287443
ALAKNI CONSTRUCTIONS & SUPPLIERS	PV16227
ALAKSA AGRIFARM	PV91218
ALAM AUTOMOTIVES	PV00200501
ALAM STEEL LANKA	PV87211
ALAMUL REAL ESTATE	PV00246311
ALAMUR ENGINEERING INTERNATIONAL	PV81966
ALAMY INTERNATIONAL	PV00260825
ALAN ENGINEERING CONSTRUCTION	PV00238609
ALAN JOSE EXPORTS	PV109037
ALAN KUDA ESTATES	PV1065
ALAN STORY	PV00264947
ALAN TOURS	PV00220344
ALAN TRADING	PV127268
ALANAS	PV131677
ALANGKARA HOTEL DEVELOPMENTS	PV75537
ALANI HOLDINGS	PV00236205
ALANI TECK	PV00254590
ALANKA EMBROIDERY AND APPARELS	PV17843
ALANKA HOLDINGS	PV121451
ALANKA IRON WORKS	PV00260086
ALANKA LANDSCAPING	
ALANKA SECURITY	PV16076
ALANKA TEXTILE SOLUTIONS	PV82262
ALANKAAR LANKA	PV00284161
ALANKAR D C & C	PV111799
ALANKAR KASMIR	PV00210156
ALANKARA	PV8831
ALANKARA ASSOCIATES	PV73862
ALANKARA FASHION	PV66462
ALANKARA FLOOR AND FURNITURE	PV00262183
ALANKARA LANKA	PV00287203
ALANKARA ORCHIDS	PV00227060
ALANKARA VILLAS & RESORTS	PV88637
ALANKARAGE HOLDINGS	PV00277370
ALANKUDA BEACH	PV959
ALANKUDA BEACH RESORT	PV72127
ALANKUDA PROPERTIES	PV84374
ALANKULAMA  FAMILY BAKERS	PV00220604
ALANKULAMA BAKERS	PV00268980
ALANKULAMA CASSEROLE	PV00268927
ALANKULAMA CASSEROLE BNS	PV00268928
ALANKULAMA DISTRIBUTORS	PV00268865
ALANKULAMA FAMILY BAKERS ANURADHAPURA	PV00268982
ALANKULAMA FAMILY SUPER	PV00268987
ALANKULAMA FAMILY SUPER BNS	PV00268984
ALANKULAMA GREEN VENTURES	PV73568
ALANKULAMA HOLDINGS	PV16776
ALANKULAMA MINISUPER ANURADHAPURA	PV00268965
ALANKULAMA MINISUPER JAYANTHI MAWATHA	PV00268956
ALANKULAMA MINISUPER MARADANKADAWALA	PV00268960
ALANKULAMA OIL MILLS	PV00256483
ALANSSARI PLANTATIONS	PV108249
ALARIS LANKA	PV72731
ALASCA HOLDINGS	PV00251434
ALASKA CEYLON FARM	PV00289530
ALASKHA HOME AND OFFICE STILING SYSTEM	PV75682
ALATAS	PV102608
ALATRI INVESTMENTS	PV73209
ALAVIYA THAKKIYA	
ALAWATTA HOLDINGS COMPANY	PV00203283
ALAWDEEN JEWELLERS	PV84127
ALAWDEEN JEWELLERS BULLION	PV105001
ALAYA HOLDINGS	PV00238985
ALAYEEK ENGINEERING	PV00205139
ALAYNA DISTRIBUTION	PV00263949
ALAZA F C	PV00247723
