name	registration_no
ALI & ALI	PV110637
ALI BIN ALI	PV00250657
ALI BROTHERS	PV3399
ALI BROTHERS CAR SALES	PV60221
ALI BROTHERS HOLDINGS	PV00250341
ALI CONSTRUCTIONS	
ALI FASHION	PV00284944
ALI FIROSA TEAS	PV86013
ALI IMPORT & EXPORT	PV87423
ALI INTERNATIONAL MARKETING	PV82849
ALI JEWELERS	PV00259654
ALI LANKA TRAVEL AND TOURS	PV127595
ALI TRADERS	PV6411
ALI'S	PV00267557
ALIA HOLDINGS	PV68312
ALIA HOLDINGS LANKA	PV98374
ALIBABA	PV104561
ALIBILAAL TRADING	PV112299
ALIBON IMPORT EXPORT	PV108406
ALICE PRODUCTS	PV00283459
ALICO TRAVELS	PB5217
ALICOO INTERNATIONAL	PV00271095
ALICSEL ALUMINIUM	PV62888
ALICTA MARKETING	PV70557
ALIDEALS LANKA	PV129585
ALIDON COMPANY	PV87152
ALIEN LANKA HOLDINGS	PV107389
ALIEN TECH SOFTWARE & HARDWARE SOLUTIONS	PV119655
ALIEN TRADING LANKA	PV72323
ALIENCRIME	PV00249977
ALIEXX TECHNOLOGIES	PV00229734
ALIF DESIGN STUDIO	PV00243642
ALIF HOLDINGS	PV125669
ALIF INTERNATIONAL	GA3011
ALIF MARKETING	PV00232480
ALIGHT AUTO SPARES	PV130686
ALIGHT AUTO TRADING	PV124717
ALIGHT HOUSE	PV63137
ALIGHT MOTOR WORKS	PV63442
ALIGHT MOTOR WORKS COLOMBO	PV108300
ALIGN DENTAL CARE	PV124957
ALIGN EVENT MANAGEMENT	PV124691
ALIGN HOLDINGS	PV00266731
ALIGN PODIATRY AND PROSTHESIS	PV00251730
ALIGN TRUST INVESTMENT	PB5305
ALIGN-WORK	PV00249736
ALIGRO LANKA	PV00222975
ALIIELAN	PV118251
ALIMART EXPRESS	PV00242507
ALIMAS HOTELS & TRAVELS	PV109709
ALIN ASIA	PV00216594
ALINA  GLOBAL HOLDINGS	PV00268735
ALINA ENTERPRISES	PV00282672
ALINA LANKA	PV00208509
ALINDAL LANKA	PV126098
ALINGUA	PV00234763
ALINTAK	PV00204957
ALIONS VOYAGE LANKA	PV86864
ALIPHDEEN RECRUITMENT & CONSULTANTS	PV00210450
ALISA SUNNY HOLDINGS	PV00287692
ALISHA AYAN HOLDINGS	PV00235638
ALISHA GLOBAL GROUP OF COMPANY	PV00230083
ALISHA INTERNATIONAL TRADING	PV106688
ALISON & SON INDUSTRIES	NF329
ALISON HAYES (ROMANIA) S.R.L.	FC00213747
ALISONS	PV14999
ALISONZ HOLDING	PV00254670
ALISRI SOLUTIONS	PV00234906
ALITA HOLDINGS	PV00235808
ALITEX	PV21493
ALIVE ASIANS	PV00250399
ALIVEAN FARM	PV00242484
ALIVEVENTURE	PV80255
ALIWAFFA GEM COMPANY	PV21174
ALIYA ENTERPRISES	PV00217301
ALIYA ENTERTAINMENT	PV00248108
ALIYA HIPPIE MARKET	PV00272035
ALIYA LANKA CONSULTANTS	PV108927
ALIYA LEISURE	PV110635
ALIYA MANUFACTURERS	PV00233485
ALIYA PINK 1	PV00203084
ALIYA RESORT & SPA	PV81760
ALIYAMINAS AND ASIYA GLOBAL MANUFACTURING AND TRADING COMPANY	PV124952
ALIZON GLOBAL	PV00266335
