name	registration_no
SIHAGIRI LANKA HOLDINGS	PV00266979
SIHALA AYURVEDIC LANKA	PV120698
SIHALA HOLDINGS	PV91413
SIHALA INTIMATES	PV120169
SIHALA ORGANIC	PV00230281
SIHALA RICE PRODUCT	PV122928
SIHALA TRUST INVESTMENTS	PV63342
SIHAMAGA HOLDINGS	PV78956
SIHANADA CREDIT INVESTMENT	PV00247504
SIHARA''S RESTAURANTS	PV124712
SIHARA'S RESTAURANTS	PV124712
SIHARO GROUP OF COMPANY	PV68698
SIHAS FOUNDATION	GA00220631
SIHAS INVESTMENT	PV00279938
SIHASANA LANKA	PV00237193
SIHASARA CONSTRUCTION AND ENTERPRISES	PV00239282
SIHASARA LANKA	PV00226599
SIHASHAKTHI CEMENT PRODUCTS	PV104108
SIHASHAKTHI HEALTHCARE	PV00212167
SIHASHAKTHI INTERNATIONAL	PV73240
SIHASHAKTHI MANPOWER SUPPLIERS	PV113596
SIHASNA	PV00247503
SIHAT NATURALS	PV00241179
SIHATHA TELESTORE	PV120106
SIHELA LANKA FOODS	PV117579
SIHI TRADING COMPANY	PV123857
SIHIL ARANA	PV62864
SIHINA ARANA	PV104399
SIHINA DESIGN & CONSTRUCTION COMPANY	PV82919
SIHINA HOLDINGS	PV00254609
SIHINA LANKA INTERNATIONAL	PV121725
SIHINA MURUKKU	PV00237575
SIHINA NIRMANA	PV81343
SIHINA NIVAHANA HOLDINGS	PV00263318
SIHINA NIWAHANA CONSTRUCTION	PV92755
SIHINA PARADEESAYA	PV88140
SIHINACARS LANKA	PV131056
SIHIWATANA CREATIONS	PV00206300
