name	registration_no
JAS ACTIVE WEAR	PV71156
JAS LANKA HOLDINGS	PV00272102
JAS MULTINATIONAL	PV00202194
JAS RESIDENCE	PV00200764
JAS SERVICES	PV00295660
JAS SHIPPING & LOGISTICS INTERNATIONAL	PV00291498
JASA INTERNATIONAL	PV78423
JASAAK	PV00236368
JASAKASJ COMPANY	PV00296716
JASAN ENGINEERING COMPANY	PV00225969
JASARA INSTITUTE OF BUSINESS AND TECHNOLOGY JAFFNA	PV90833
JASCO LANKA	PV00233968
JASCON	PV61946
JASFA INTERNATIONAL	PV00289604
JASH ENGINEERING AND ENERGIES	PV00292471
JASH INTERNATIONAL	PV00273425
JASH PULSE PROCESSING	PV00201568
JASHAFARM INTERNATIONAL	PV61107
JASIN PRINTING AND PACKAGING	PV3847
JASMIN MEDIA	PV126306
JASMIN POULTRY FARM	PV00249236
JASMIN RICE PRODUCTS	PV00254049
JASMINE  FOUNDATION	GL00218954
JASMINE BOUTIQUE	PV00252448
JASMINE COCO	
JASMINE FLOWERS LANKA	PV118824
JASMINE GARDEN	PV104400
JASMINE HILL PLANTATIONS	PV101599
JASMINE NESWIRES	PV12411
JASMINE SONG	PV99276
JASMINE SONG CATERING	PV00205909
JASMINE SONG RESTAURANT CATERING	PV00205916
JASMINE TRADING	PV10417
JASMINE VALLEY PLANTATION	PV18818
JASMYA RESORT AND VILLAS	PV91794
JASO ENTERPRISES	PV00287964
JASON BULK SHIPPING & TRADING LANKA	PV00206924
JASON'S GYM	PV00286386
JASPER CERAMIC	PV00293535
JASPER HOLDINGS	PV00285011
JASPER MANPOWER & SECURITY SERVICES	PV93958
JASPER MINERALS & MINES	PV95199
JASPER PLANTATIONS	PV00281723
JASPERS HOUSE	PV100739
JASPRI LANKA	PV105600
JASRIAM	PV65613
JASS GLOBAL	PV00296599
JASS HOLDINGS	PV74780
JASS TRADING	PV00218323
JASST BOUTIQUE	PV00274583
JASTECA TRUST HOLDINGS	GL00241602
