name	registration_no
JAM ENTERTAINMENT	PV128647
JAM PHOTO	PV82805
JAM RESIDENCIES	PV115776
JAM ROLLED ICE CREAM	PV00203219
JAMA GARDEN BUSINESS YELOW PAGES	PV101291
JAMA HOLDINGS	PV117100
JAMALDEEN FINE JEWELS	PV75333
JAMALIYA TRADING COMPANY	PV2111
JAMASA FINANCIAL SERVICES	PV76006
JAMAUTO	PV63880
JAMBO MULTY	PV00280291
JAMBOCOM	PV00231881
JAMBOO HOLDINGS	PV103911
JAMBOREE FARMS	
JAMBU	PV101434
JAMCY BUILDERS	PV73686
JAMEEL	
JAMEES JEWELLERS	PV00293385
JAMES & CO TEA ESTATE	PV00204684
JAMES CONSULTANCY COMPANY	PV67700
JAMES CORPORATION	PV00228334
JAMES ENGINEERING	PV00268150
JAMES FERRIE	PV7020
JAMES FINLAY (CEYLON)	PV317
JAMES FINLAY PLANTATION HOLDINGS (LANKA)	PB73
JAMES FINLAY PLANTATION HOLDINGS	PB29PV
JAMES FINLAY TEA TRADING LANKA	PV71037
JAMES GLOBAL	PV130715
JAMES HOLDINGS	PV113243
JAMES PAZAC INTERNATIONAL	PV00213723
JAMES STEUART	PV6970
JAMES TAYLOR TEA CEYLON	PV125709
JAMES WILKIE INTERIORS	PV98367
JAMESLEA	PV87371
JAMIKA LANKA	PV113734
JAMIU PLACE	PV81306
JAMIYATHUL IL HARIL ISLAM	GA2145
JAMMY CONSTRUCTION	PV97109
JAMMY HOLDINGS	PV00209952
JAMS GEM AND JEWE	PV00255183
JAMSX	PV00287838
JAMUNA EMPORIUM	
JAMUNA VILLA	PV124661
JAM`S	PV10577
