name	registration_no
JAC LANKA	PV6086
JAC MARKETING AND CONSULTANCY	PV116042
JACANA	PV19529
JACARANDA	PV90328
JACE CEYLON	PV00271317
JACE HOLDINGS	PV00234632
JACEETO	PV93501
JACEY AND COMPANY	UC1
JACEY AND COMPANY LANKA	PV18321
JACEY TRUST SERVICES	PV18322
JACINTH HYDRO POWER COMPANY	PV86343
JACK AUTO INFO	PV00210257
JACK FRUIT CEYLON	PV00224695
JACK HAMMER TRADING	PV123708
JACK KELLY INTERNATIONAL	PV93933
JACK ONE	PV00211993
JACK ORIENT	PV314
JACK TACO TRADE	PV126102
JACK TREE	PV95108
JACK TREE LODGE	PV00201243
JACKAL ENTERPRISES	PV00280377
JACKEL BURNHAM PACIFIC	PV69600
JACKFRUIT GIFTS	
JACKLAND HOLIDAY CABANAS	PV00209365
JACKMA TRADERS	PV00206490
JACKSHAN FRESHWATER FISH FARM	PV00214048
JACKY`S ELECTRONICS	PV61307
JACOB ESTATE AGENCY	PV00215370
JACOB INTERNATIONALS	PV00248050
JACOB INVESTMENT COMPANY - COLOMBO	PV00204401
JACOB MIGRATION	PV00274939
JACOBI CARBONS LANKA	PV8280
JACOB`S ALUMINIUM	PV87987
JACQQUALINE CLOTHING	PV1308
JACQUES TECHNOLOGIES	PV00266800
JACQUI’S INTERNATIONAL	PV00212878
JACTS	PV60632
