name	registration_no
FERANTE	
FERECT COMMERCIAL KITCHENWARES	PV00254573
FERENE HOMES AND CONSTRUCTIONS	PV87870
FERENTINO TYRE CORPORATION	PV116430
FERFECT INTACT TRADING	PV94633
FERGASAM APPARELS	PV00216674
FERGASAM GARMENT INDUSTRIES	PV7166
FERGASAM INDUSTRIES	PV2028
FERGASAM POWER	PV77979
FERGUSON TRADERS	PV117996
FERHAM ORGANICS	PV61825
FERN DISTRIBUTORS	PV00285130
FERN ENTERPRISES	PV2536
FERN FOODS	PV89318
FERN GEMS	PV00258093
FERN INVESTMENTS	PV80703
FERN JANITORIAL	PV100528
FERN LANKA GROUP	PV00215158
FERN OVERSEAS TRADING	PV00282925
FERN PROJECTS LANKA	PV125713
FERN PROPERTY DEVELOPERS	PV127229
FERN SPRING	PV60310
FERNANDO & FRIENDS FOOD PROCESSORS	PV00262916
FERNANDO AUTO HOUSE	PV00265501
FERNANDO AUTOMATION	PV106409
FERNANDO BOOK SHOP	PV00273392
FERNANDO BROTHERS AUTOMART	PV00202029
FERNANDO CONSTRUCTION	PV67940
FERNANDO EDUCATION CONSULTANTS	PV00275197
FERNANDO ENTERPRISES	PV00256801
FERNANDO GIBSON & K A E	PV96820
FERNANDO GROCERY STORE	PV110037
FERNANDO HOLDINGS INTERNATIONAL	PV118394
FERNANDO INDUSTRIES	PV00249916
FERNANDO RAJAPAKSE ASSOCIATES	PV22276
FERNANDO SAMATRAC	PV16487
FERNANDO TRADING LANKA	PV18897
FERNANDO VENTURES	PV00208048
FERNANDO'S PUB & BISTRO	PV00280813
FERNANDO'S SEAFOOD RESTAURANTS	PV00206485
FERNCLIFF	PV72769
FERNCO HOLDINGS	
FERNDALE INTERNATIONAL	PV00246895
FERNEKA	PV00229092
FERNHALE	PV00230303
FERNILL TRADING	PV100625
FERNSIM INTERNATIONAL	PV83873
FERNTEA  (PVS 4775PBS)	PB1715
FERNTEA EXPORTS  (PVS 4916)	PV17639
FERNWEH TOURS AND TRAVELS	PV115435
FERNWOOD LANKA	PV22010
FERNZ	PV84093
FERO BATHWARE	PV00243274
FERO INDUSTRIES	PV00223460
FERO LANKA	PV9006
FERO MANUFACTURING	PV00206349
FEROLA HOLDING LANKA	PV120597
FEROZITIES	PV61179
FERRERO LANKA	PV6000
FERREY EXPORTS	PV00206201
FERRICO ASIA HOLDINGS	PV90515
FERRO FABS	PV21055
FERRO HOLDINGS 1982	PV00251183
FERRO IMPORT EXPORT	PV00209518
FERRO KITCHENS	PV13668
FERRO TRADING & FABRICATIONS	PV66004
FERRO TRADING	PV14517
FERROZONE	PV00254392
FERRUTTI	PV4744
FERRY HOLDINGS	PV00254145
FERRY INTERNATIONAL TRADING COMPANY	
FERSEN MARKETING	PV19730
FERT AND CROPS LANKA EXPORTS	PV20204
FERTH INTERNATIONAL	PV00205975
FERTICARE LANKA	PV00254823
FERTIKO	PV00246807
FERTILIFE LANKA	PV105753
FERTIPRO	PV66919
FERTIZ	PV121236
FERVINS VISA SOLUTIONS	
FERWOODS INDUSTRIES	PV00203023
