name	registration_no
FEE ESSENTIAL INTERNATIONAL	PV00254036
FEED CHEMIE	PV70773
FEED LANKA PERMACULTURE	PV00229956
FEED MART LANKA	PV00265906
FEED WINNER	PV00279552
FEED WINNER INTERNATIONAL	PV90483
FEEDBACK	PV00274235
FEEDER MANAGEMENT TECHNOLOGY SYSTEM	PV119595
FEEDERA PRODUCTS	PV00288767
FEEDME	PV111777
FEEDSCO LANKA	PV00209020
FEEL HOME	PV94809
FEEL IT NURSING ACADEMY	PV00253866
FEEL LANKA	PV114913
FEEL ORG	GA00239843
FEEL SEILAO	PV00202514
FEEL THE PLANET	PV89673
FEEL THE WAVES	PV00273163
FEELING CODE GROUP	PV00286974
FEELIX SOLUTIONS	PV00241002
FEELMA	
FEELO	PV00251757
FEENIX DIGITAL	PV00287305
FEET COMFORT & SALON	PV00262157
FEETCARE SINGAPORE	PV00202982
FEETFIRST TRUST COMPANY	PV12827
FEETFIRST.LK	PV00283212
