name	registration_no
EVO BUSINESS CIRCLE	
EVO LABS	PV00244957
EVO LANKA CONSTRUCTION	PV00253403
EVO PHARMA	PV76859
EVO PLUS HOLDINGS	PV00250281
EVO WILL	PV00237802
EVOCK DESIGN & ENGINEERING	PV00229241
EVODE HOLDINGS	PV00292530
EVOGURU	PV00301795
EVOKE ADVERTISING	PV120092
EVOKE ARCHITECTS	PV80358
EVOKE FILMS	PV87673
EVOKE GLOBAL TRADE	PV00283282
EVOKE INFOTECH AND MANAGEMENT	PV00232775
EVOKE LABS	PV00206841
EVOKE LANKA	PV00208258
EVOKE PROJECTS	PV66867
EVOKE TRAINING	PV76188
EVOKES DIGITAL WORLDWIDE	PV00293884
EVOKING DIGITAL DESIGNS	PV00293104
EVOL M V T	PV00211599
EVOLIVOR HOLDINGS	PV88111
EVOLUTE	PV00306940
EVOLUTION AUTO	PV00290806
EVOLUTION CAPITAL	PV75891
EVOLUTION CONNECTION	PV00268357
EVOLUTION EVENTS	PV104797
EVOLUTION HOLDINGS	PV00259512
EVOLUTION INERNATIONAL	PV77677
EVOLUTION LANKA	PV00266422
EVOLUTION MANAGEMENT CONSULTANCY	PV129316
EVOLUTION MARKETING	PV128030
EVOLUTION SOLUTIONS	PV00252559
EVOLUTION TECH	PV00210994
EVOLUTIONARY	
EVOLV INTERNATIONAL	PV117948
EVOLVE COLLEGE OF EDUCATION	PV00259245
EVOLVE CONSULTANTS	PV00230762
EVOLVE FUSION MARKETING	PV00219047
EVOLVE HOTELS	PV00272894
EVOLVE INTERACTIVE	PV76002
EVOLVE LANGUAGE CENTRE	PV00251441
EVOLVE LANKA	PV117763
EVOLVE LANKA PROPERTY	PV00271879
EVOLVE TECHNOLOGIES	PV67945
EVOLVEWORK	PV00302329
EVOLVEX VENTURES	PV00219441
EVOLVO MANUFACTURING	PV121508
EVOLVUS INTERNATIONAL	PV00282751
EVOLZA HOLDINGS	PV00256037
EVOLZA INNOVATIONS	PV00280030
EVOMA HOTELS	PV116516
EVON APPAREL	PV00267294
EVON CONSTRUCTION	PV00246853
EVON CONSTRUCTION AND ENGINEERING	PV00288648
EVON COSMETICS	PV86200
EVON TECHNOLOGIES SOFTWARE SOLUTIONS	PV00308243
EVONET LANKA	PV00303134
EVONEXZ	PV00284705
EVONYA HOLDINGS	PV00271596
EVOQ SYSTEMS	PV00289231
EVOQUE SOLUTIONS	PV00279021
EVOR HOLDINGS	PV00250004
EVORA SOLUTIONS	PV00241806
EVOSCOPE	PV00306168
EVOTEC	
EVOTEK TECHNOLOGIES	PV00251593
