name	registration_no
RAK FOREIGN EMPLOYMENT	PV00342424
RAK INTERNATIONAL CONSULTANCY	PV00221016
RAK MARKETING	PV00353800
RAKA ETHICAL GEMS	PV00265570
RAKA HOTELS AND RESTAURANTS	PV00270221
RAKAA INTERNATIONAL HOLDINGS	PV00270972
RAKAH VENTURES	PV00246533
RAKAN INVESTMENTS AND CONSULTANTS	PV89367
RAKAPUMA	PV00202617
RAKARAA INTEGRATED HEALTHCARE	
RAKAWA PROPERTY DEVELOPMENTS	PV92068
RAKAWA TURTLE	PV8851
RAKBO LANKA	
RAKEEB INTERNATIONAL	PV60664
RAKELTA SUPPLIERS	PV116920
RAKETMAN (PVT) LTD.	PCC00299945
RAKETMAN	PV00293972
RAKI	PV00291078
RAKI CRUISE INTERNATIONAL	PV00293245
RAKI LANKA TOURS	PV00320173
RAKITHA MOTORING	PV8010
RAKIYA INTERNATIONAL	PV00259302
RAKIYA LANKA	PV00244869
RAKIYA PIYASA	PV00265733
RAKIYO	PV00331453
RAKKHITHA SECURITY SERVICES	PV103170
RAKLAN GUARD	PV67783
RAKLO INTERNATIONAL	PV939
RAKNA ARAKSHAKA LANKA	PB456
RAKNA ISURU SECURITY SERVICE	PV00246171
RAKNA ISURU SECURITY SYNDICATE	PV00268890
RAKNA OPULENT	PV00328702
RAKNA PROJECT MANAGEMENT	PB00240866
RAKNA PROPERTY HOLDINGS	PB00236149
RAKNARO	PV69011
RAKNUDA ENTERPRISES	PV00363829
RAKRITHA TRUST INVESTMENTS	PV127140
RAKS ENGINEERING & TECHNOLOGIES	PV126460
RAKS HYPERMART	PV00299888
RAKS MOTORS	PV00295419
RAKS MOTORSPORTS	
RAKSAN IMPORT & EXPORT CO.,	PV00325717
RAKSHA SECURITY AND INVESTIGATIONS	PV00304233
RAKSHA TRIBE	PV00324203
RAKSHAA	PV711
RAKSHANA IMPORTERS & EXPORTERS	PV84041
RAKSHANA PAINTERS	PV00244956
RAKSHASTAL	PV117570
RAKSHAYA LANKA ENTERPRISES	PV00263681
RAKSHIKA SEAFOODS	PV00289286
RAKSHIKA TEA FACTORY	PV00300111
RAKSHITHA  AYURVEDA TREATMENT CENTER	PV00236082
RAKSIL	PV13847
RAKSIL P V S	PV78763
RAKSSHANAA LOGISTICS	PV74453
RAKSU	PV00336691
RAKU & SONS ENTERPRISES	PV00255493
RAKUEN BEACH RESORT	PV130401
RAKUEN LAKE RESORT	PV130400
RAKUEN MOUNTAIN RESORT	PV130367
RAKULAN AUTOMOBILE	PV00319993
RAKUNO JAPAN	GL2334
RAKVEL SECURITY SERVICE	PV109392
RAKWIN LANKA SECURITY SYSTEMS	PV102262
