name	registration_no
RAS INTERNATIONAL HEALTH CARE	PV00222579
RAS LANKA INTERNATIONAL	PV00206223
RASA  BOJUN  COLOMBO	PV00211028
RASA & SONS	PV00238471
RASA FOOD & GOOD SERVICES	PV00237691
RASA IDEA	PV00241284
RASA MASAWULU FAMILY RESTAURANT	PV00242347
RASA MOTORS	PV00203132
RASA TRADE INTERNATIONAL	PV119422
RASA VIMANA PUBLICATIONS	PV75585
RASAA AGRO PRODUCTS	PV00276403
RASAALI PRODUCTS	
RASAARAA TRADING COMPANY	PV63377
RASABOJUN RATHMALANA	PV00249493
RASAGA TRADING	PV20111
RASAKATHA	PV00251863
RASAL FINANCE COMPANY	PB3282
RASAL PACKAGING TECHNOLOGIES	PV00219840
RASAMA FOODS HOLDINGS	PV00245683
RASAMUSU AGRO	PV00247894
RASAMUTHU PRODUCTS	PV116928
RASANAYAGAM JULIET MOTORS	PV00284995
RASANGA HOMES & CONSTRUCTIONS	PV00246766
RASANGA WIJERATHNE HOLDINGS	PV00236799
RASARA	PV127755
RASARA GROUP OF HOTEL	PV00261599
RASASARANEE DIGITAL MEDIA	PV00207221
RASASIRI TEXTILE INDUSTRIES	PV19868
RASAVALLI GUEST HOUSE	PV00249460
RASAVI HOLDINGS	PV00251028
RASAWIMANA CATERING SERVICES	PV16115
RASAWIMANA HOLDINGS	PV75970
RASCONIT	PV00244222
RASEEKA AGENCY	PV121074
RASEETHA CHEMISTS	PV7652
RASEETHA DRUGS	PV7850
RASEETHA HOLDINGS	PV8447
RASEETHA MEDICALS	PV7849
RASEETHA PHARMA	PV7466
RASEL SOLUTION NETWORK	PV100912
RASGO	PV00227654
RASHA AUTO MART	PV00241476
RASHA TRADING	PV123770
RASHANA	PV65798
RASHEED TRADING CO	PV81993
RASHEEDIYA STORES	PV68140
RASHEEN HOLDINGS	PV00208801
RASHI INTERNATIONAL  IMPORT EXPORT	PV00261279
RASHI SHIPPING SERVICES COLOMBO	PV85657
RASHID TRADING	PV00209235
RASHIKA ADA POL HETA THEL	PV00282208
RASHIKA ALL SPICES	PV00236414
RASHIKA GOLDEN PACKAGING	PV00274757
RASHIKA TRADING	PV6417
RASHIMA INTERNATIONAL	PV15034
RASHIRU MARKETING SERVICES	PV1987
RASHMI AUTOMOBILE	PV88274
RASHMI AYU FOOT CARE & SPA	
RASHMI DEESEA FISHING COMPANY	PV1014
RASHMI FASHION	PV6299
RASHMI INVESTMENTS	PV105523
RASHMI NETWORK	PV00211920
RASHMI SALE	PV00288585
RASHMIKA PRODUCTS LANKA	PV00277406
RASHMITHA ENTERPRISES	PV00283333
RASHTRIYA ISPAT NIGAM LTD	FC1242
RASHVIKA SMART	PV66956
RASHVITHA JWELL WORK SHOP	PV00292802
RASI ALWIS	PV00256978
RASI ASTRO	PV73920
RASI ONLINE SHOP LANKA	PV00249931
RASI PROPERTY DEVELOPERS	PV95874
RASIAH ENTERPRISES	PV00231747
RASIAH MEDICAL CENTRE	PV00287011
RASIAH RAJASOUNTHARY MAHADEVAN	PV129248
RASIKA FASHION PARK	PV75483
RASIKA GEM AND JEWELLERY	
RASIKA GEMS	PV00248389
RASIKA GROUP	PV65391
RASIKA HARDWARE	PV20814
RASIKA INTERNATIONAL HOLDINGS	PV00227635
RASIKA MOTORS	PV90671
RASIKA SILKS	PV27
RASIKI JEWELLERS	PV22110
RASILA PRODUCTS	PV106796
RASILCO BAKERS	PV00218538
RASINDU CONSTRUCTIONS & SUPPLIERS	PV00221955
RASINI LANKA DAIRIES	PV65164
RASINTO PLANTATIONS	PV68302
RASMINA ENTERPRISES	PV00266342
RASMY TRADING COMPANY	PV00282145
RASNA MAHAL JEWELLERS	PV00274045
RASNI GEMS	PV00274664
RASOJA FOOD PRODUCTS	PV69092
RASOOL CONSTRUCTION	PV00238686
RASOTA TEA FACTORY	PV63336
RASP	PV87938
RASPOTIN UNITEX	PV126988
RASPUTIN	PV77558
RASS MEDIA COMPANY	PV00245362
RASSA	PV00240179
RASSI & DOWDNEY HOLDINGS LANKA	
RASTARANT	PV00268848
RASTHA PACKAGING	PV76084
RASU IMPORT & EXPORT	PV00283413
RASUKI APPAREL	PV11585
RASUL HOSPITAL	PV127693
RASVY GEMS	PV00287543
