name	registration_no
RAH HOLDINGS	PV60614
RAHA LEISURE	PV00217026
RAHAI PRODUCTS	PV00263657
RAHAL CADS	PV79775
RAHAL INTERNATIONAL	PV6171
RAHAMA	GA2627
RAHATA HELA BOJUN	PV00249268
RAHATHANGAMA AGRO	
RAHATHANGAMA PLANTATION	
RAHEEL CONSTRUCTION	PV117748
RAHEEM SUPERMARKET	PV00270060
RAHEEMA LANKA FOODS	PV78351
RAHEEM’S ENGINEERING & SUPPLIES	PV00250130
RAHEN MOTORS	PV00210981
RAHIM LANKA	PV111844
RAHMA EDUCATION	PV00249265
RAHMA ENTERPRISES	PV86617
RAHMA INTERNATIONAL CAMPUS	
RAHMAN GEMS	PV00282200
RAHMANIYA FOUNDATION	
RAHMATHS	PV12393
RAHMI FASHION	PV00227260
RAHN CAPITAL	PV00253867
RAHULA ACADEMY	PV127072
RAHUMA HOLDINGS	PV00284799
RAHUMANA MAHAL	PV00207881
RAHUMANIYA GALLERY	PV00220760
RAHUMANIYA MOTORS	PV00260899
