name	registration_no
REI LANKA	PV82235
REI-YU-KAI LANKA ASSOCIATION	GA630
REICH STAR HOLDINGS	PV00200794
REID AVENUE	PV74667
REID AVENUE CAPITAL	PV00265239
REIDLYN SERVICES	PV00200359
REIGATE	PV12349
REIGATE RESIDENCES	PV105457
REIGN ENTERTAINMENTS	PV12307
REIGN HOLDINGS	PV00227022
REIGN SECURITY SERVICES	PV77718
REIGNS M INTERNATIONAL	PV00250617
REIKI LANKA SPA	PV125112
REIMAGIND	PV00242729
REINA HOLDINGS	PV00269690
REINVEST HOLDINGS	PV00218980
REIRANKA COMPANY	PV124134
REISE HOLIDAYS	PV123435
REISE HOLIDAYS PLUS	PV00203810
REISEN LANKA TOURS	PV00289250
REIT SERVICES	PV00232028
REITECH TRADING	PV00224246
REITZEL WALKER	PV96336
REIVAT GLOBAL	PV00250417
REIWA AUTO TRADING	PV00241112
REIWA INSTITUTE OF INTERNATIONAL STUDIES	PV00214236
REIWA LANKA INTERNATIONAL	PV00215667
