name	registration_no
REG & CAD	PV00260842
REGAIN	PV113231
REGAL  REAL ESTATE	PV00204966
REGAL ASSOCIATES	PV77167
REGAL AUTO SPARES LANKA	PV85885
REGAL BLUE	PV00278475
REGAL CALIBRE (LK)	PB5187
REGAL CAMPUS	PV00211229
REGAL CEYLAN TEA	PV00229141
REGAL DESIGNS	PV00209653
REGAL FILLING STATION	PV93167
REGAL FOOD INDUSTRIES	PV00234963
REGAL GEMS	PV4241
REGAL HOMES	PV118634
REGAL HYDRO POWER LANKA	PV66696
REGAL IMAGE INTERNATIONAL	PV80961
REGAL INDUSTRIES	PV99909
REGAL INFORMATICS	PV77160
REGAL INSTITUTE AUSTRALIA	PV00212641
REGAL INSTITUTE OF CORPORATE TRAINING	PV77198
REGAL INVESTMENTS	PV81883
REGAL LANDS	PV00200362
REGAL LOGISTICS & TRADING LANKA	PV61127
REGAL MARKETING	PV00217737
REGAL MOTORS	PV2476
REGAL NOVA	
REGAL PAINTS AND HARDWARES	PV4283
REGAL PHARMA	PV00222239
REGAL PROPERTIES	PV4944
REGAL RAMBLES	PV00286487
REGAL RESIDENCIES	PV2452
REGAL RESORTS	PV103972
REGAL SALES	PV00289805
REGAL TRADEWAYS	PV131658
REGAL TRADING	PV95605
REGAL TRAVELS	PV88396
REGAL-TOUCH	PV12191
REGALHUB	PV115485
REGALIA VENTURES	PV00226786
REGALIAN PROPERTIES	
REGALS ENERGY SOLUTIONS	
REGALSTAR	PV122413
REGAN	PV00252991
REGATEC INTERNATIONAL	PV114003
REGEARED	PV00266863
REGEL GEM & JEWELRY	PV00266699
REGEN POWER INTERNATIONAL	PV80096
REGENALL (CEYLON)	PB00245903
REGENCY ART	PV00229849
REGENCY AUTOMOBILES	PV1169
REGENCY CONSULTANCY SERVICES	PV109280
REGENCY EDULANKA	PV00218866
REGENCY FREIGHT INTERNATIONAL	PV62280
REGENCY I T	PV83190
REGENCY IMPEX	PV66477
REGENCY LANKA INTERNATIONAL	PV84489
REGENCY LEISURE SOLUTIONS	PV114058
REGENCY PROPERTY DEVELOPMENTS	PV67909
REGENCY TEAS	PV6340
REGENCY TRADING INTERNATIONAL	PV64078
REGENECO FABRICS	PB00282957
REGENERATIVE ORGANIC LANKA	PV00224167
REGENT APPARELS	PV20954
REGENT BRITISH COLLEGE	PV76133
REGENT CAPITAL HOLDINGS	PV00239372
REGENT ENGINEERING SOLUTIONS	PV95766
REGENT FREIGHT	PV21379
REGENT HEIGHTS	PV00244097
REGENT INFOTEC	PV63160
REGENT INTERNATIONAL HOTELS	F324
REGENT LANGUAGE INTERNATIONAL	PV116413
REGENT LANKA TRADING & LOGISTICS	PV00218961
REGENT LAUNDRY	PV00233358
REGENT LIFESTYLES	PV00289134
REGENT LIVING	PV114887
REGENT MULTI DEVELOPERS	PV127797
REGENT PHARMA	PV00215651
REGENT PLAZA HOMES	PV60269
REGENT PROPERTY DEVELOPERS LANKA	PV98082
REGENT RUBBER RECLAIM	PV15467
REGENT TRADING	PV16752
REGENT TRANSPORT SOLTUIONS	PV109909
REGENT TRAVELWINGS	PV00276049
REGENT TYRES COMPANY	PV80934
REGENT WAY CLEARING & FORWARDING	PV00241000
REGENT WEDDING CARDS	PV00258184
REGENTA LANKA	PV00217354
REGENWOLD ENGINEERING	PV00200601
REGGEE ADVERTISING SERVICES	PV304
REGGEE CREATIONS	PV73094
REGGEE MEDIA	PV00214014
REGGEE OFFSET PRINTERS	PV70868
REGGIE CANDAPPA FOUNDATION FOR ARTS	GA348
REGGIO CALABRIA	PV113695
REGI CREATIVES	PV00286402
REGI-BROS COOL AIR SERVICES	PV00288832
REGID - PLASTIC INDUSTRIES	PV18801
REGIIS CAPITAL	PV00219455
REGIN BOW INVESTMENTS	PV11040
REGINAA  SALON  &  SPA	PV00210844
REGINAL DEVELOPMENT HOLDLINGS	PV75703
REGION AIRLINE	PV102964
REGION SQUARE	PV126007
REGIONAL AGRIBUSINESS & PERENNIAL CROP INITIATIVES & DEVELOPMENTS	PV10385
REGIONAL CENTER FOR STRATEGIC STUDIES	GA73
REGIONAL GROUPAGE SERVICES	PV13586
REGIONAL SOLUTIONS	PV00217568
REGIUS INTERNATIONAL	PV00276483
REGNIS APPLIANCES	PV70735
REGNO HOLDINGS	PV97440
REGNUM CONCEPTS	PV00213329
REGSO HOLDINGS	PV111157
REGULAR LABELS AND PACKAGING LANKA	PV125871
REGULATED IMMIGRATION CONSULTING SERVICES	PV00252949
REGULATORY AFFAIRS PROFESSIONAL ASSOCIATION (GURANTEE)	GL2100
REGUS LANKA NUMBER ONE	PV88602
