name	registration_no
RET LANKA	PV16142
RETAIL CONSULTANCY SERVICES	PV00234660
RETAIL INFORMATION TECHNOLOGIES	PV187
RETAIL MART	PV00227862
RETAIL MEDIA NETWORKS	PV93921
RETAIL MEDIA SOLUTIONS	PV00234891
RETAIL SPACES	PV84672
RETAIL TARGET SOFTWARE SOLUTIONS	PV89364
RETAIL WORLD CONSULTANCY	PV130062
RETAILERS ALLIANCE	PB5068
RETAILS.LK	PV00261143
RETAILSHOP.LK	PV00258358
RETCO ENGINEERING	PV00231125
RETECH INTERNATIONAL	PV129269
RETEN HOSPITAL	PV63968
RETEX LANKA	PV103794
RETHINK ENTERPRISES	PV00288990
RETINA MEDIA SOLUTIONS	PV00204038
RETINALIFE	PV00230443
RETINOR ADVERTISING AGENCY	PV00240187
RETINUE  HOLDINGS	PV00203681
RETIREMENT RESORT	PV102297
RETOLD WORLD	PV00213757
RETREAT HOLDINGS	PV00214705
RETRO CEYLON	PV00249864
RETRO CLOTHING	PV00250904
RETRO GRINDING MILLS	PV108465
RETRO HOLDINGS	PV00287181
RETRO PERFORMANCE	PV00247949
RETRO RIDES	
RETRO TRADING	PV00268924
RETRO WISE	PV00218988
RETURNPOOL LANKA	PV64863
