name	registration_no
HEIDI SPICE	PV00229604
HEIDRI HYDRO POWER	PV122551
HEIDSAN	PV116013
HEIGHTA INTERNATIONAL	PV00283619
HEIGHTS BY SINGHE	
HEIGHTSWORK	PV00208893
HEIKI INTERNATIONAL	PV00280909
HEILER PHARMACEUTICALS	PV00277401
HEILI FASHIONS	PV00241438
HEIM FOOD AND GEM COMPANY	PV00266354
HEINEKEN LANKA	PB910
HEINZ INDIA PRIVATE	NF639
HEINZ TECH	PV00218756
HEIRLOOM FARMS	PV00225525
HEIRLOOM LOGISTICS	PV00255420
HEIRLOOM ROYALS	PV00208890
HEIYANTHUDUWAGE PROPERTIES	PV00210087
