name	registration_no
ITA ENTERPRISES	PV00329226
ITA-LANKA SOLUTIONS	PV00317968
ITACEY TRADING EXPORTS	PV93090
ITAII LANKA	PV00223854
ITAKA ENTEPRISES	PV79084
ITAKI TYRES	PV18089
ITAKO LANKA	PV103109
ITAL BOUTIQUES	
ITAL BOUTIQUES ROMA	PV00303670
ITAL CIBO	PV00200626
ITAL GREEN	PV83669
ITALANKA 1888	PV96962
ITALANKA FOLIAGE EXPORTS	PV15020
ITALCO	PV123262
ITALE POWER INTERNATIONAL	PV81460
ITALI - LANKA HOTEL	PV126622
ITALIA BATHWARE	PV00306709
ITALIA CONNECT	PV00287202
ITALIA KANKO	PV00362808
ITALIA LANKA SHIPPING	PB457
ITALIAN APPAREL	PV00252875
ITALIAN BOUTIQUE	PV00252491
ITALIAN CAFFE AROMA	PV127165
ITALIAN CITY	PV00213710
ITALIAN COSMETICS	PV00223981
ITALIAN DREAM	PV00362646
ITALIAN FLAVOUR LAB	PV00365170
ITALIAN GATE MIGRATION	PV00366589
ITALIAN GOLD	PV00272844
ITALIAN GRES AND CERAMIC	PV87783
ITALIAN KITCHENS	PV101450
ITALIAN LANGUAGE SCHOOL	
ITALIAN LANKA FISH & FOOD	PV92434
ITALIAN SHADES	PV00258690
ITALIAN SPEAKING TOURIST GUIDE ASSOCIATION	GA00214867
ITALIAN THOROUGHBRED MOTOR COMPANY	PV74979
ITALIAN TILES	PV15249
ITALIVO	
ITALLANKA COMPACT	PV00242386
ITALLANKA IMPORTS AND EXPORTS	PV71757
ITALMARTT	PV00231363
ITALO LANKA GAS CYLINDER MANUFACTURERS	PV12607
ITALTECH	PB3580
ITALY CATERING SERVICES	PV65950
ITALY DIAMOND	PV00204942
ITALY EXPORT IMPORT	PV71148
ITALY LANKA HOLDINGS	PV98158
ITALY LANKA REAL ESTATE COMPANY	PV77900
ITALY LANKA WOOD PELLET	PV69387
ITALY PLANTATION	PV74184
ITALYTRANS VISION	PV119804
ITAMI ENGINEERING	PV00215983
ITAMI LANKA	PV129822
ITAREUS	PV97594
