name	registration_no
OPULANT FUND	PV70183
OPULENCE EMPIRE	
OPULENCE HOLDINGS	PV00209848
OPULENCE TOUR	
OPULENT EDUCATION SERVICES	PV95581
OPULENT ENHANCE	PV00310370
OPULENT ENTERPRISES	PV00264208
OPULENT GEMS	PV00225426
OPULENT INTERNATIONAL EDUCATION CONSULTANTS	PV62481
OPULENT METAL WORKS	PV86462
OPULENT ORIGINALITY COMPANY	PV81898
OPULENT PROPERTY DEVELOPMENT	PV00260245
OPULENT RICH HOLDINGS	PV99350
OPULENT SURGO	PV00204378
OPULENT TRAVELS	PV00259353
OPULENT TRINKETS	PV00311931
OPUS COMTRADE	PV69516
OPUS INTERNATIONAL TRADE	PV70525
OPUS SOLUTION	PV00288617
OPUS-CONCH VENTURE LANKA NEW ENERGY	PV00219738
OPUSPACE	PV109559
