name	registration_no
FAS2GLOBE	PV00293055
FASCIENT INTERNATIONAL	PV69167
FASCINATING CHARMS	PV00313838
FASCINATING FINERY	PV00310000
FASCINATION EXPORTS	PV5368
FASCINO	PV00332943
FASCO LANKA AUTO SPARES	PV105964
FASH GALLERY	PV00211153
FASHA MARKETING	PV89678
FASHAN GEMS	PV00287318
FASHARATH HOLDINGS	PV00243082
FASHIFYE	PV00286937
FASHION & EVENTS	PV00228832
FASHION ADVENTURE	PV00360709
FASHION APPAREL	PV00336163
FASHION BAG	PV00324255
FASHION BLOOM	PV00354497
FASHION BUG	PV4036
FASHION BUG ASIA	PV20589
FASHION BUG PLUS	PV96230
FASHION CAKE HOUSE	PV00278626
FASHION CAPITAL	PV00215674
FASHION CENTRE	PV20380
FASHION CITY	PV00334986
FASHION CLOUD	PV113201
FASHION CLOUD LANKA	PV115648
FASHION COLLECTION	PV16137
FASHION CONATION	PV131224
FASHION CONCEPT INTERNATIONAL	PV00226322
FASHION CONNECTION	PV112717
FASHION CONVENTION	PV122585
FASHION CORNER & CHILLY OUTFITTERS	PV00319910
FASHION CORNER	PV66242
FASHION CORRIDOR	PV68448
FASHION COSMETICS	PV105281
FASHION CREW TEX	PV00358835
FASHION CURBS LANKA	PV126932
FASHION CURVE	PV00330776
FASHION DEPO LANKA	PV00316785
FASHION DEPOT	PV00301550
FASHION DESIGN CLOTHING	PV00367537
FASHION DESIGN COUNCIL	GA3124
FASHION DESIGN COUNCIL LANKA	GL00202383
FASHION DISK ADVERTISING	PV94545
FASHION DREAM	PV125370
FASHION EXCHANGE	PV00257383
FASHION FABRIC	PV00297803
FASHION FABRICS  LANKA	PV00295271
FASHION FABRICS INTERNATIONAL	PV00334165
FASHION FACE	PV70663
FASHION FANS	PV00235364
FASHION FEATS	PV00347745
FASHION FIESTA	PV00366217
FASHION FINESSE	PV00310449
FASHION FIRE TRADING	PV102275
FASHION FIX	PV00352238
FASHION FLAIR	PV00309837
FASHION FLAVOUR	PV00364571
FASHION FOREVER	PV00290265
FASHION FORWARD	PV00303010
FASHION FORWARD LANKA	PV00344918
FASHION FRUIT INTERNATIONAL	PV00226861
FASHION FUSION	PV00285981
FASHION GALLERY	PV131433
FASHION GALORE	PV68573
FASHION GARMENT EXPORTS	PV4258
FASHION GARMENTS	PV00333126
