name	registration_no
CHE CEYLON HOLDINGS	PV00233673
CHEAL KOREA	PV116044
CHEAP CENTRE	PV62377
CHEAP CHARLIE	PV18563
CHEAP CORNER LANKA	PV00239834
CHEAP MART	PV00245309
CHEAP SIDE TRADING	PV00295005
CHEAP TICKETS LK	PV00294104
CHEAPEFARES.COM	PV124242
CHEAPEST LANKA	PV00247854
CHEARRY PUBLISHERS	PV123804
CHEARS	PV19764
CHEBELL	PV68955
CHECENA CONGLOMERATE	PV00276379
CHECHE CEYLON	PV00245138
CHECK FUNNEL	PV00216901
CHECK INN LANKA MOTEL	PV00226593
CHECK POLLUTION	PV00284377
CHECK-IN CEYLON GETAWAYS	
CHECKERS CLUB	
CHECKERS HOTEL	PV77171
CHECKIN.LK	PV00225240
CHECKMATE ADMISSION GUIDE	
CHECKMATE INTERNATIONAL	PV90097
CHECKOUT	
CHECKPOINT APPAREL LABEL SOLUTIONS LANKA	PV121782
CHECKRO SECURITY SERVICES	PV66957
CHEDDIKULAM SOLAR POWER	PV109389
CHEEKY CEYLON VENTURES	PV00316934
CHEENA LANKA PARAMPARIKA DANTHA  THAKSHANA SHILPEENGE SANGAMAYA	GA2559
CHEER BY C	PV00255561
CHEER ISLAND HOLDINGS	PV69547
CHEER WINE AND SPIRITS	PV00286744
CHEERS SAKURA HOLDINGS	PV00284005
CHEESAI ENGINEERING SOLUTIONS	PV69784
CHEESE AND DAIRY PRODUCERS ASSOCIATION	GA00283674
CHEESELOVER	PV00291922
CHEESILU TRADE	PV00301608
CHEETAH HOLDINGS	PV00275471
CHEETAH INVESTMENT	PV00226288
CHEETAH LEISURE	
CHEETECH TEXTILE SOLUTIONS	PV68998
CHEEZER	
CHEEZY BLAST	PV00238546
CHEF TALK CATERERS	PV00314839
CHEFDO LANKA	PV00274279
CHEFFIE DE CAFE	PV00253097
CHEFLIX EXPORTS	PV00226678
CHEFMARL CATERING COMPANY	PV87693
CHEFS BRIDGE	PV00277799
CHEFS WAREHOUSE	PV00315073
CHEFUX LABS	PV00243215
CHEJANA FISHING COMPANY	PV68513
CHELCEY CONSULTING CORPORATION	PV00208063
CHELCEY INVEST	PV88203
CHELCEY RESORTS	PV84678
CHELCEY TEA & COFFEE COMPANY	PV81173
CHELCEY VENTURES	PV107989
CHELCY TRADING	PV105709
CHELI ARMS	PV00211222
CHELIENE CONSUMERS TRADING	PV00313065
CHELINA N.E.B. LANKA	PV80933
CHELINAA CAPITAL CORPORATION	PV68561
CHELLIAH REAL ESTATE	PV00236818
CHELLO CEYLON ORGANIC FOODS	PV00209066
CHELLO FOOD PRODUCTS	PV00229881
CHELLO TRAVELS & TOURS	
CHELMSFORD	PV00268411
CHELMSFORD MOTORWAY	PV00302633
CHELSEA ARDEN	PV00247463
CHELSEA ENAMELS	PV2923
CHELSEA HOLDINGS	PV5878
CHELSEA INVESTMENT	PV74029
CHELSEA LANKA	PV17627
CHELSEA SQUARE	PV115881
CHELSEA TOURS	PV00279696
CHELSEY CHICKEN & AGRO	PV00255475
CHELSI FOOD EXPORTS	PV00317505
CHELSI GARMENT EXPORTS	PV00317216
CHELSY PACKAGING	PV00245955
CHELSY PACKAGING SOLUTIONS	PV00265648
CHELTENHAM HOMES	PV9366
CHELTON CEYLON	PV98579
CHELVA CINEMAA	PV120697
CHELVA GROUPS	PV120699
CHELVA HOME	PV120507
CHELVA MAHAL	
CHELVA PALACE	PV120536
CHEM BRANDS	PV00207612
CHEM CENTRAL	PV00291840
CHEM LANKA TRADING	PV95699
CHEM WATER SOLUTIONS	PV00297134
CHEMANEX	PQ64
CHEMANEX EXPORTS	PV3176
CHEMAX PRINTS	PV12198
CHEMCEL	PV1893
CHEMCEY	PV15648
CHEMCEYLON CONSUMER SOLUTIONS	PV00241949
CHEMCO LANKA	PV67296
CHEMFLEX CHEMICALS	PV00315261
CHEMI INTERNATIONAL	PV3922
CHEMICAL WORLD LANKA	PV11726
CHEMICALL	PV1462
CHEMICO CONSULT	PV65075
CHEMICOAT LANKA HOLDINGS	PV00258475
CHEMICRO HOLDINGS INTERNATIONAL	PV00248142
CHEMIFARMA INTERNATIONAL	PV13448
CHEMIGUARD	PV63827
CHEMIKA LAB	PV00311848
CHEMINT	PB1446
CHEMIPRO INTERNATIONAL	PV00316588
CHEMISTRYLINE	PV00246831
CHEMITECH MARKETING	PV8379
CHEMIVA LANKA	PV00251759
CHEMIX HOLDINGS	PV128653
CHEMLAB LANKA	PV00279302
CHEMLOY	PV00218937
CHEMLOY LANKA	PV00308747
CHEMNITZ AGRO	PV00245416
CHEMO AGRI BUSINESS	PV00262339
CHEMONICS INTERNATIONAL .INC.	FC1248
CHEMRICH PHARMACY	PV00241164
CHEMRICH TRADING COMPANY	PV66271
CHEMRO LANKA	PV20781
CHEMSOURCES	PV21782
CHEMSTAR	PV72528
CHEMTECH ENGINEERING	PV70861
CHEMWORLD	PV00286958
CHEMXO HOLDINGS	PV00220065
CHEN CEYLON CINNAMON	PV00206516
CHEN YAN INTERNATIONAL TRADING COMPANY	PV99299
CHEN'S JEWELRY	PV00319303
CHENA HUT VILLAGE RESORT	PV00236365
CHENA TROPICS	PV00225931
CHENABI CAPITAL	PV21125
CHENARA GROUP OF COMPANIES	PV00260036
CHENARADODGE. LK	PV00201367
CHENAYA CONSTRUCTION	PV130197
CHENDU FOODS	PV00253335
CHENEMO HOLDINGS	PV00225334
CHENEX INTERNATIONAL	PV00236870
CHENG JING	PV00272986
CHENGYUAN INTERNATIONAL TRADING COMPANY	PV00254276
CHENHUI INDUSTRY COMPANY	PV110013
CHENITHA HOLDINGS	PV92003
CHENLI AQUATIC PRODUCTS	PV00211198
CHENMEL GEMS CEYLON	PV88875
