name	registration_no
APP 360	PV00260800
APP ADVISORY S L	PV00236051
APP CONNECT NETWORKS LANKA	PV128966
APP EMPOWER	PV00231093
APP HOMES	PV00219894
APP INSIGHTER	PV00235924
APP INTERNATIONAL MARKETING	NF381
APP LABS	PV00228137
APPA INTEGRATED FARM	PV00278919
APPARAL SOLUTIONS AND ACCESSORIES	PV00207205
APPARATUS ENGINEERING	PV00277767
APPAREL ACCESSORIES LANKA	PV21194
APPAREL CRAFT	PV62421
APPAREL EXPORTERS ASSOCIATION - 200 G F P	GA2376
APPAREL HIVE	PV00288300
APPAREL I D	PV21107
APPAREL INDUSTRY MANAGEMENT SERVICES	PV11500
APPAREL MACHINERY AND SOLUTIONS	PV108340
APPAREL NEST LANKA	PV00263875
APPAREL NETWORK SOLUTION	PV00271864
APPAREL SPA	PV4328
APPAREL TECH TRADING	PV00221378
APPAREL TECHNOLOGIES	PV2184
APPARELTECH	PV96727
APPARTISTS	PV00208806
APPAXLEL INDUSTRIES	PV00276536
APPCEYLON SOLUTIONS	PV101855
APPCOM	PV61897
APPCON LANKA HOLDINGS	PV00205000
APPCRAFTERS INTERNATIONAL	PV00221307
APPEAREN SOLUTIONS	PV103363
APPHITTERS	PV00225702
APPICAL LANKA	PV114047
APPICAL SOLUTIONS	PV122142
APPICONIC	PV00205379
APPIGO SOFTWARE 	PV7980
APPLE AIR & HOLDIDAY	PV68983
APPLE AUTO ZONE	PV122971
APPLE CARE LANKA	PV00250222
APPLE CARE LK	PV00296994
APPLE CENTER	PV00269653
APPLE CERAMIC	PV122904
APPLE ELECTRICS	PV00213145
APPLE FIX LANKA	PV00245851
APPLE GEMS	PV00289962
APPLE GREEN R	PV108947
APPLE GREEN TRADING	PV00221469
APPLE HELATH CARE	PV93842
APPLE HOLIDAYS	PV90824
APPLE HOLIDAYS DESTINATION SERVICES	PV123260
APPLE INVESTMENTS	PV120096
APPLE JEWELLERY	PV00277798
APPLE LANKA LK	PV00264242
APPLE LEISURE	PV121731
APPLE LIGHT	PV00247907
APPLE MALL	PV00222619
APPLE PETFORM	PV131292
APPLE REPAIR STATION	PV00289548
APPLE ROOTS	PV00226092
APPLE SECURITY SERVICES	PV118926
APPLE STORE LANKA	PV00234060
APPLE TEX	PV00223239
APPLE THREAD COMPANY	PV70774
APPLE TOUCH HOLDINGS	PV00271345
APPLE TRADING	PV00283595
APPLE TRADING COMPANY	PV00294397
APPLE TREE	PV108839
APPLE VACATIONS	PV130111
APPLE WELLNESS & SPA	PV00287312
APPLESEED PARTNERS CEYLON	PV67496
APPLET TECHONOLOGIES	PV00223494
APPLETREE PHARMA	PV00279549
APPLETS UNIVERSAL	PV00259956
APPLEXUS TECHNOLOGIES	PV00256749
APPLICRAFT	PV113399
APPLIED DIGITAL IMAGING TECHNOLOGIES	PV9249
APPLIED ENERGY LABS	PV00279254
APPLIED INSIGHTS LAB	PV00231218
APPLIED MEDICAL SYSTEMS	PV71668
APPLIED RESERCH AND SKILL ACTIVATION CONSULTANCY	PB5204
APPLIMUNDO	PV82018
APPLOVA	PV00205266
APPLOXY	PV00260621
APPLY NOW	PV00244272
APPLYJOB.COM LANKA	PV00209193
APPLYLEARNERS	PV00219129
APPMETA SOLUTIONS	PV00242125
APPNIST	PV00224220
APPOINTMENTS OF INTERNATIONAL MANAGEMENT SPECIALISTS	PV12233
APPOLLO CONSULTANT AND SOLUTION SERVICE	PV00257700
APPOLLO DEVELOPERS	PV93564
APPOLLO MARINE INTERNATIONAL	PV17223
APPOLLO SHIPPING COMPANY	PV00221053
APPOLLON INTERNATIONAL	PV00251541
APPOLO P S MOULDINGS (PRIVATE) L.IMITED	PV64933
APPOXYGEN	PV00250755
APPRAU	PV00266410
APPRI TECHNOLOGIES	PV00268941
APPRICOT  LOUNGE	PV00265924
APPROACH	GA2412
APPROBUS	PV89774
APPROPRIATE TECHNOLOGIES GROUP LANKA	GA510
APPS ACADEMY	PV108292
APPS TECHNOLOGIES	PV108358
APPSCOOK GLOBAL INNOVATIONS LANKA	PV118750
APPSCU	PV00230610
APPSDAILY LANKA	PV116940
APPSDEPT	PV00225241
APPSOFLUNA	PV00280388
APPSTER	PV00231231
APPSTREET	PV88999
APPSZI BUSINESS SOLUTIONS	PV00273609
APPTIMUS TECH	PV00222504
APPTUB	PV00285127
APPTUNITY	PV00231250
APPU CEYLON RESERVATIONS	PV116925
APPUHAMY SUPPLIERS	PV00254221
APPWORKZ	PV90742
APPXINE TECHNOLOGIES	PV00211738
APPZ MAKERS	PV00213841
APPZICON	PV00266217
