name	registration_no
KIRA CORPORATION	PV20906
KIRA GLOBAL LANKA	PV00205380
KIRA SUSTAINABILITY CONSULTING	PV00221729
KIRALA KAELE	PV81547
KIRALA KELE HOTELS	PV89195
KIRAN CAPITAL	PV00211062
KIRAN INFRA ENGINEERS	FC1196
KIRAN MODY AND COMPANY	PV19022
KIRAN TRADING	PV00232868
KIRAN WIJAYAWARDHANA HOLDINGS	PV128438
KIRANA CAPITAL	PB3585
KIRANA WEALTH CORPORATION	PV66344
KIRANGA TRADING	PV76107
KIRCHHAYN BUNGLOW	PV69957
KIRI KADE	
KIRIBATHKUBURA ECONOMIC CENTER	PV00233570
KIRIELLA FRIENDS MUSICAL BAND	PV00274323
KIRIELLA INDUSTRIES	PV00203161
KIRIELLA TRADING	PV00226442
KIRIMEDIYA MULTI CROPS	PV94876
KIRIMETIYANA HOLDING	PV124344
KIRINDA BEACH RESORT	PV13760
KIRINDA ENTERPRISES	PV00267220
KIRINDA KAND	PV97020
KIRINDA LAKE RESORT	PV72231
KIRINDIWELA CAR SALE	PV102823
KIRINDIWELA HEALTH CARE HOSPITAL	PV00255376
KIRINDIWELA HOSPITAL	PV118221
KIRINDIWELA PRINCETON EDUCATIONAL INSTITUTE	PV00252055
KIRINELIYA VEDA MEDURA	PV121377
KIRINUGA AYURVEDIC	PV104019
KIRIPANI	PV115682
KIRIWANALANDA	PV2344
KIRIWANAWA PLANTATIONS	PV76330
KIRIWANDENIYA FOUNDATION	GL00241743
KIRIWATHTHUDUWA HOLDINGS	PV15991
KIRIWELDOLA HYDRO POWER	PV4125
KIRKFAULD HOLDINGS	PV90786
KIRKS CREATIONS	PV00284014
KIROS HOSPITALITY	PV00204228
KIRSCHE	PV00273663
KIRTHI TECHNOLOGIES LANKA	PV126952
KIRTHIKAA RESIDENCE	PV00210141
KIRU ENTERPRISES	PV00290344
KIRUBA	PV00253083
KIRULA ABARANA MANDIRAYA	PV00274472
KIRULA ENGINEERING SERVICES	PV94114
KIRULA FOUNDATION	GL00252170
KIRULA GREEN HOTEL	PV130783
KIRULA INTERNATIONAL RECRUITING AGENTS AND HUMAN RESOURCES CONSULTANTS AND DOCUMENTARY SERVICES	PV00286244
KIRULA PUBLICATION	PV115996
KIRULA VEGETABLES & FRUITS SUPPLIERS	PV125937
KIRULAPONA HARDWARE	PV00291808
KIRULU CEYLON TEA	PV102135
KIRUPAM	PV00252138
KIRUSHANTHY SEAFOODS	PV00261992
KIRUSHIKA FOODS	PV99330
KIRUSHNA LEELA MULTI CENTER	PV00283496
KIRYGARAN RENTALS	PV00281069
