name	registration_no
KIN HOLDINGS	PV63423
KIN'D ORGANICS	PV00277254
KINAM GREEN ENGINEERING	PV129971
KIND CAFE	PV00238000
KIND FOODS	PV00229973
KIND OF YELLOW	PV00238028
KINDAI AQUA & AGRO FARMS KOSLANDA	PV00258207
KINDAI AQUATICS	PV00254056
KINDAI IMPORTS & EXPORTS	PV00292139
KINDELPITIYA HOLDINGS	PV00233597
KINDEN CORPORATION	FC00211841
KINDEN CORPORATION	NF660
KINDER CARE	PV19884
KINDER M 8	PV00214547
KINDER REPUBLIC	PV00230614
KINDER'S CAMPUS	PV00294837
KINDERNOTHILFE	FC00281410
KINDLER	PV00222068
KINDLING	PV60988
KINDNESSCODE	PV00271379
KINDNOON TRADING	NF647
KINDOM MANPOWER	PV69845
KINDWELL CARE HOME	PV00200633
KINE LANKA SOLUTIONS	PV00233578
KINETA	PV83148
KINETEK INTERNATIONAL	PV98200
KINETIC FITNESS CENTRE	PV00200985
KINETIC GLOBAL	PV00280309
KINETICS  [N(PVS) 21735]	PV5689
KINETIQ CONNECTIONS	PV00241246
KING & QUEEN ENTERPRISES	PV00291963
KING AADHIL IMPORTS & EXPORTS	PV00246813
KING AQUA GLOBAL	PV00273370
KING AQUA SERVICES	PV7922
KING AQUACULTURE	PV112603
KING ARTHUR TIME PIECES AND JEWELLERY CO.	PV00223983
KING ASIA PET SHIPPING	PV00278981
KING BERRY CORPORATION	PV00229324
KING BROTHER INTERNATIONAL	PV103739
KING CARE FACILITY MANAGEMENT SERVICES	PV00261794
KING CASTLE	PV00288301
KING COCONUT ASSOCIATION	GA2954
KING COPIER	PV102741
KING CREEK FARM	PV00211234
KING DAFFODIL IMPEX	PV00201278
KING EAGLE FARM HOUSE	PV00246186
KING ELEPHANT OF CEYLON	PV127322
KING EXOTICA	PV00212361
KING EXPO	PV00242187
KING FABRIC	PV00273498
KING FASHION APPAREL	PV00275513
KING FISHER LOGISTICS	PV96550
KING FISHIER TRAVELS AND TOURS	PV76928
KING FOOD LANKA	PV00293901
KING HOLDING CAPITAL	PV124954
KING IMPORTS	PV72012
KING INTERNATIONAL MANAGEMENT CONSULTANTS	PV237
KING KESHIYONG RESTAURANT	
KING KUNA	PV00236677
KING LANKA SEAFOODS	PV101029
KING LANKA TRADING	PV93303
KING LEAR	PV00270546
KING MARKETING INTERNATIONAL	PV97688
KING MOTORS	PV82282
KING NUTRITION WAREHOUSE	PV00293555
KING OF ASIA	PV00283389
KING OF BUSINESS GROUP OF COMPANIES	PV00258124
KING OF MOBILE	PV00289299
KING OF SHALOM CENTER	GL00270451
KING OF SHAVES LANKA	PV123060
KING PIPER	PV00254553
KING RAAVAN	PV00210774
KING REACH LAKE RESORT TISSA	PV00226283
KING REACH YALA WILD	PV00226277
KING RECRUITERS	PV00252504
KING RING INTERNATIONAL	PV81888
KING SIDE EDUCATION SYSTEMS	PV00208990
KING STEEL DISTRIBUTORS	
KING STONE HOLDINGS	PV00288338
KING TEA LANKA	PV81472
KING THING	PV00228638
KING''S COLLEGE OF HIGHER EDUCATION AND CONSULTANCE	PV69102
KING''S WORLD INSTITUTE	PV102001
KING'S BEND	
KING'S BREAD MART	PV00274186
KING'S CAPITAL	PV00284528
KING'S COLLEGE COLOMBO	PV00227261
KING'S COLLEGE OF BUSINESS AND HOSPITALITY MANAGEMENT	PV00254039
KING'S COLLEGE OF HIGHER EDUCATION AND CONSULTANCE	PV69102
KING'S FIELD TERRACE	PV00224143
KING'S GLOBAL CEYLON	PV00233957
KING'S HOMETOWN	PV00243431
KING'S LUXURY BOUTIQUE	PV00245544
KING'S SPIRITS	PV00276447
KING'S TRADING	PV00265636
KING'S WAY MEDICOZ	PV00253793
KING'S ZONIA RESTAURANT	PV00209143
KINGCOCONUT BEVERAGE	PV00246879
KINGCOLA	PV00256883
