name	registration_no
FLECKLO	PV00287205
FLEE CONSULTANT	PV00259258
FLEEK LABS	PV00228277
FLEET MOVEMENT LANKA	PV00211396
FLEET PATH AUTOMOBILE	PV120673
FLEETFOOT SECURITY SERVICES	PV61923
FLEGO INNOVATION	PV00285835
FLEMINCO HOLDINGS	PV00241540
FLEMINGO DUTY FREE (PRIVATE) LIMITED.	PCC00290631
FLEMINGO DUTY FREE	PV78359
FLEMINGO INTERNATIONAL	NF535
FLEMINGO RETAIL AND HOSPITALITY SERVICES	PV00283087
FLEMINGO STUDIO	PV109004
FLETCHERS CEYONATURAL ORGANIC	PV00288861
FLETCHING LOGISTICS	PV00281081
FLEX AGRO	PV00279729
FLEX BUSINESS TECHNOLOGIES	PV132028
FLEX ENGINEERING	PV5563
FLEX FILM INTERNATIONAL	PV78603
FLEX GLOBAL HOLDINGS	PV00226367
FLEX NURSERY SCHOOL	PV00206693
FLEX POWER AND AUTOMATIONS	PV64724
FLEX SPORTSWARE	PV00201088
FLEX TRADING	PV118002
FLEXALL LANKA	PV00208267
FLEXCEPT	PV00270010
FLEXI BUSINESS SOLUTIONS	PV00224456
FLEXI CURRENCY	PV00240489
FLEXI GROUP ASIA	PV00224395
FLEXI HOURS	PV00262169
FLEXI RUBBER COMPOUNDS	PV75812
FLEXI TECHNOLOGIES LANKA	PV118504
FLEXIBLE MOTORS	PV00220605
FLEXICO VENTURES	PV00275941
FLEXIDECOR	PV17532
FLEXIMAKE	PV00243850
FLEXIMAL IT SOLUTIONS	PV00278409
FLEXIMC SOLUTIONS	PV99604
FLEXISOLES	PV4196
FLEXIT CONSULTING	PV00215716
FLEXITHREAD	PV00219609
FLEXIV MICRO SYSTEMS	PV13386
FLEXLIFE	PV00245756
FLEXLINE TECHNOLOGIES	PV5101
FLEXO ARCADE	PV128748
FLEXO HOUSE	PV17200
FLEXPORT	PV11761
FLEXPORT INTERNATIONAL	PV114293
FLEXTY HOLDINGS	PV00225176
FLEXUS B I SOLUTIONS	PV00230288
FLEXUS H R SOLUTIONS	PV116210
FLEXUS PHARMA	PV113310
FLEXWALKERS	PV00225774
FLEXX BY FITNESS FIRST	PV00278099
FLEXY MOTOR TRADERS	PV00238015
