name	registration_no
GRO - UNIVERSAL MARKETING	PV103162
GRO TECHNOLOGY	PV00278979
GROCERS LANKA SOLUTIONS	PV00219969
GROCERY KINGDOM	PV00286113
GROCERY MATE	PV00207990
GROCERYSLOT.COM	PV00234349
GROCUS TRAVEL & TOURS	PV85231
GROEPO LANKA BIOSCIENCE	PV00243228
GROFEL AGRO	PV00262022
GROFIBRE SOLUTIONS	PV00215940
GROGORY INVESTMENTS	PV2790
GROLOGIC	PV00240766
GROMART	PV00237572
GROMAX	PV00256603
GROOM E	PV00243574
GROOM'S STAR	PV129575
GROOMINGS	PV61986
GROOMS ART	PV00215642
GROOMSY	PV00260884
GROOT INTERNATIONAL 	PV62440
GROOVE OVEN	PV00285324
GROOVY DESIGNS	PV00244138
GROOVY SECRETS	PV00240192
GROOVYMARK	
GROSVENOR COLOMBO	PV00241887
GROTH OF LIFE	PV74522
GROUND ENGINEERING CONSULTANTS	PV18432
GROUND ENGINEERING SOLUTIONS	PV63574
GROUND THEORY	PV00233193
GROUNDBRANCH	PV00264195
GROUNDWORKS	PV00244346
GROUNDWORTH ADVISORY	PV00247304
GROUNDWORTH INVESTMENTS	PV00247355
GROUNDWORTH LANDS	PV00247153
GROUNDWORTH REALTORS	PV00247148
GROUP 1 MEP CONSULTANTS 	PV00211935
GROUP ACTION FOR SOCIAL ORDER	GA713
GROUP COCONUT	PV00216193
GROUP EXPORT IMPORT ELECTIC LANKA	PV82988
GROUP F COMPANIES	PV00271268
GROUP FORCE RESOURCES	PV110301
GROUP GANUM	PV79413
GROUP MEDIA ADVERTISING  P R & EVENT MANAGEMENT	PV00214811
GROUP OF ASIA ADVERTISING	PV00211928
GROUP OF CEYLON FRAGRANCE	PV00292624
GROUP OF MAHARAMBE INTERNATIONAL HOLDINGS	PV00261155
GROUP TENN GLOBAL	PV120358
GROUP THREE HOLDINGS	PV98660
GROUP TWO CRIME WATCH	PV17669
GROUP UP LANKA	PV76323
GROUPER BEECH	PV00288544
GROVE LANDS	PV00260579
GROVE PARK VENTURES	PV00221052
GROVE WILL	PV113836
GROVETO INTERNATIONAL	PV00225772
GROVEUP INTERNATIONAL	PV00206105
GROW  LANKA  INVESTMENT	PV00242600
GROW & GLOW	GL2040
GROW	PV00249826
GROW A LIFE	GL00224776
GROW COIR LANKA	PV100631
GROW CREDIT & INVESTMENT	PV128035
GROW FRESH FOODSTUFF	PV00266450
GROW GREEN CEYLON	PV112735
GROW GREEN PLANTATIONS	PV00211271
GROW GREEN SL	PV00268058
GROW INVESTMENT	PV00269577
GROW LANKA COMMODITY	PV00248360
GROW LEADING WAY	PV00269837
GROW LEADING WAY TRADING COMPANY	PV00293481
GROW MASTER AGRO	PV00264183
GROW MATE LANKA	PV00240691
GROW MEDIA & AGRICULTURE	PV00237783
GROW MEDIA COCO PEAT SUBSTRATES LANKA	PV00263201
GROW NET LANKA	PV125991
GROW ORGANIC	PV00237925
GROW PRO	PV00259306
GROW PURE	PV118078
GROW TOGETHER INVESTMENTS	PV00225744
GROW VANILLA	PV00215549
GROW VEGAN HOLDINGS	PV00226262
GROW WELL	PV83595
GROW WELL LANKA INVESTMENTS	PV00261863
GROW ZONE	PV00263163
GROW-MORE LANKA	PV00231888
GROWATT SOLAR LANKA	PV125244
GROWBYCOCO	PV00275333
GROWCOCO SUBSTRATES	PV00213799
GROWCUBE	PV00260208
GROWELL LANKA	PV128791
GROWELL POWER EQUIPMENT	PV116557
GROWELLO HOLDINGS	PV00214076
GROWER''S AGRO SEEDS	PV70655
GROWERS AND PACKERS LANKA	PV00226340
GROWERS EXCELLENT	PV00238382
GROWERS LINK	PV16014
GROWERS SECRETARIAL SERVICES	PV99970
GROWERS' AGRICULTURE	PV00228881
GROWFAST	PV13101
GROWFRONT AGRI INDUSTRIES	PV00258440
GROWGREEN INTERNATIONAL	PV65202
GROWIN CEYLON AGRO	PV00240813
GROWIN SUBSTRATES & AGRO	PV00255582
GROWING NETWORKS HOLDINGS	PV00214855
GROWING TREND	PV117258
GROWINGKIDS	PV00241130
GROWIT	PV00238123
GROWLEADER FERTILIZER	PV00287665
GROWLEAF	PV00220762
GROWMAX  INTERNATIONAL	PV00262202
GROWMAX PLANTATION	PV00274502
GROWMIX COCO	PV00237267
GROWMO HORTIBIZ LANKA	PV119163
GROWMO PLUS	PV00263629
GROWMOR FERTILIZER	PV00223702
GROWRICH FOOD CITY	PV00254465
GROWSPACE TRADING	PV00261998
GROWTEK SUBSTRATES	PV79359
GROWTH CONSULTING GLOBAL	PV00266171
GROWTH INVESTMENTS	PV00272071
GROWTH ISLAND	PV123119
GROWTH LANE	PV00225285
GROWTH LANKA INTERNATIONAL	PV00229181
GROWTH LOGISTICS	PV5090
GROWTH LOUNCH	PV00284021
GROWTH MANAGEMENT CEYLON	PV00252595
GROWTH MASTER'S INSTITUTE	PV00292283
GROWTH PEDALS	PV00220158
GROWTH S	PV00267741
GROWTH S L	PV00267760
GROWTH SCOPE	PV00277912
GROWTH STUDIOS	PV00221164
GROWTH WAY MANUFACTURING	PV81236
GROWTHEX CEYLON	PV00270282
GROWXTH LABS	
