name	registration_no
MAN & CO MANAGEMENT CONSULTING	PV00242304
MAN - AGE PARTNERS	PV118091
MAN B & W DIESAL AKTIENGESELLSCHAFT	NF245
MAN CANG INTERNATIONAL TRADING	PV00209659
MAN CAVE TOYS	PV125749
MAN H MAN	PV72927
MAN HOLDINGS INTERNATIONAL	PV123686
MAN S L	PV00273998
MAN-CON SECRETARY SERIVCES	PV19881
MANA CEYLON	PV00288145
MANA CONSULTING	PV96104
MANA CONTRACTING,CONSULTING AND SUPPLYING	PV82767
MANA IT SOLUTIONS	PV00265859
MANAAL	PV00269018
MANAAL MARKETING	PV00283802
MANAASI	PV00211212
MANABARANA ASSOCIATES  [N(PVS) 48281]	PV10809
MANACHENA COFFEE COMPANY	PV00206060
MANACO HOLDINGS	PV00264991
MANACO MARINE	PV93194
MANACO SHIP MANAGEMENT	PV00220473
MANACTO SOFTWARE SOLUTIONS	PV73618
MANAD	PV67910
MANAGEIT GLOBAL SERVICES	PV00276598
MANAGEMENT & SCIENCE INSTITUTE M S I	PV93195
MANAGEMENT ACCOUNTING AND BUSINESS SOLUTIONS	PV00249473
MANAGEMENT AIM	PV15587
MANAGEMENT ALLINACE	PV83683
MANAGEMENT AND ACCOUNTING LINK	PV19852
MANAGEMENT AND BUSINESS ACADEMY	PV127277
MANAGEMENT AND BUSINESS ADVISORY SERVICES	PV259
MANAGEMENT AND COMPUTER SERVICES	PV16832
MANAGEMENT AND FINANCIAL SOLUTIONS	PV19406
MANAGEMENT AND GENERAL INVESTMENT COMBINE	PV74764
MANAGEMENT AND INVESTMENT SERVICES	PV11895
MANAGEMENT AND SECRETARIAL SERVICE PROVIDERS	PV5162
MANAGEMENT APPLICATIONS	PV84
MANAGEMENT ARAKI INTERNATIONAL	PV6076
MANAGEMENT ASSISTANCE	PV19032
MANAGEMENT BUSINESS SKILL DEVELOPMENT AND VOCATIONAL TRAINING CAMPUS	PV00250787
MANAGEMENT CONSULTANCY AND ACCOUNTING SOLUTIONS	PV00200914
MANAGEMENT CONSULTANCY COOPERATION	PV19462
MANAGEMENT CONSULTANT SERVICES	PV18036
MANAGEMENT DEVELOPMENT CORPORATIVE COMPANY	PB5164
MANAGEMENT EDUCATION CENTRE OF KANDY	PV91205
MANAGEMENT ENTERPRISES SERVICES	PV00266486
MANAGEMENT EXECUTIVE AND FINANCIAL CONSULTANTS	PB1039
MANAGEMENT FRONTIERS	PV13341
MANAGEMENT FRONTIERS CENTRE OF EXCELLENCE	PV15612
MANAGEMENT INFORMATION SECURITY SERVICES (SRI LANKA)	PV1304
MANAGEMENT PLAZA	PV00255734
MANAGEMENT PRACTITIONERS	PV2808
MANAGEMENT SERVICES INTERNATIONAL	PV86534
MANAGEMENT SOLUTIONS INTERNATIONAL	PV18621
MANAGEMENT STUDIO	PV66691
MANAGEMENT SUPPORTING SERVICES	PV101689
MANAGEMENT SYSTEMS INTERNATIONAL INC	FC1064
MANAGEMENT TRAINEE SOLUTIONS	PV00237765
MANAHARA   PRODUCTS  &  DISTRIBUTORS	PV00225909
MANAHARA ENTERPRISES	PV128805
MANAHARA GARDENS AND CONSTRUCTIONS	PV00244397
MANAHARA HOTELS	PV99219
MANAHARA LANKA	PV76091
MANAMA COMPANY	PV88450
MANAMPERI ENGINEERING	PV353
MANAMPERI GEMS	PV00281923
MANAMPERI HOLDINGS	PV74836
MANAMPERI HOME LANDS	PV84035
MANAMPERI HOTELS AND RESORTS	PV100030
MANAMPERI STORES	PV3681
MANANGE INTERNATIONAL	PV00213065
MANARO PRINT & PACKAGING	PV00217833
MANASA CAMPUS	
MANASA EDUCATION	PV00246575
MANASAA.ASIA	PV00257242
MANASAROVA	PV75924
MANASHA HOLDINGS	PV00273087
MANASSEH CONSULTING	PV00289272
MANASUWA  KENDRAYA	GL00260041
MANATEE CLOTHING COMPANY	PV00228181
MANATHUNGA ENTERPRISE	PV00213547
MANATTRII	PV96397
MANAWA SAVIYA PUBLICATION	PV102612
MANAWADUGE PROPERTY DEVELOPERS	
MANAWASINGHE HERBAL PRODUCTS	PV00269133
MANAWASINGHE TRADE CENTRE	PV128029
MANCALI LANKA IT COMPANY	PV00255547
MANCANTEI	PV00241903
MANCHANAYAKA AGRI FOODS	PV00202184
MANCHANAYAKA DAIRY	PV00265379
MANCHANAYAKA STORES	PV00203939
MANCHANAYAKA TRADING	PV00275923
MANCHANAYAKE AGENCIES	PV00230215
MANCHANAYAKE COIR PRODUCTS & EXPORT	PV00265876
MANCHANAYAKE CONSTRUCTION	PV61539
MANCHANAYAKE PROPERTIES	PV00264976
MANCHESTER EDUCATION	PV00266719
MANCHESTER GEMS AND JEWELLERS	PV00201247
MANCHESTER INVESTMENTS HOLDING	PV00200208
MANCHESTER MEDICALS	PV00241572
MANCHESTER PLASTICS	PV10559
MANCHESTER TRADING CORPORATION	PV00233206
MANCO LANKA	PV73683
MANDAKINI COMMERCIAL CREDIT	PV00271817
MANDAKINI CREATIONS	PV60174
MANDAKINI ENTERTAINMENT	PV00249816
MANDAKINI MICRO CREDIT & LEASING	PV00251122
MANDAKINI MICRO CREDITS	PV76059
MANDAKINI PROPERTIES	PV00203244
MANDAKINI RURAL DEVELOPMENT	PV00271903
MANDAKINI SPA	PV00247722
MANDALA ADVERTISING	PV00221715
MANDALA BEACH HIKKADUWA	PV109957
MANDALALANKA FOUNDATION	GA00204113
MANDALAY	PV8944
MANDALAY INVESTMENTS	PV68598
MANDALIKA	PV00283592
MANDARA AGENCY	PV00203760
MANDARA HOLDINGS	PV00242335
MANDARA INTERNATIONAL	PV00246919
MANDARA NUWARA ESTATES	PV17240
MANDARA RESORTS	PV6880
MANDARA RIDGE	PV00221468
MANDARAM ECO RESORT	PV109427
MANDARAM MOUNTAIN VILLAS	PV00219693
MANDARAM PUBLISHERS	PV00237785
MANDARAM SPICES	PV00226276
MANDARAMA POWER BASE	PV17199
MANDARIN ENTERPRISES	PV00205482
MANDARIN GARDEN	PV68000
MANDARIN KNITS GARMENT	PV14087
MANDARIN LANKA TOURS	
MANDARIN REID	PV111788
MANDARIN TREE	PV00227807
MANDARINE HUMAN RESOURCES	PV86244
MANDAWALA PLANTATIONS	PV00289786
MANDAWELA HOLDINGS	PV00256979
MANDEERA PROPERTY MANAGEMENT	PV114430
MANDHAR SPA	PV00212113
MANDI	PV115674
MANDI DEWATT	PV00233810
MANDI SPORTS	PV00219320
MANDIL FERNANDO GROUP OF COMPANY	PV00270428
MANDIL INTERNATIONAL	PV00279455
MANDIRA CONSTRUCTION	PV00207558
MANDIRA INVESTMENTS	PV122394
MANDIRA TRADING	PV73789
MANDODARI CEYLON	PV00279915
MANDODARI HOTEL	PV00288020
MANDRI LANKA	PV102182
