name	registration_no
MAJ ENTERPRISES	PV00274271
MAJASTINA INVESTMENTS LANKA	PV109967
MAJE MARKETING AND EVENTS	PV111977
MAJED SAEED ALI AL HANAHI IMPORT & EXPORT	PV119743
MAJEE ENTERPRISES	PV89253
MAJEED SUBY	PV7798
MAJEEDS MAHO	PV82085
MAJEEDSONS	PV1748
MAJEES GEM'S INTERNATIONAL	PV00246964
MAJENTA SOLUTIONS	PV00248042
MAJESTEA CEYLON TEA COMPANY	PV00222771
MAJESTEA INTERNATIONAL	
MAJESTIC CAR AUDIO	PV00242081
MAJESTIC CEYLON EX	PV00279291
MAJESTIC COMPANY LANKA	PV22422
MAJESTIC COURIER AND CARGO SERVICE	PV00294681
MAJESTIC CRYSTAL BEAUTY	
MAJESTIC DISTRIBUTORS	PV21558
MAJESTIC DUMBARA MERCHANTS	PV00228231
MAJESTIC ELECTRIC COMPANY	PV7403
MAJESTIC ENERGY MANAGEMENT SYSTEMS	PV99309
MAJESTIC FOOD MIXES	PV95334
MAJESTIC FUTURE INTERNATIONAL	PV00201197
MAJESTIC GEM & JEWELLERS	PV00214558
MAJESTIC GROUP	PV21706
MAJESTIC INDUSTRIES	PV7545
MAJESTIC INTERNATIONAL	PV91631
MAJESTIC INTERNATIONAL TRADING	PV00282302
MAJESTIC JEWEL PALACE	PV00232826
MAJESTIC JEWELLERY	PV7776
MAJESTIC LANKA HOLDING	PV00273160
MAJESTIC LANKA HOLIDAYS	PV104480
MAJESTIC MARINE . [N(PVS) 16001]	PV17188
MAJESTIC MOBILE	PV82315
MAJESTIC PALACE	PV00223420
MAJESTIC PHARMA	PV129406
MAJESTIC PROPERTIES	PV00254550
MAJESTIC SECURITY SERVICES	PV112157
MAJESTIC STRUCTURE CONSTRUCTION	PV00306699
MAJESTIC SYNDICATE	PV120229
MAJESTIC TRADING	PV00290788
MAJESTICA	PV00306229
MAJESTY NATURAL TEA	PV00206659
MAJESTY TEA FACTORY	PV00259073
MAJIDHA ENGIEERING	PV110092
MAJITHA DRIVING SCHOOL	PV00303549
MAJO ENGINEERING COMPANY	PV00277423
MAJO INVESTMENT	PV121688
MAJOR BUILDERS	PV00241861
MAJOR CONSTRUCTORS OF SRI LANKA	GA2914
MAJOR LANKA ENTERPRISES	PV00275263
MAJOR RECORDS	PV00288632
MAJOR TASTE CEYLON	PV00250365
MAJSTRO GARMENTS	PV121413
MAJSTRO HEALTH	PV00238629
MAJSTRO SOLUTIONS	PV00204785
MAJU HOLDINGS	PV00200948
