name	registration_no
CAN ASIA	PV00305463
CAN CAN ENTERPRISES	PV00291063
CAN CONSTRUCTION AND CONSULTANCY	PV124580
CAN EDUCATION	PV00258173
CAN GROUP INTERNATIONAL	PV00290048
CAN LANKA MISS UNIVERSE TAMIL	PV00286256
CAN MARKET	PV00242876
CAN MATERIALS LABORATORY SERVICES	PV00234819
CAN TECH ENGINEERING SOLUTIONS	PV88730
CAN `N` PAC	PV77488
CAN'S NANO TECHNOLOGY & EDUCATIONAL CONSULTANCIES	
CAN-LANKA ENERGY SOLUTIONS	PV00224450
CAN-MED	PV00220659
CAN.I.	PV100607
CANA REALTERS	PV72411
CANAAN	PV00255835
CANAAN RELIANCE HOLDINGS	PV100068
CANAAN RELIANCE TRAVEL & RENTER AUTOMOBILE	PV76396
CANADA BRIDGE VISA SOLUTIONS	PV00282178
CANADA CITY	PV00311168
CANADA GATEWAY LAWYERS	PV00208846
CANADA LANKA APPARELS	PV16685
CANADA LANKA SERVICES	PV121513
CANADA LINK WAY	PV123037
CANADA LOYALTY	PV00302417
CANADA VISA GUIDANCE	PV00288268
CANADIAN COLLEGE OF MANAGEMENT AND TECHNOLOGY	PV60197
CANADIAN COLLEGE OF PROFESIONAL STUDIES	PV124191
CANADIAN HAIRDRESSING ACADEMY & SALON	PV80297
CANADIAN IMMIGRATION SERVICES	PV10771
CANADIAN IMMIGRATION SPECIALIST	PV85710
CANADIAN INTERNATIONAL ACADEMY	PV00205268
CANADIAN INTERNATIONAL HOLDINGS	PV18205
CANADIAN MIGRATION CENTRE	PV67838
CANADIAN MIGRATION CONSULTANCY	PV00313256
CANADIAN STAR LINE	PV71497
CANADIAN TIMBER PRODUCTS	PV109840
CANADIANSOLAR	PV00276700
CANAF-AEA	PV00316609
CANAGA ENGINEERING	PV00250703
CANAGEY CAPITAL	PV104167
CANAL CORNER NATURE VENTURES	PV00247979
CANAM AND K M S CONSULTANTS	PV66261
CANANGASOFT	PV89487
CANARY BIOTECH	PV00218840
CANARY COLORS	PV00292573
CANARY TRADING COMPANY	PV104315
CANASAL INTERNATIONAL	NF73
CANASIA AND REALTY INVESTMENTS	PV80520
CANASIA CAPITAL AND REALTY INVESTMENTS	PB4778
CANASIA FOOD AND BEVERAGE SPECIALITIES	PV96291
CANAW LANKA JAPAN	PV129666
CANBARRA	PV00291301
CANBARRA GLOBAL	PV00254527
CANBE FOODS	PV60083
CANBERRA HOLDINGS	PV1278
CANBUILD LANKA	PV104608
CANCER CARE WELFARE FOUNDATION	GA2931
CANCER SURVIVORS SUPPORT NETWORK	GA3317
CANCEY DISTRIBUTORS	PV85158
CANCRO MARINE	PV74710
CANDAN HOLDINGS	PV00233939
CANDEA CREDIT	PB5083
CANDEA DIGITAL	PV00268157
CANDELA COSMETICS 	PV111963
CANDELA HOTEL	PV00212767
CANDELA LIGHTING DESIGN	PV00201000
CANDEX ASIA HOLDINGS	PV00238724
CANDEX ASIA INSURANCE BROKERS	PV00250568
CANDHORA	PV00272978
CANDID CONSTRUCTIONS	PV00211381
CANDID EVENTS	PV00314849
CANDID MARKETING	PV00295866
CANDID TECHNICS ENGINEERING	PV88828
