name	registration_no
CAVALIER CONSULTANCY SERVICES	PV70190
CAVALIER TRADING ENTERPRISES	PV21323
CAVALLI  COLOMBO	PV00282668
CAVALLO LEATHER PRODUCTS	PV80499
CAVALRY HOTEL AND RESORT	PV00205798
CAVANI CLOTHING	PV00201507
CAVE HOLDINGS	PV80490
CAVEMAN RESTAURANT	PV00264520
CAVENDISH CAPITAL	PV00203557
CAVENDISH COLLEGE OF BUSINESS STUDIES	PV00228459
CAVENDISH EDUCATION SERVICES	PV13958
CAVENDISH INTERNATIONAL	PV63962
CAVES FARM	PV64050
CAVES MARKETING SERVICES	PB1104
CAVIAR INTERNATIONAL	PV109715
CAVINKARE LANKA	PV66349
CAVITOOL	PV65924
