name	registration_no
DOT COM	PV17846
DOT DESIGN STUDIO	PV00243081
DOT LINE	PV71685
DOT LINE ENGINEERING	
DOT LINK ENTERPRISES	PV00284689
DOT M COMPANY	PV82109
DOT NET SOLUTIONS	PV94494
DOT NET TECHNOLOGY	PV15715
DOT PRODUCTIONS	PV00269634
DOT TECH SOFTWARE	
DOTBELL TECHNOLOGIES	PV94258
DOTCOM E SOLUTIONS	PV00280443
DOTCOM SYSTEMS	PV105555
DOTDOTAY	PV00281289
DOTHANYARD	PV00269859
DOTLINK INTERNATIONAL	PV00253302
DOTLINK LANKA	PV00224344
DOTNINE GROUP	PV85021
DOTQORE TECHNOLOGIES	PV00253109
DOTRUST LANKA	PV00218737
DOTS & DOTS	
DOTS CEYLON HOTELS	PV104837
DOTS LOGISTICS LANKA	PV00223568
DOTTIE'S VINTAGE TEA	PV111709
DOTTSNPIXELS	PV108028
DOTWON LANKA	PV96477
