name	registration_no
DOOBOO GLASS	PV115647
DOOD AIR	
DOODLE DUDE	PV00279335
DOOGEE LEPHONE TECHNOLOGY	PV114881
DOOHOMA COMPANY	PV00212565
DOOL AGRO ENTERPRISE	PV116654
DOON INVESTMENTS	PV97302
DOONYA	PV00233753
DOOPATHA VENTURES INTERNATIONAL	PV00235017
DOOR CART HOLDING	PV00280918
DOOR DECOR	PV00240997
DOOR DELIGHTS	PV00286407
DOOR IMAGE INTERNATIONAL	PV86966
DOOR NATION	GA2995
DOOR OF HOPE GLORY GARDEN	
DOOR OF HOPE INTERNATIONAL	GA499
DOOR TO CANADA	PV127533
DOOR TO DELIVERY BUSINESS SOLUTIONS	PV00228790
DOOR TO DOOR DILIVERIES	PV61808
DOOR TO DOOR SERVICES	PV00248183
DOORNBERG 1712	PV00259571
DOORSTEP SOLUTIONS	PV00238747
DOORSTEP STATIONERIES	PV00269048
DOORSTEP STUDIO	PV00289875
DOOVA LEISURE VILLA	PV00249392
DOOZO JAPAN LANKA	PV126821
DOOZY TRIP	PV123557
