name	registration_no
LUX CEYLON HOLDINGS	
LUX ESSENTIALS	PV00233554
LUX EXOTIC	PV00215422
LUX FABRICS	PV00224936
LUX INTERIOR	PV00280777
LUX LIVING SPACES	PV00271424
LUX SPA AND TAN AYURVEDIC CENTER	PV00200277
LUXART DIGITAL MEDIA	PV85745
LUXASIA S L	PV00204086
LUXBERRY CORPORATION	PV00239956
LUXE ASIA	PV68618
LUXE AUTO TRADERS	PV00246698
LUXE BRANDS CEYLON	PV00256736
LUXE CEYLON HOLIDAYS	PV128133
LUXE CEYLON REALTORS	PV00229127
LUXE COLOMBO	PV00221776
LUXE DECORATIVE COATINGS	
LUXE DESIGNS	PV00284938
LUXE EDGE	PV00246319
LUXE EV HOLDINGS	PV00268184
LUXE FOOT CARE	PV00247348
LUXE FOOT SPA AND SALONS	PV00257878
LUXE HOMES ENTERPRISES	PV129880
LUXE LINE	PV00276148
LUXE LUSTRE GEMS	PV00278716
LUXE RESORTS AND RESIDENCIES	PV104773
LUXE SENSES	PV00285370
LUXE WILDERNESS	PV00203850
LUXEHOME	PV00261818
LUXESPACE	PV00287426
LUXFAB LANKA	PV80303
LUXHMI FARMS	PV79067
LUXHMI IMPEX	PV00255039
LUXHMI SOYA BEAN PROCESSING	PV00231782
LUXIGA. DANUSKA & CO.	PV110125
LUXINCENTIVES	PV00209544
LUXMART	
LUXME INTERNATIONAL COMMODITIES	PV63844
LUXMEE	PV00283763
LUXMI AGRO COMMODITIES	PV00240649
LUXMI GEM AND JEWELLERS	PV00256642
LUXMI IMPEX HOLDING 	PV83360
LUXMY DISTRIBUTORS	PV00268171
LUXMY INTERNATIONAL	PV62350
LUXNIS	PV00280159
LUXO INTERNATIONAL	PV119466
LUXOR GEMS	PV131303
LUXRAT	PV00263055
LUXSKIN WELLNESS	PV00271225
LUXSRI AUTO PAINT	PV00231379
LUXSTONE	PV125799
LUXSUMI AGRICULTURAL ENTERPRISE	PV00206731
LUXSUMI DRILLERS	PV122993
LUXTON HOME	PV00215200
LUXUM HOLDINGS	PV00235647
LUXURABLE INVEST	PV00253667
LUXURIANT GLOBAL	PV95799
LUXURIOUS AGRICULTURE	PV00231396
LUXURIOUS CEYLON	PV116002
LUXURIOUS TRAVEL MANAGEMENT	PV00212385
LUXURY ACRES	PV00289594
LUXURY ASIAN HOLIDAYS	PB3568
LUXURY AUTOMOTIVE	PV00246400
LUXURY AYURVEDIC SPA	PV125156
LUXURY BRANDS	PV87396
LUXURY CARING	PV00205432
LUXURY CEYLON HOLIDAYS	PV00200996
LUXURY CEYLON INTERNATIONAL	PV00289361
LUXURY CEYLON ON WHEELS	PV00238287
LUXURY CUBE	PV120511
LUXURY EVEREST HOTEL	PV117531
LUXURY EXPERIENCE	PV00241046
LUXURY FOOD AND BEVERAGES	PV00280632
LUXURY GOURMET LANKA	PV00208275
LUXURY GRANITE	PV00288218
LUXURY HENNA	PV00259983
LUXURY INTERNATIONAL CARGO SERVICE	PV00245040
LUXURY LIFE HOLDINGS	
LUXURY LIQUIDS	PV00288146
LUXURY MART	PV00244273
LUXURY MINERALS	PV00288433
LUXURY NAIL SPA	PV00272809
LUXURY NAILS STYLES	PV00262533
LUXURY NEXUS TRUST CEMENT COMPANY	PV96824
LUXURY PLUMBER TRADERS	PV116610
LUXURY RESIDENCY	PV102888
LUXURY RESORT SERVICES	PV00206754
LUXURY SERENDIB	PV97181
LUXURY SL	PV00259065
LUXURY SPACES	PV131800
LUXURY STOREHOUSE	PV00266809
LUXURY TIME	PV00245161
LUXURY TRAVELS AND TOURS	PV00271109
LUXURY VENTURES VENUE	PV66958
LUXURY VIBES	PV00279340
LUXURY VILLAS IN ASIA	PV00254547
LUXURY VILLAS LANKA	PV75338
LUXURY WHITENING BY DIL	PV00267538
LUXUS INDUSTRIES	PV92898
LUXUS LANKA TRAVELS	PV123182
LUXWAY CAMPUS	PV00277991
LUXXIS	PV00209162
LUXY MOTERS AND TRAVELS	PV00281959
