name	registration_no
HO TECHNOLOGY	PV9474
HOAN SAFETY AND SECURITY	PV00214943
HOARD	PV00281828
HOBBIT ECO VILLAGE	PV117248
HOBBS & COMPANY	PV19082
HOBBY MASTER	PV00235120
HOBBY TECH LANKA	PV86297
HOBBYMART L K	PV105937
HOBO BEAUTIFUL	PV00240683
HOCKLEY ASSOCIATES	PV4282
HODADUWEKELE	PV7393
HODAHITHA NEW PRINTERS	PV21408
HODAMU	PV117459
HOGSMEADE	PV00217647
HOGWARTS UNDERGRADUATE COLLEGE	PV00216888
HOHENSTEIN INDIA PRIVATE	NF692
HOIST TRADINGS	PV00211854
HOIST VISION	PV107692
HOKKAIDO BUNKYO CAMPUS LANKA	PV00218777
HOKKAIDO TRADING	PV84991
HOKKE LANKA HOTELS	PB370
HOKUTO. CO.	PV00242808
HOLA 350	PV00264143
HOLA GEMS	PV00264840
HOLA SAY	PV00234005
HOLBONS HOLDINGS	PV112088
HOLBORN INVESTMENT	PV95705
HOLBROOK AGRO CHEM	PV8375
HOLBROOK POWER	PV94225
HOLBROOKE &MOKENZIE	PV64843
HOLCEM	PV5010
HOLCO	PV14404
HOLEX HOLDINGS	PV00225446
HOLHU ASHI	PV78175
HOLI CORP	PV78972
HOLIBUT LANKA	PV00232140
HOLIDAY BAY TRAVELS	PV00276627
HOLIDAY CONCEPTS	PV00200371
HOLIDAY HUB	PV10844
HOLIDAY LEISURE TRAVELS & TOURS	PV90440
HOLIDAY PARK	PV79633
HOLIDAY PARTNERS L K	PV73703
HOLIDAY PLAN D M C	PV86296
HOLIDAY RESORTS TRAVELS	PV4318
HOLIDAY SMILES	PV81403
HOLIDAY TRAVEL CENTER	PV00211010
HOLIDAY VILLA KKY	PV00284536
HOLIDAY WORLD	PV112608
HOLIDAYS BY DESIGN	PV78984
HOLIDAYS IN LUXURY	PV60490
HOLIDAYS RECRUITMENT	
HOLIDAYS VISA & TOURS	PV00251903
HOLIDAYSRI.COM	
HOLIDAYTRAIL CEYLON	PV122791
HOLIDAYTROLLEY.LK	
HOLIDAYZ	PV00279465
HOLISTIC ELEVATORS CONTRACTING	PV00285766
HOLISTIC HARMONY	
HOLISTIC HEALTH RETREAT	
HOLISTIC HOLDINGS	PV00266374
HOLISTIC RESORTS AND VILLAS	PV00265182
HOLISTIC SOLUTIONS	PV115441
HOLISTIC THERAPEUTIC COREWORK	PV00265909
HOLISTIC TRADE LANKA	PV00245841
HOLISTIC TRADING	PV00262275
HOLISTIC WELLNESS SOLUTIONS	PV00229451
HOLISTIQUE BUSINESS SERVICES	PV00223377
HOLLAND LANKA INTERNATIONAL	PV122528
HOLLLMANG	
HOLLY COTTAGE	PV130647
HOLLY DESIGN	PV99307
HOLLYCA SYSTEMS	
HOLLYWOOD CONSULTANCY	PV00243542
HOLLYWOOD FASHION	PV5569
HOLMES PLACEMENT	PV61831
HOLOGO LANKA	PV00211351
HOLOTECH LANKA	PV00227249
HOLTECH COMPUTER SYSTEMS	PV66901
HOLTON HOSPITAL	PV90965
HOLY FOODS	PV00232053
HOLY HYDRO	PV74051
HOLY MEDICO AYURVEDIC PRODUCTIONS	PV62792
HOLY TRINITY FOUNDATION	GA3221
HOLY TRINITY INTERNATIONAL PRE-SCHOOL & DAYCARE	PV00276091
HOMA FOOD LANKA	PV112758
HOMA HOTEL	PV769
HOMACON INTERNATIONAL	PV00227357
HOMAGAMA SANASA SHARE HOLDERS TRUST	PB4863
HOMAM PRIORITY INTERNATIONAL	PV105212
HOMATO HOLDINGS	PV21749
HOME 2 HOME	PV00204589
HOME AND BEYOND	PV129916
HOME AND LAND PROPERTY DEVELOPERS COMPANY	PV6007
HOME BAKE PRODUCTS	PV8747
HOME BARGAINS	PV00218741
HOME BARGAINS LANKA	PV00245831
HOME BASE	PV3124
HOME BASE LANKA	PV117868
HOME BUILDING SOLUTIONS	PV124755
HOME BY DESIGN	PV80976
HOME CARE	PV89424
HOME CENTER WORLD	PV115696
HOME CEYLON	PV00260067
HOME CITY	PV83120
HOME COOKING	PV00273939
HOME DEALS	PV00247356
HOME DELIGHT INTERNATIONAL	PV00248596
HOME DINING CHINESE RESTAURANT	PV92420
HOME DINING TERRACE	PV98307
HOME DREAMS INTERNATIONAL	PV00284361
HOME FINANCE	PV22071
HOME FOODS MATARA	PV00275272
HOME FOR PEOPLE FOR HOME	GA2309
HOME FUS	PV70720
HOME HERITAGE LANKA	PV00257100
HOME INSURANCE CO.	F91
HOME ITEMS	PV00250961
HOME KEY HOLDINGS	PV00217566
HOME KITCHEN	PV00208940
HOME KITCHEN CATERERS	PV00238432
HOME LAND REALTY	PV12166
HOME LAND SECURITY SERVICES	PV98592
HOME LANDS CONSTRUCTION	PV90657
HOME LANDS HOLDING	PV64368
HOME LANDS SKYLINE REALTY	PV116580
HOME LEARNING SOLUTIONS	PV00204626
HOME LOOK	PV125355
HOME MADE	PV88038
HOME MADE FOOD PRODUCTS	PV00225120
HOME MADE HAND MADE CEYLON PRODUCTS	PV00232439
HOME MAKERS	PV10683
HOME MEDICAL SERVICES LANKA	PV127452
HOME N SPACE HOLDING	PV00221566
HOME NEEDS IMPORT & EXPORTS	PV125638
HOME NET LANKA	GA2215
HOME OF ENGLISH LANGUAGE PRACTICE	PV00247413
HOME OF PERFORMANCE	PV00217751
HOME PLUS PRODUCTS	PV00223986
HOME PRIDE BAKE SHOP	PV16254
HOME PRO INTERNATIONAL	PV109762
HOME RES Q	PV00238676
HOME SAVER	PV00257495
HOME SCHOOL	PV00266419
HOME SEAS	PV22195
HOME SHOPPING	PV105311
HOME SOLUTION LANKA ENGINEERING	PV00230908
HOME SOLUTIONS INTERNATIONAL	PV67649
HOME STORY	PV00285232
HOME TOWN CREATRIX	PV00239377
HOME WORKS LEISURE	PV114190
HOME ZONE ELECTRO	PV00280502
HOME-START LANKA	GL2105
HOMEART TRADING COMPANY	PV1944
HOMEBASE TRADING	PV102101
HOMEBRIGHT PAINTS	PV83836
HOMECARE CHEMICALS	PV15760
HOMECARE HOLDINGS	PV00260250
HOMEDELIVERY . LK	PV111068
HOMEEGA FIBER PRODUCT	PV00212197
HOMEEONSTRUCT	PV16676
HOMEFOODS SERVICES	PV00200932
HOMEGROWN EXPORTS	PV00240799
HOMELINK BUILDERS & TRADING	PV119869
HOMELUX	PV97810
HOMEMADE RHM	PV00250214
HOMEOPATHIC TREATMENT CENTRE	PV10018
HOMES 365	PV117901
HOMES AND VILLAS	PV20240
HOMES N SPACES LANKA PROPERTIES	PV125429
HOMES R US	PV130804
HOMES R US REALTORS	PV00214133
HOMESHOP LANKA	PV00204958
HOMESMART PROPERTY DEVELOPMENT	PV00221375
HOMESTED RENTALS	
HOMESTERR SERVICES	PV00225636
HOMESTYLE	PV20208
HOMETOWN APPARELS	PV00213920
HOMETOWN HARVEST	PV00266347
HOMEWAY GENERAL TRADING	PV00276410
HOMEWEAR BOUTIQUE	PV120389
HOMEX CONSTRUCTIONS	PV00257087
HOMEX LANKA ENGINEERING	PV11714
HOMO PRODUCTALIES	PV78691
HOMOEOPATHY LANKA INTERNATIONAL	PV00258925
HOMSA - LANKA	GA458
HOMSTEAD LANKA	PV93927
HOMSTED FOOD EXPORT	PV00276761
HON MAO ENTERPRISE	PV79580
HONDA MEAT AND TRADING COMPANY	PV17499
HONDAHITHA  LOTUS  TOWER	PV00271243
HONDAHITHA MILK PRODUCTS	PV108837
HONDAPOLA	PV00284635
HONDO KOICHI	PV97081
HONEST	PV00265442
HONEST TRUST LOYALTY	PV78006
HONESTY EDUCATION CONSULTANT	PV00276981
HONET LANKA	PV82741
HONEX LANKA	PV64126
HONEY BADGER HOLDINGS	PV00281563
HONEY BEE INVESTMENTS	PV00239918
HONEY LEMON	PV00230265
HONEY POT EXPRESS	PV00221522
HONEY POT HOLDINGS	PV00221371
HONEY RIVER	PV85378
HONEY SPA AND SALON	PV00265781
HONEY TEA	
HONEYBADGER	PV00229548
HONEYCOMB I T SOLUTIONS	PV00255103
HONEYCOMB SERVICED SPACES	PV00231300
HONG CEYLON	PV00270927
HONG HAI ENGINEERING PROJECT MANAGEMENT	PV120632
HONG HUA INTERNATIONAL	PV00207981
HONG KANG INTERNATIONAL	PV81812
HONG KONG PRIME INVESTMENT	PV00204337
HONG KONG STORE	PV2481
HONG YANG ENGINEERING CONSTRUCTION	PV92744
HONG ZHAN INTERNATIONAL	PV129730
HONGANJI GRAPHICS	PV13334
HONGBO DECORATION ENGINEERING COMPANY	PV00223093
HONGDINGTAI CONSTRUCTION	PV122368
HONGJIE CONSTRUCTION AND INSTALLATION COMPANY	PV00265243
