name	registration_no
PIC ART	PV00266616
PICANTE FOODS	PV00255697
PICASSO GARMENT REPAIR SERVICE	PV93205
PICASSO GROUP COLOMBO OFFICE	PV21419
PICASSO LANKA	PV00224021
PICCADILLY CAFE	PB5112
PICCASO  TRADING	PV00234712
PICCASO CERAMICS	PV70504
PICCASO MEDIA NETWORKS	PV113122
PICCOLO PROPERTY DEVELOPERS	PV00279774
PICCOLOS	PV00281322
PICK & GO	PV125461
PICK 4 U	PV00262398
PICK AND FIX	PV125463
PICK DROP	PV00206107
PICK FAST & FRESH	PV00251094
PICK MOTOR SERVICES	PV00243595
PICK MY PET	PV00268386
PICK N BUY.LK	PV00252345
PICK N LEARN	PV00214676
PICK N MOVE INTERNATIONAL	PV00259814
PICK N SAVE SUPERMART	PV00241563
PICK ON TIME TRAVELS & TOURS	PV00265297
PICK PACK PARK	PV00206459
PICK SESSION	PV00233140
PICK YOU	PV00232297
PICK YOUR VACATIONS	PV00220807
PICKABOOK	PV00218780
PICKAUNI SL	PV00283438
PICKFI HOLDINGS	PV111465
PICKLE	
PICKLED PELICAN	PV00272148
PICKMO PACKAGING	PV101624
PICKNSEE HOLDINGS	PV00232861
PICKSMART	PV00237790
PICKUP TRADE & SERVICES	PV00237401
PICO DESIGN INTERNATIONAL	PV00268752
PICO ENGINEERING SERVICES	PV106306
PICO LANKA	PV95398
PICO M HOLDINGS	PV00286149
PICO NIPPON INTERNATIONAL	PV00268269
PICO PROJECTS INTERNATIONAL	PV00270872
PICS INFORMATION TECHNOLOGIES	PV127773
PICTO LANKA	PV00269364
PICTURE HUT	PV109451
