name	registration_no
AFS GLOBAL TRADING	PV00262814
AFFNO ASIA PACIFIC	PV62061
AFGO INTERNATIONAL	PV105129
AFFINITY INTEGRATED	PV00280180
AFFINITY FOUNDATION	GL00272758
AFFINITY ASIAN HOLDINGS	PV77945
AFIQ HOLDINGS	PV00210754
AFFOGATO	PV00286502
AFFILIATED CONSULTANTS	
AF SUPER VALUE	PV00265046
AFFINITY FOUNDATION	GL00272758
AFRAH INTERNATIONAL	PV00231828
AFFINITY INVESTMENT	PV00259757
AFFINITY AGRO FARMS	PV77946
AFFOGATO	PV00286502
AFFILIATED CONSULTANTS	
AFRA TOURS AND TRAVELS	PV11568
AFIC ENGINEERING	PV00268623
AFISOL	PV107184
AFFINITTY SOLUTIONS	PV98232
AFFORDABLE HEALTH CARE	PV12595
AFFINITY INVESTMENT	PV00259757
AFRA TRADING	PV117023
AFFINITY INTEGRATED	PV00280180
AFRICAN GLOBAL RESORCE CENTER	PV93522
AFIQ HOLDINGS	PV00210754
AFFINITY AGRO FARMS	PV77946
AFISOL	PV107184
AFSAJ ENTERPRISES	PV82001
AF SUPER VALUE	PV00265046
AFFINITY INTEGRATED	PV00280180
AFFA PRODUCTIONS	
AFFOGATO	PV00286502
AFRICAN GLOBAL TRADING LANKA	PV00220109
AFRICAN GLOBAL RESORCE CENTER	PV93522
AFRATH TOURS & TRAVELS	PV120499
AFRA TRADING	PV117023
AFFILIATED CONSULTANTS	
AFRIEL	GL2314
AFIYA OIL MILL	PV00238916
AFTER CEYLON	PV00242011
AFRICA VENTURES	PV00215418
AFCON HOLDINGS	PV96328
AFZAL TRADERS	PV3466
AFFINITI INNOVATIONS	PV00244339
AFISOL	PV107184
AFRICAN GROWTH FUND	PB4826
AF MY GEMS	PV00260777
AFFINITY LANKA TOURS & TRAVELS	PV101170
AFFLUENCE LANKA INTERNATIONAL	PV00287099
AFRO ASIA CORP	PV98117
AFFINITY ASIAN HOLDINGS	PV77945
AFFILIATED CONSULTANTS	
AFIQ HOLDINGS	PV00210754
AFRA TOURS AND TRAVELS	PV11568
AF SUPER VALUE	PV00265046
AFTER CEYLON	PV00242011
AFTERSHOCK	
AFRICA B N B	PV00237092
AFRAH ART GALLERY	PV00283461
AFFINITY ASIAN HOLDINGS	PV77945
AFFIX TECHNOLOGIES	PV00231558
AFFNO VIRTUAL MARKET	PV00208111
AFFAIR TEXTILE	PV00250680
AFRO-ASIAN ENTERPRISES	PV2266
AFFINITI INNOVATIONS	PV00244339
AFFIX DESIGNING	PV00246970
AFFLEXLK	PV00263706
AFDHAL	PV00258715
AFRAH ART GALLERY	PV00283461
AFFIX DESIGNING	PV00246970
AFAMIA HOLDINGS	PV00267173
AFHAM MOTORS	PV00281455
AFY EXPORTERS	PV00275531
AFFLEXLK	PV00263706
AFFAMIA	PV102578
AFRON HOLDINGS	PV00214047
AFA INTERNATIONAL	PV00214612
AFFINITY GEMS & JEWELS	PV95116
AFIT CONNECT	PV00224567
AFIT CONNECT	PV00224567
AFA INTERNATIONAL	PV00214612
AFFIXCON	PV00213609
AFFILIATED PROPERTY SOLUTIONS	PV00236155
AFFIX INTERNATIONAL	PV71109
AFFLUENTI  HOLDINGS	PV00218277
AFLANKA	PV00218458
AFFINITY TRADING AVENUE	PV00251862
AFFINITY ACADEMY & DIGITAL SERVICES	PV00250583
AFRICAN GEMS INTERNATIONAL	PV75847
AFFINITY ACADEMY & DIGITAL SERVICES	PV00250583
AFADAMAD	PV00203305
