name	registration_no
AFS FACILITY SERVICES	PV00293167
AFS GLOBAL TRADING	PV00262814
AFS INTERNATIONAL	PV00317811
AFSA MULTI IMPEX	PV106553
AFSAJ ENTERPRISES	PV82001
AFSAN RICE	PV00299080
AFSAN RICE MILL	
