name	registration_no
LEE & DAVE	PV00260206
LEE FONG INTERNATIONAL LANKA	PV86758
LEE FONG INVESTMENT HOLDINGS	PV98481
LEE HEDGES	PQ152
LEE HEDGES INVESTMENTS	PB5149
LEE HOLIDAYS	PV00297043
LEE INTERNATIONAL TRADING COMPANY	PV124173
LEE KOSCO INTERNATIONAL	PV118281
LEE LAND	PV00241519
LEE NA INDUSTRIES	PV00280798
LEE SCENT	PV00272256
LEE THE FURNITURE COMPANY	PV12572
LEE TRADE ENGINEERS	PV96863
LEE WILLMOTT	PV00261029
LEE ZONE GROUP	PV00281484
LEECHMAN & COMPANY	PV268
LEECOM SCADA SYSTEMS	PV2623
LEEDING CONSTRUCTION MATERIAL	PV00268546
LEEDONS (BUILDERS)	PV1830
LEEDONS DEVELOPMENTS	PV3824
LEEDS    HEALTHCARE   INTERNATIONAL	PV00232953
LEEDS CAMPUS OF BUSINESS AND TECHNOLOGY	PV80448
LEEDS COLOMBO CAMPUS	PV00290053
LEEDS CONSTRUCTION MANAGEMANT	PV123290
LEEDS CONSULTANCY INTERNATIONAL	PV66942
LEEDS ELECTRONICS	PV19864
LEEDS GLOBAL VENTURES	PV71818
LEEDS GRAPHICS	PV18943
LEEDS INTERNATIONAL SCHOOL	PV16884
LEEDS LONDON CAMPUS	
LEEDS MARKETING	PV79896
LEEDS MARKETING SERVICES	PV00293549
LEEDS SYSTEMS	PV72003
LEEDS T.C.T. DEVELOPMENTS	PV95399
LEEDS TYRE TRADING	PV00288852
LEEF	PV00278623
LEEF.LK	PV00226783
LEEGO LANKA TRADING	PV71795
LEEHAN LANKA	PV11541
LEEJO INVESTMENT	PV00229697
LEEKA HOLDINGS	PV00254372
LEEKA LANKA HOLDINGS	PV00221514
LEEKA MARKETING	PV00230013
LEEKOH ATELIER	PV00275254
LEEL MART FITNESS EQUIPMENT	PV00220645
LEELA ENGINEERS	PV17176
LEELA ENTERPRISES	PV00281098
LEELA EXPORTS	PV19491
LEELA GRINDING MILLS PRODUCTS	PV00209195
LEELA HARDWARE	PV7648
LEELA JAYATHILAKE INTERNATIONAL INSTITUTE OF BUDDHIST EDUCATION AND LEARNING	GA685
LEELA JEWELLERS & PAWN BROKERS	PV61870
LEELA STORES	PV19588
LEELA TOURS AND TRAVELS	PV19760
LEELAK AIR CONDITIONERS AND FACILITIES MANAGEMENTS	PV00229597
LEELANANDA INTERNATIONAL	PV00275655
LEELASENA DISTRIBUTORS	PV71744
LEELASONS PLANTATION	PV20516
LEEMA ADVERTISING SERVICE	PV00277697
LEEMA CONSTRUCTION AND SERVICES	PV00223150
LEEMA CREATIONS	PV13699
LEEMA EMBROIDERY	PV10853
LEEMA EMBROIDERY RATNAPURA	PV64904
LEEMA INTERIORS	PV62800
LEEMA INTERNATIONAL	PV62152
LEEMA PLANTAIONS	PV102180
LEEMA RICE MILL	PV00240318
LEEMA TRAVELS AND TOURS	PV00293190
LEEMA WOOD FASHIONS	PV00212007
LEEMAA LANKA CONSTRUCTION	PV00229765
LEEMAN TRADING CORPORATION	PV21570
LEEMARK PICTURE FRAMES	PV00251104
LEEMAS MULTI PRODUCTION COMPANY	PV115123
LEEMASS	PV67678
LEEN  AQUA	PV00200354
LEEN LIFE	PV00228893
LEENA ENTERPRISES	PV129746
LEENA HARI	PV00244590
LEENA MANPOWER AGENCY	PV97872
LEENA S.A HOLDINGS	PV00212680
LEENA SPICES	PV00268122
LEENA SUPER CENTRE	PV00234991
LEENA'S TRAVELS & TOURS	PV103094
LEENAS TRADING	PV90424
LEENAWATTA ESTATE	PV63405
LEENA`S MANPOWER	PV21391
LEENS INTERNATIONAL	PV00238325
LEENU PRODUCTS	PV00234694
LEERA TOP 1	PV00234953
LEESANS LANKA	PV00296348
LEESELL FURNITURE	PV5899
LEESHA MARKETING	PV101784
LEESHYA HOLDINGS	PV121198
LEESONS HOSPITAL	PV2835
LEESONS SURGICAL HOSPITAL	PV85155
LEETZ NATURAL BEAUTY	PV00268574
LEEWAY	PV113064
LEEWAY DEVELOPERS	PV113726
LEEWAY INC	PV00243813
LEEZA CUSHION WORKS	PV127227
LEEZA PACKAGING	PV00296525
LEEZON HOME FURNISHINGS	PV00282576
LEEZZA FACTORY OUTLET	PV125888
