name	registration_no
LEIA GEMS & JEWELLERY	PV118711
LEIA INVESTMENTS	PV00215204
LEIF	PV00274901
LEIJAY RESORT	PV62184
LEIKA HOLDINGS	PV00220879
LEIKA INVESTMENTS	
LEILANI INVESTMENTS	PV89632
LEINSTER APPARELS COLOMBO	PV60040
LEISA J MOORE	PV00260819
LEISURALITY CEYLON	PV00232730
LEISURE AROUND THE WORLD	PV85912
LEISURE ASIA INVESTMENTS	PB1736
LEISURE BEACH	PV89449
LEISURE BIZ COMPANY	PV89117
LEISURE BOOKINGS	PV79863
LEISURE CARGO COLOMBO	PV66564
LEISURE CARGO LANKA	PV78644
LEISURE CHALETS & ARALIYA GROVE	PV66873
LEISURE CITY	PV66934
LEISURE CONCEPTS	PV79870
LEISURE COUNSELING	PV00200837
LEISURE ESCAPES LANKA	PV00212995
LEISURE GAMING	PV00284902
LEISURE GATE LANKA	PV112020
LEISURE HILLS HOLDINGS	PV89438
LEISURE INN	PV00277018
LEISURE INTERNATIONAL TRADE	PV104718
LEISURE ISLAND	PV89912
LEISURE ISLAND HOLIDAY TOURS	PV92728
LEISURE LANKA HOSPITALITY	PV00256991
LEISURE LANKA TOURS AND TRAVELS	PV75972
LEISURE LIFE TOURS	PV00240009
LEISURE LINK HOLDINGS	PV00263476
LEISURE LIONS TRAVELS AND TOURS	PV8315
LEISURE LIVING	PV00214744
LEISURE MANAGEMENT CONSULTANCY SERVICES	PV00248654
LEISURE PARADISE LANKA	PV00278080
LEISURE PEAK RESORTS	PV80819
LEISURE PORT	PV67738
LEISURE PROPERTY DEVELOPMENTS	PV9215
LEISURE RESORTS LANKA	PV21175
LEISURE SPORTS AND RECREATION	PV73691
LEISURE TIMES	PV83587
LEISURE TRAVEL HUB	PV00203568
LEISURE VENTURES	PV2744
LEISURE VOYAGE	PV00202566
LEISURE WEAR	PV74106
LEISURE WORLD WATER PARKS	PV14814
LEISURELIFE WATER MANAGEMENT	PV13866
LEISURELY HOTEL & GUEST HOUSE	PV129836
LEISUREPEDIA	PV00253842
LEISUREWORKS INVESTMENT	PV00215920
LEISUREWORLD TRAVELS & TOURISM	PV68749
LEITCH`S PRODUCTS & SUPPLIERS	PV4614
LEITZ TOOLING SYSTEMS INDIA PRIVATE	FC1250
