name	registration_no
LEX ACADEMY COMPANY	PV00234257
LEX AGRO	PV00340416
LEX ASHLEIGH CONSULTANTS	PV00260517
LEX CONSULTING	PV00354509
LEX DUCO	PV77967
LEX DUCO EAST	PV98430
LEX DUCO LEISURE	PV107190
LEX DUCO NORTH	PV00312748
LEX DUCO SOUTH	PV00201851
LEX ENGINEERING SOLUTIONS	PV00256211
LEX ENGINEERING TECHNOLOGIES	PV00331484
LEX LANDS	PV00349330
LEX LOTUS	PV00348442
LEX MALL	PV00357067
LEX MERC CYBER CAMPUS	PV00346013
LEX SAVANNAH DENVAR	PV00272960
LEX SOLUTIONS	PV00242119
LEX-LI	PV00366819
LEXA LABS	PV00361765
LEXA LUMINIA	PV00340153
LEXA SERVICES	PV00291278
LEXA STUDIO	PV00225206
LEXAID INTERNANTIONAL	PV83684
LEXAID LANKA HOLDINGS	PV00284710
LEXAN LANKA	PV00323822
LEXANOVA HOUSE	GA00360218
LEXARO SOLUTIONS	PV00365865
LEXCORE CONSULTING	
LEXDON	PV00316148
LEXEASE	PV00263508
LEXEC0 HOMES AND ENGINEERING	PV00228284
LEXELARATE	PV00241906
LEXELON LEGAL SOLUTIONS	PV00280469
LEXERO INTERNAITONAL	PV94385
LEXFIN CONSULTANCY	PV00359392
LEXFORD	
LEXFORD CAMPUS	PV00370658
LEXFWD	PV00358919
LEXGLOBAL	PV00348639
LEXI TECHNOLOGIES	PV75611
LEXICO DESIGN AND CONSTRUCTION ENGINEERS	PV00232791
LEXICO ENTERPRICES	PV00262903
LEXICON AURUM	
LEXICON BUILDERS	PV00269392
LEXICON BUSINESS ENGLISH	PV118426
LEXICON CAMPUS	PV00328055
LEXICON COLLEGE	PV9847
LEXICON CONSTRUCTION	PV00290828
LEXICON FOOD PRODUCTS	PV00271129
LEXICON INSTITUTE OF TECHNOLOGY	PV00324824
LEXICON INSTITUTE OF VOCATIONAL EDUCATION	PV99052
LEXICON INTERNATIONAL INSTITUTE OF TECHNOLOGY & SCIENCE	
LEXICON SOLUTIONS	PV00334118
LEXICON TECH	PV00208979
LEXICON WORKS	PV00261915
LEXIFY	PV00301279
LEXIN NANYANG CO.	PV00297907
LEXINE ENGINEERING	
LEXINE INTERNATIONAL	PV00335731
LEXINGTON	PV00359700
LEXINGTON INTERNATIONAL	PV00362110
LEXINTON FINANCIAL SERVICES	PV75329
LEXINTON HOLDINGS	PV13552
LEXINTON RESORTS	PV74824
LEXIQO	
LEXIQUE	
LEXIS TRAVELS AND TOURS	PV82773
LEXIUM	PV00366770
LEXLANKA	PV129776
LEXMO	PV00323924
LEXMO HOMES	PV00351030
LEXNOVA	PV86103
LEXON GLOBAL	PV00368272
LEXON TRADE VENTURES	PV00350449
LEXOR GLOBAL	PV00335868
LEXOR TRADING	PV00340355
LEXPORT TEA FACTORY	PV88428
LEXQUANT PROJECT ANALYTICS	PV00327484
LEXSCOM	PV00241786
LEXSYS	PV10044
LEXTRICON SOLUTIONS	PV00267505
LEXTRUST CONSULTANCY SERVICES	PV00230121
LEXURA LANKA	PV00270792
LEXUS AGRO	PV00310842
LEXUS BUSINESS CONSULTANTS	PV00220832
LEXUS EDUCATION ACADEMY	
LEXUS ELECTRONICS	PV62044
LEXUS EMBROIDERY	PV60994
LEXUS FURNITURES	PV00333476
LEXUS GARMENT	PV00345681
LEXUS GLOBAL	PV00347548
LEXUS HEALTHCARE	PV00369933
LEXUS HOLDING	PV00223336
LEXUS INNOVATIONS	PV90377
LEXUS INTERNATIONAL	PV00333198
LEXUS LANKA	PV83150
LEXUS MANAGEMENT CONSULTANTS	PV21737
LEXUS MARKETING	PV00314229
LEXUS SECRETARIES	PV00324794
LEXUS SOLAR	PV00311024
LEXUS TECHNOLOGIES	PV00306371
LEXUS TRADING COMPANY	PV65599
LEXUS VENTURES	PV00324655
LEXVIN SOLAR	PV00305017
LEXXCORP	PV00279431
LEXXIV TRAVELS AND TOURS	PV00306386
