name	registration_no
LEO   IMPORT & EXPORT	PV00286952
LEO  GLOBAL FOUNDATION	GA00286568
LEO	PV00255429
LEO AGARWOOD	PV00281113
LEO AUTO WIZARDS	PV118477
LEO CAPITAL GROUP	PV00255593
LEO CEYLON GLOBAL	PV00266061
LEO CEYLON INTERNATIONAL	PV00229021
LEO CONSUMER PRODUCTS	PV00218339
LEO COSMETICS	PV77172
LEO CRATIONS	PV70928
LEO DICKSON AND SONS HOLDING	PV00240282
LEO DISTRIBUTOR	PV00259862
LEO DREADS	PV00266678
LEO ENGINEERING	PV119573
LEO ENTERPRISES	PV00257002
LEO EVENT PRODUCTIONS	PV117903
LEO FARM	PV00243615
LEO FOODS	PV00219767
LEO FUTURES	PV00224898
LEO GLOBAL	PV00234916
LEO GLOBAL SOLUTIONS	
LEO GLOBAL TRADING LANKA	PV00269209
LEO GREEN CEYLON	PV00256408
LEO HAULIERS	PV00257110
LEO HOLDINGS	PV19772
LEO HOLDINGS LANKA	PV00213740
LEO HOLIDAYS	PV00266941
LEO INDUSTRIES	PV00226184
LEO INTERNATIONAL	PV00276674
LEO LANKA BUSINESS SOLUTIONS	PV00232209
LEO LANKA DISTRIBUTORS	PV116293
LEO LANKA FASHIONS	PV00239647
LEO LANKA IMPORTS & EXPORTS	PV00237800
LEO LANKA INTERNATIONAL	PV00283864
LEO LOGISTICS	PV6695
LEO MANPOWER	PV18520
LEO MANUFACTURING	PV00238142
LEO MARGA ASHRAM	GA149
LEO MARINE AND LOGISTICS	PV00210338
LEO MARKETING	PV00224087
LEO MEGA ONE	PV00245123
LEO MOTORS & ELECTRONICS	PV00243957
LEO PACIFIC HOLDINGS	PV00240920
LEO PORJECTS FOUNDATION	GA2222
LEO PRINTLINE	PV83662
LEO SMART TRADING	PV117054
LEO SPARES	PV6717
LEO STAR BEVERAGES	PV87163
LEO TASTE OF CEYLON	PV00203129
LEO TEAS	PV62691
LEO THE LABEL	PV00241424
LEO TRADING	PV00275043
LEO TRADING INTERNATIONAL	PV00209617
LEO TRAVELS AND TOURS	PV00218433
LEO TRAVELWINGS	PV00281806
LEO TURQUOISE HOLDINGS	PV95515
LEO''S INTERNATIONAL	PV97420
LEO'S INTERNATIONAL	PV97420
LEOCH LANKA	PV83927
LEOCREST INTERNATIONAL	PV00226941
LEOGLARRIX ENTERPRISES	PV00257582
LEOLAND TRAVELS	PV104725
LEOMAG ENERGYCARE	PV94040
LEON COLLEGE OF PROFESSIONAL STUDIES	PV00213368
LEON EXPORT	PV114778
LEON HEALTHY PLANET	PV00239737
LEON INTERNATIONAL	PV00271799
LEON INTL	PV00280679
LEON LANKA HOLDINGS	PV88439
LEON MEDICARE HOLDINGS	PV125172
LEON MUSIC	PV93515
LEON PLANTATIONS	PV00211924
LEON PRESCOTT COACHING	PV102893
LEON TEA	PV00289050
LEONA INVESTMENT	PV00209124
LEONA PROFESSIONAL	PV00278855
LEONARDO TECHNOLOGIES	PV00231561
LEONDCE HOLDINGS	PV70679
LEONE INTERIORS	PV00227834
LEONE RESTAURANTS KELANI VALLEY	PV00267508
LEONET SECURITY & CONSULTANCY SERVICES	PV00230395
LEONI VAZ INTERNATIONAL	PV00253936
LEONIN AUTO ENGINEERING	PV103212
LEONIN CONSTRUCTION	PV103771
LEONIN TRAVEL & TOURS	PV102935
LEONINE HOLDINGS	PV00231291
LEONINE INTERNATIONAL TOURS	PV119555
LEONINE MOTION PICTURES	PV83752
LEONINE SECURITY & INVESTIGATIONS	PV66465
LEONIS MEGA MALL	PV96977
LEONIS OVERSEAS INTERNATIONAL	PV81333
LEONORA MEDICARE	PV121415
LEONS AUTO HOLDINGS	PV00230950
LEOPARD CLOTHING	PV00253746
LEOPARD COVE	PV00220292
LEOPARD HOLDINGS	PV00232557
LEOPARD HOLIDAYS	PV00214987
LEOPARD MOTOR COMPANY	PV95354
LEOPARD MOUNTAIN HOTELS	PV75257
LEOPARD NEST	PV00272034
LEOPARD RESEARCH ASSOCIATION	GA00207135
LEOPARD SAFARIS	PV15396
LEOPARD TRAILS	PV84930
LEOPARD'S PAW	PV00202544
LEOPARDS LAB	GA00206353
LEOPARDS REACH	PV101856
LEORA	PV00257102
LEORA CEYLON COMPANY	PV00267938
LEORA LOGISTICS SOLUTIONS	PV00269059
LEOS C D P HOLDINGS	PV00245195
LEOS GROUP LANKA	PV103051
LEOSOFT	PV00252814
LEOSTAR TRADING	PV00255630
LEOSTE TEAS	PV97841
LEOSYS CORPORATION	PV00221549
LEOTEC INTERNATIONAL	PV00204276
LEOTECH	PV00251869
LEOVA LEISURE	PV99087
LEOZTUDIO	PV00290846
