name	registration_no
TEE GEE HOLIDAYS	PV00305906
TEE MARK	PV126233
TEE WAVE	PV00306984
TEE-GEE AGENCY	PV10245
TEE-KAY LANKA HOLDINGS	PV00226992
TEECEE JAY	
TEEDA TRAVELS	PV00213140
TEEDEE LANKA FINEST EXPORTS	PV00224448
TEEESES IMEXPO	PV7915
TEEJAY LANKA	PV7617PBPQ
TEEJAY LANKA PRINTS	PV12838
TEEKAY CONSTRUCTION HOLDINGS	PV00217915
TEEKO TEA	PV127471
TEELAN  SALON  CARE	PV00217420
TEELAN INTERIOR SOLUTIONS	PV00295177
TEELAN LIFESTYLE	PV00295292
TEELAN MACHINERIES & FABRICATING	PV119528
TEEN ANGEL	PV00268151
TEEN ANGEL EXPRESS	PV00288999
TEEN NEXT	PV00264973
TEEN POWER	PV00245770
TEENA TOKIYO LANKA	PV92532
TEEPARAM LANKA	PV00204977
TEERUBS COMMODITIES	PV102463
TEES	
TEESHA HOLDINGS	PV19456
TEESWAGGER	PV00271569
TEE`S MANAGEMENT CONSULTANTS AND SECRATARIAL SERVICES	PV6337
